Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
EDPE,684,Applied Multivariate Statistics.,3,Fall 2025,EDPE 682,,Educational&Counselling Psych (Graduate Studies),Principal methods; models; and hypothesis-testing procedures for the prediction and analysis of patterns; structure; and relationships in multivariate data (e.g.; factor and path analysis; structural equation modeling; multi-level modeling). Applications oriented toward education and educational and counselling psychology. Provides experience with data analysis tools.
EDPE,686,Human Development Seminar 4.,3,Winter 2026,EDPE 683,,Educational&Counselling Psych (Graduate Studies),Continuation of recent developments of specific topics in human development.
EDPE,687,Qualitative Methods in Educational Psychology.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),The logics of design and selection of phenomenology; grounded theory; ethnography; case study and mixed design methods with emphasis on data analysis in light of issues of research purpose; epistemology; reliability and validity.
EDPE,691,Reading Course.,3,,,,Educational&Counselling Psych (Graduate Studies),Supervised readings supervised by a member of staff.  Topics will be chosen to suit individual interests.
EDPE,692,Reading Course.,6,,,,Educational&Counselling Psych (Graduate Studies),Supervised readings supervised by a member of staff.  Topics will be chosen to suit individual interests.
EDPE,692D1,Reading Course.,3,,,,Educational&Counselling Psych (Graduate Studies),Supervised readings supervised by a member of staff.  Topics will be chosen to suit individual interests.
EDPE,692D2,Reading Course.,3,,EDPE 692,,Educational&Counselling Psych (Graduate Studies),See EDPE 692D1 for course description.
EDPE,693,Thesis 3.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Thesis research under supervision of a research director.
EDPE,694,Thesis 4.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Thesis research under supervision of a research director.
EDPE,695,Thesis 5.,6,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Thesis research under supervision of a research director.
EDPE,695D1,Thesis 5.,3,,,,Educational&Counselling Psych (Graduate Studies),Thesis research under supervision of a research director.
EDPE,695D2,Thesis 5.,3,,EDPE 695,,Educational&Counselling Psych (Graduate Studies),See EDPE 695D1 for course description.
EDPE,696,Thesis 6.,6,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Thesis research under supervision of a research director.
EDPE,696D1,Thesis 6.,3,,,,Educational&Counselling Psych (Graduate Studies),Thesis research under supervision of a research director.
EDPE,696D2,Thesis 6.,3,,EDPE 696,,Educational&Counselling Psych (Graduate Studies),See EDPE 696D1 for course description.
EDPE,697,Special Activity 1.,6,,,,Educational&Counselling Psych (Graduate Studies),A project relevant to improving educational practice. It may be an internship; a research project; or an innovation in teaching; supervised by the student's advisor and with the approval of the department. It is completed by the submission of a project report; monograph; or production. For M.Ed. students only.
EDPE,697D1,Special Activity 1.,3,,,,Educational&Counselling Psych (Graduate Studies),A project relevant to improving educational practice. It may be an internship; a research project; or an innovation in teaching; supervised by the student's advisor and with the approval of the department. It is completed by the submission of a project report; monograph; or production. For M.Ed. students only.
EDPE,697D2,Special Activity 1.,3,,EDPE 697,,Educational&Counselling Psych (Graduate Studies),See EDPE 697D1 for course description.
EDPE,698,Special Activity 2.,6,,,,Educational&Counselling Psych (Graduate Studies),A project relevant to improving educational practice. It may be an internship; a research project; or an innovation in teaching; supervised by the student's advisor and with the approval of the department. It is completed by the submission of a project report; monograph; or production. For M.Ed. students only.
EDPE,698D1,Special Activity 2.,3,,,,Educational&Counselling Psych (Graduate Studies),A project relevant to improving educational practice. It may be an internship; a research project; or an innovation in teaching supervised by the student's advisor and with the approval of the department. It is completed by the submission of a project report; monograph; or production. For M.Ed. students only.
EDPE,698D2,Special Activity 2.,3,,EDPE 698,,Educational&Counselling Psych (Graduate Studies),See EDPE 698D1 for course description.
EDPE,699D1,Special Activity.,6,Fall 2025,,EDPE 697;EDPE 698,Educational&Counselling Psych (Graduate Studies),A project relevant to improving educational practice. It may be an internship; a research project; or an innovation in teaching supervised by the student's advisor and with the approval of the department. It is completed by the submission of a project report; monograph; or production.
EDPE,699D2,Special Activity.,6,Winter 2026,EDPE 699,EDPE 697;EDPE 698,Educational&Counselling Psych (Graduate Studies),A project relevant to improving educational practice. It may be an internship; a research project; or an innovation in teaching supervised by the student's advisor and with the approval of the department. It is completed by the submission of a project report; monograph; or production.
EDPE,704,Professional Development Seminar 1.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Professional development topics including literature search strategies; academic writing techniques; employment preparation (academic and non-academic); and current research topics (e.g.; publishing; open science). Consideration of conceptual and methodological issues relevant to students’ proposed dissertations. Preparation for the comprehensive examination and initial doctoral research proposal.
EDPE,705,Professional Development Seminar 2.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Professional development topics including literature search strategies; academic writing techniques; employment preparation (academic and non-academic); and current research topics (e.g.; publishing; open science). Consideration of conceptual and methodological issues relevant to students’ proposed dissertations. Preparation for the comprehensive examination and initial doctoral research proposal.
EDPE,706,Professional Development Seminar 3.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Professional development topics including literature search strategies; academic writing techniques; employment preparation (academic and non-academic); and current research topics (e.g.; publishing; open science). Consideration of conceptual and methodological issues relevant to students’ proposed dissertations. Preparation for the comprehensive examination and initial doctoral research proposal.
EDPE,707,Professional Development Seminar 4.,3,Winter 2026,EDPE 704;EDPE 705;EDPE 706,,Educational&Counselling Psych (Graduate Studies),Professional development topics including literature search strategies; academic writing techniques; employment preparation (academic and non-academic); and current research topics (e.g.; publishing; open science). Consideration of conceptual and methodological issues relevant to students’ proposed dissertations. Preparation for the comprehensive examination and initial doctoral research proposal.
EDPE,708,Comprehensive Examination.,0,,,,Educational&Counselling Psych (Graduate Studies),A four-part evaluation which is normally taken at the end of the Ph.D. 2 year. A detailed description of the examination is provided to all students.
EDPE,708D1,Comprehensive Examination.,0,,,,Educational&Counselling Psych (Graduate Studies),A four-part evaluation which is normally taken at the end of the Ph.D. 2 year. A detailed description of the examination is provided to all students.
EDPE,708D2,Comprehensive Examination.,0,,EDPE 708,,Educational&Counselling Psych (Graduate Studies),See EDPE 708D1 for course description.
EDPE,710,Consultation in School Psychology.,3,,,,Educational&Counselling Psych (Graduate Studies),Open only to students in School/Applied Child Psychology and with permission; Counselling Psychology and Special Populations Major. A clinical course on the use of consultation in educational and school-related settings. Topics include: consultation theory; the process of evaluations of the consultation process and outcomes; critical study of relevant research and practice. Includes problem identification; problem analysis; treatment implementation; and treatment evaluation of one case.
EDPE,712,Neurological Bases of Behaviour Across Lifespan.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Neurobiological changes specific to developmental; learning; psychiatric and neurodegenerative conditions with clinical onset across the lifespan examined within environmental and psychosocial contexts. Uses of current neuromodulatory and pharmacological remediation discussed in addition to clinical/educational intervention.
EDPE,713,Language Acquisition Issues 5.,2,,,,Educational&Counselling Psych (Graduate Studies),Seminar on language science controversies and their associating literature; and practical implications in education and learning in general.
EDPE,721,School Psychology: Elementary.,6,,EDPE 626,,Educational&Counselling Psych (Graduate Studies),Open only to Ph.D. students in School/Applied Child Psychology. Field experience. Two days or 16 hours per week supervised by faculty members and a field supervisor in a school providing elementary education. Weekly class meetings. Students must also register for either EDPE 722 or EDPE 723 in the same academic year.
EDPE,721D1,School Psychology: Elementary.,3,,EDPE 626,,Educational&Counselling Psych (Graduate Studies),Open only to Ph.D. students in School/Applied Child Psychology. Field experience. Two days or 16 hours per week supervised by faculty members and a field supervisor in a school providing elementary education. Weekly class meetings. Students must also register for either EDPE 722 or EDPE 723 in the same academic year.
EDPE,721D2,School Psychology: Elementary.,3,,EDPE 721,,Educational&Counselling Psych (Graduate Studies),See EDPE 721D1 for course description.
EDPE,722,School Psychology: Secondary.,6,,EDPE 626,,Educational&Counselling Psych (Graduate Studies),Open only to Ph.D. students in School/Applied Child Psychology. Field experience. Two days or 16 hours per week supervised by faculty members and a field supervisor in a school providing secondary education. Weekly class meetings. Students must also register for either EDPE 721 or EDPE 723 in the same academic year.
EDPE,722D1,School Psychology: Secondary.,3,,EDPE 626,,Educational&Counselling Psych (Graduate Studies),Open only to Ph.D. students in School/Applied Child Psychology. Field experience. Two days or 16 hours per week supervised by faculty members and a field supervisor in a school providing secondary education. Weekly class meetings. Students must also register for either EDPE 721 or EDPE 723 in the same academic year.
EDPE,722D2,School Psychology: Secondary.,3,,EDPE 722,,Educational&Counselling Psych (Graduate Studies),See EDPE 722D1 for course description.
EDPE,723,School Psychology: Community.,6,,EDPE 626,,Educational&Counselling Psych (Graduate Studies),Open only to Ph.D. students in School/Applied Child Psychology. Field experience. Two days or 16 hours per week supervised by faculty members and a field supervisor in an educationally relevant community or institutional setting. Weekly class meetings. Students must also register for either EDPE 721 or EDPE 722 in the same academic year.
EDPE,723D1,School Psychology: Community.,3,,EDPE 626,,Educational&Counselling Psych (Graduate Studies),Open only to Ph.D. students in School/Applied Child Psychology. Field experience. Two days or 16 hours per week supervised by faculty members and a field supervisor in a school providing secondary education. Weekly class meetings. Students must also register for either EDPE 721 or EDPE 723 in the same academic year.
EDPE,723D2,School Psychology: Community.,3,,EDPE 723,,Educational&Counselling Psych (Graduate Studies),See EDPE 723D1 for course description.
EDPE,725,Internship 1,1,,EDPE 708;EDPE 721;EDPE 722;EDPE 723,,Educational&Counselling Psych (Graduate Studies),Open only to Ph.D. students in School/Applied Child Psychology. A 2 1/2 day; 10- to 12-month supervised internship (minimum 600 hours) including assessment and diagnosis normally in a school-based setting. This also includes group supervision to discuss cases that arise in internship settings. May be combined with EDPE 726 in a single full-time year long internship; this full-time pattern is typical in accredited sites.
EDPE,725D1,Internship 1,6,,EDPE 708;EDPE 721;EDPE 722;EDPE 723,,Educational&Counselling Psych (Graduate Studies),Open only to Ph.D. students in School/Applied Child Psychology. A 2 1/2 day; 10- to 12-month supervised internship (minimum 600 hours) including assessment and diagnosis normally in a school-based setting. This also includes group supervision to discuss cases that arise in internship settings. May be combined with EDPE 726 in a single full-time year long internship; this full-time pattern is typical in accredited sites.
EDPE,725D2,Internship 1,6,,EDPE 725,,Educational&Counselling Psych (Graduate Studies),See EDPE 725D1 for course description.
EDPE,726,Internship 2,1,,EDPE 708;EDPE 721;EDPE 722;EDPE 723,,Educational&Counselling Psych (Graduate Studies),Open only to Ph.D. students in School/Applied Child Psychology. A 2 1/2 day; 10- to 12-month supervised internship (minimum 600 hours) including assessment and diagnosis normally in an educationally relevant community-based centre (e.g.; hospital; clinic); group supervision; case discussions. May be combined with EDPE 725 in a single full-time year long internship; this full-time pattern is typical in accredited sites.
EDPE,726D1,Internship 2,6,,EDPE 708;EDPE 721;EDPE 722;EDPE 723,,Educational&Counselling Psych (Graduate Studies),Open only to Ph.D. students in School/Applied Child Psychology. A 2 1/2 day; 10- to 12-month supervised internship (minimum 600 hours) including assessment and diagnosis normally in an educationally relevant community-based center (e.g.; hospital; clinic); group supervision; case discussions. May be combined with EDPE 725 in a single full-time year long internship; this full-time pattern is typical in accredited sites.
EDPE,726D2,Internship 2,6,,EDPE 726,,Educational&Counselling Psych (Graduate Studies),See EDPE 726D1 for course description.
EDPH,689,Teaching and Learning in Higher Education.,3,Summer 2025; Fall 2025; Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Students will develop an understanding of teaching and learning as a process in which instruction is based on the learning to be accomplished. Students will design; develop; and evaluate a university course of their choice; and will develop facility and confidence in using teaching methods appropriate to their domains.
EDPI,616,Individual Reading Course.,3,,,,Educational&Counselling Psych (Graduate Studies),Reading Course.
EDPI,642,Inclusion: Past; Present and Future.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Provides a critical analysis of the concept of inclusion with a particular focus on disability within historical; political; and educational contexts and equity seeking groups.
EDPI,645,Assessment For Effective Intervention.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Exploration of practice-based models and approaches to assessment. It emphasises the application of theoretically sound models of assessment to guide interventions for students in inclusive contexts.
EDPI,654,Instruction/Curriculum Adaptation.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Adapting instruction and curriculum for students with special needs; developing individualized programs and methods; building curriculum that addresses both academic and social needs of students.
EDPI,656D1,Community-Based Field Work .,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Participation in a supervised community-based professional setting. Provides opportunity to expand on experiences working with people being served by the program/site in a variety of settings. Students complete a minimum of 150 hours per term at an approved field work site. 
EDPI,656D2,Community-Based Field Work.,3,Winter 2026,EDPI 656,,Educational&Counselling Psych (Graduate Studies),See EDPI 656D1 for course description.
EDPI,665,Teaching of Reading.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Reviews contemporary research on reading acquisition and associated language development with a focus on research and theory as the basis for examining current evidence-based practices for supporting learning in diverse classrooms.
EDPI,667,Promoting Social and Emotional Well-Being.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Promotion of social & emotional well-being in students; classrooms; schools and communities; examination of teacher skills in promoting social & emotional learning; classroom management and climate; social & emotional literacy skills and behaviours; mental; emotional and behavioural health and their relationship to academic achievement and fostering of positive development.
EDPI,691,Research Project 1.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Literature survey and research planning.
EDPI,692,Research Project 2.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Preparation of research proposal and commencement of research under supervision of a research director.
EDPI,693,Research Project 3.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Continuation of research begun in Research Project 2 under supervision of a research director.
EDPI,694,Research Project 4.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Completion of research and analysis and submission of completed research project.
EDPI,743D1,Seminar on Special Needs.,1,,,,Educational&Counselling Psych (Graduate Studies), Contemporary issues in the  education of students with special  needs. Professional and research  issues.
EDPI,743D2,Seminar on Special Needs.,1,,EDPI 743,,Educational&Counselling Psych (Graduate Studies),See EDPI 743D1 for description.
EDPS,600,Introductory Professional Seminar.,3,Summer 2025,,,Integrated Studies in Ed (Graduate Studies),Introductory seminar designed to foster critical thinking about the complex educational endeavour of becoming a teacher. Considers what shapes the development of teachers’ roles; identities and professionalism. Case-based approaches to topics such as community; families; relationships; conflict management; and trauma informed practices. E–portfolio documentation of developing individual teacher identity and professional competencies. 
EDPS,605,Culminating Professional Seminar.,1,,,,Integrated Studies in Ed (Graduate Studies),Seminars on the experience through aspects of self-examination and reflection.  Topics include identifying and understanding progress and areas of weakness; attending to physical and emotional self-care; and charting ongoing professional development. Culminating professional projects are showcased.
EDPS,610,Professional Seminar 1.,2,Winter 2026,EDTL 515;EDTL 601,EDIN 601,Integrated Studies in Ed (Graduate Studies),Reflexive thinking on equity; diversity and inclusion; classroom situations with a view to improving practice; and of teacher collaboration and community-building through a case study approach. Ongoing support for and debrief of concurrent internship. E–portfolio documentation of professional competencies and selection of artifacts.
EDPS,620,Professional Seminar 2.,1,Fall 2025,EDIN 610;EDPS 610;EDTL 640,EDIN 602,Integrated Studies in Ed (Graduate Studies),Professional and ethical practices as novice teachers. Case study approach of topics include: identity; contributions to education; connections to competencies; professional organizations and professional development. Ongoing support for and debrief of concurrent internship. E-portfolios are completed and prepared for future professional development in the field.
EDSL,541,Littératie et littérature de jeunesse en contexte immersif.,3,,,,Integrated Studies in Ed (Graduate Studies),Ce cours vise à conscientiser l'étudiant aux stratégies d'enseignement et d'apprentissage de la lecture et de l'écriture propices au développement de la bilittératie en classes d'immersion. Il explore de façon approfondie; le rôle de la littérature enfantine et de jeunesse dans l'apprentissage du français langue seconde en contexte scolaire.
EDSL,544,Didactique du français en contexte immersif.,3,,,,Integrated Studies in Ed (Graduate Studies),Ce cours vise à amener les étudiants à s'engager dans leur processus de formation en vue de mettre à jour et d’enrichir leur pratique professionnelle ayant trait aux contenus et approches propres au contexte immersif; et ce; tant au primaire qu’au secondaire.
EDSL,545,Fondements pédagogiques de l’immersion.,3,,,,Integrated Studies in Ed (Graduate Studies),Ce cours examine en profondeur divers cheminements retrouvés en contexte immersif ainsi que diverses approches pédagogiques propices à l'enseignement du FLS par le biais de matières scolaires. Des recherches effectuées en contexte immersif seront également examinées d’une façon critique; par rapport au développement langagier des élèves en immersion.
EDSL,601,Methods and Curriculum in Second Language Teaching 1.,3,Summer 2025,EDSL 512,,Integrated Studies in Ed (Graduate Studies),Applications of current theories and models of second language development and their implications for teaching all language skills (reading; writing; speaking; listening); including lesson planning; materials selection and development; activities and assessment in various formal and community second language education settings. Principles and methods for formative and summative assessment.
EDSL,602,Methods and Curriculum in Second Language Teaching 2.,3,Summer 2025,EDSL 512,,Integrated Studies in Ed (Graduate Studies),Continuation of topics covered in EDSL 601 with further applications. Exploration of the kinds of information needed to make educational decisions in second language courses; different techniques for collecting that information; and ways for interpreting it.
EDSL,603,Individual Reading Course 1.,6,,,,Integrated Studies in Ed (Graduate Studies),Independent study of an approved topic with the guidance of individual instructor and permission of Graduate Program Director.
EDSL,616,Individual Reading Course 2.,3,,,,Integrated Studies in Ed (Graduate Studies),Independent study of an approved topic with the guidance of individual instructor and permission of Graduate Program Director.
EDSL,617,Special Topics in Second Language Education.,3,,,,Integrated Studies in Ed (Graduate Studies),In-depth study of current topics in Second Language Education. (Content varies from year to year.)
EDSL,620,Social Justice Issues in Second Language Education.,3,Winter 2026,,,Integrated Studies in Ed (Graduate Studies),An examination of social identity; non-dominant languages; and power relations among speakers; and their impact on the nature of second/additional language teaching; learning and use; from the perspective of critical applied linguistics. Topics range from the micro level of the individual to the macro level of language planning and policy-making.
EDSL,623,Second Language Learning.,3,Fall 2025,,,Integrated Studies in Ed (Graduate Studies),Seminar in second language acquisition theory and research and their relevance to teaching a second language.
EDSL,624,Educational Sociolinguistics.,3,Fall 2025,,,Integrated Studies in Ed (Graduate Studies),Seminar in the social; cultural and political dimensions of English second language learning and teaching.
EDSL,627,Instructed Second Language Acquisition Research.,3,Fall 2025,,,Integrated Studies in Ed (Graduate Studies),Seminar in second language classroom-centred research focusing on instructional procedures and practices in relationship to learning outcomes.
EDSL,628,Plurilingualism&Translanguaging in Education and Research .,3,Winter 2026,,,Integrated Studies in Ed (Graduate Studies),Dynamic vision of language and the repertoire of users of two or more languages; including recent theories of translingualism; translanguaging; and plurilingualism. Examination of research and pedagogical implementation of these theories in diverse languages; classrooms and contexts.
EDSL,630,Qualitative/Ethnographic Methods.,3,,,,Integrated Studies in Ed (Graduate Studies),An examination of theoretical and applied issues in qualitative and ethnographic studies in second language education.
EDSL,631,Second Language Curriculum.,3,Winter 2026,,,Integrated Studies in Ed (Graduate Studies),Research; theory and practice in curriculum development and teaching in second language education within contemporary frameworks.
EDSL,632,Second Language Literacy Development.,3,,,,Integrated Studies in Ed (Graduate Studies), Theory and research related to the  teaching and learning of second  language literacy. The orientation  is on reading and writing as a  socio-cognitive activity.
EDSL,640,Language Awareness: Theory and Practice.,3,,,EDSL 617,Integrated Studies in Ed (Graduate Studies),Explores the concept of language awareness-learners’ and teachers’ explicit knowledge about and conscious perception of language in relation to its learning; teaching; and use. Will further outline possibilities for promoting learners’ language awareness in the L2 classroom.
EDSL,651,Content-Based L2 Learning.,3,,,,Integrated Studies in Ed (Graduate Studies),Theoretical research underpinnings of learning a second language through content-based approaches and analysis of empirical studies undertaken in a wide range of immersion and other content-based L2 classrooms.
EDSL,666,Thesis Research 1.,6,Summer 2025; Fall 2025,,,Integrated Studies in Ed (Graduate Studies),Submission of a thesis proposal.
EDSL,667,Thesis Research 2.,6,Summer 2025; Fall 2025,,,Integrated Studies in Ed (Graduate Studies),Presentation of thesis proposal.
EDSL,668,Thesis Research 3.,6,Fall 2025; Winter 2026,,,Integrated Studies in Ed (Graduate Studies),Master's thesis.
EDSL,669,Thesis Research 4.,6,Winter 2026,,,Integrated Studies in Ed (Graduate Studies),Master's thesis.
EDSL,695,Project 1.,6,Fall 2025,,,Integrated Studies in Ed (Graduate Studies),Theoretical or practical supervised project to explore and analyze an area of interest relevant to second/additional/plurilingual language education and research. 
EDSL,696,Project 2.,6,Winter 2026,EDSL 695,,Integrated Studies in Ed (Graduate Studies),Theoretical or practical supervised project to explore and analyze an area of interest relevant to second/additional/plurilingual language education and research.
EDSL,711,Language Acquisition Issues 3.,2,,,,Integrated Studies in Ed (Graduate Studies),Review of language acquisition issues.
EDSP,600D1,School Psychology Seminar.,1,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Current issues; developments and reviews of major areas in school psychology in the context of research in the department; university and community; and the evolution of the profession at large.
EDSP,600D2,School Psychology Seminar.,1,Winter 2026,EDSP 600,,Educational&Counselling Psych (Graduate Studies),See EDSP 600D1 for course description.
EDSP,601,Individual Reading Course 2.,3,,,,Educational&Counselling Psych (Graduate Studies),Supervised individual reading course on an approved subject.
EDSP,602,Selected Topics in School/Applied Child Psychology 1.,3,,,,Educational&Counselling Psych (Graduate Studies),A detailed examination of recent developments in specific topics of school psychology.
EDSP,609,Introduction to Cognitive Assessment.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),History of psychological assessment; thoeretical aspects of individual and group testing; psychometric principles; (validity; reliability and test construction) and theories of learning and intelligence will be examined. Acquisition of clinical skills in adminstration and interpretation of cognitive; achievement and specialized (language; motor; etc.) tests through practise-testing of typically developing children.
EDSP,610,Introduction to Psycho-educational Assessment.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Application of assessment knowledge and skills acquired in EDSP 609 for conducting full psychoeducational assessment of typically developing children. Instruction in case formulation (intake interview); interpretation of assessment instruments (e.g.; tests of cognitive functioning; academic performance and special abilities); production of comprehensive psychological report and feedback interview.
EDSP,611,History; Theory and Best Practices in School Psychology.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Focus on the profession and practice of school psychology. Four major areas of information within the discipline of school psychology will be addressed: history and organizational systems; psychological service delivery in educational settings; ethical and legal issues; and new trends and future developments in school psychology and training.
EDSP,619,Child and Adolescent Therapy.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Therapeutic models for individual and group interventions for children and adolescents; case studies; gender and cultural minority issues; emphasis on classical and research-supported strategies and interventions for school psychologists.
EDSP,650D1,Professional Practice in School Setting.,1,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),An introduction to the profession and practice of school psychology. Students will be integrated in school-based professional activities one day per week and exposed to organizational systems; psychological service delivery models; ethical and legal issues; and new trends and developments in school psychology.
EDSP,650D2,Professional Practice in School Setting.,1,Winter 2026,EDSP 650,,Educational&Counselling Psych (Graduate Studies),An introduction to the profession and practice of school psychology. Students will be integrated in school-based professional activities one day per week and exposed to organizational systems; psychological service delivery models; ethical and legal issues; and new trends and developments in school psychology.
EDSP,682D1,Psycho-Educational Assessment & Intervention Practicum.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Seminar and field practice in administration and interpretation of educational and psychological tests. Expansion of assessment knowledge and applications across domains and populations. Supervision of report writing; communication and ethical use of test information. Assessment and intervention take place within professional role of School Psychology.
EDSP,682D2,Psycho-Educational Assessment & Intervention Practicum.,3,Winter 2026,EDSP 682,,Educational&Counselling Psych (Graduate Studies),Seminar and field practice in administration and interpretation of educational and psychological tests. Expansion of assessment knowledge and applications across domains and populations. Supervision of report writing; communication and ethical use of test information. Assessment and intervention take place within professional role of School Psychology.
EDSP,685,Selected Topics in School Psychology.,3,,,,Educational&Counselling Psych (Graduate Studies),A detailed examination of recent developments in specific topics of school psychology.
EDSP,691,Research Project 1.,3,,,,Educational&Counselling Psych (Graduate Studies),A focused survey of the research literature on a topic chosen in consultation with the research supervisor.
EDSP,692,Research Project 2.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),Development of a rationale for a research project supported by the research literature; the articulation of a specific research question(s) related to the rationale and write up of a method to collect data that will answer the question.
EDSP,693,Research Project 3.,3,,,,Educational&Counselling Psych (Graduate Studies),Data collection based on the method proposed in Research Project 2.
EDSP,694,Research Project 4.,3,,,,Educational&Counselling Psych (Graduate Studies),Data analysis based on data collected in Research Project 3.
EDSP,695,Research Project 5.,3,,,,Educational&Counselling Psych (Graduate Studies),Interpretation of data collected in Research Project 3 including its relationship to the literature and its implications.
EDSP,696,Research Project 6.,3,,,,Educational&Counselling Psych (Graduate Studies),The production of a written report of the research project in the form of a manuscript or research report.
EDSP,701,Comprehensive Examination.,0,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),A comprehensive examination of a topic in school/applied child psychology; set by the program committee; that must be successfully passed by all doctoral candidates in order to continue in the doctoral program.
EDSP,702,Selected Topics in School/Applied Child Psychology 2.,3,Winter 2026,,,Educational&Counselling Psych (Graduate Studies),A detailed examination of recent developments in specific topics of school psychology.
EDSP,705D1,Practicum: School Psychology.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Clinic experiences (a) conducting assessment batteries; (b) interpreting assessment findings; report writing and developing intervention plans; (c) providing academic and mental health intervention for specific learning domains; and (d) acquiring skills in group intervention techniques.
EDSP,705D2,Practicum: School Psychology.,3,Winter 2026,EDSP 705,,Educational&Counselling Psych (Graduate Studies),See EDSP 705D1 for course description.
EDSP,710,Consultation in School Psychology.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),A clinical course on the use of consultation in educational and school-related settings. Topics include: consultation theory; the process of evaluations of the consultation process and outcomes; critical study of relevant research and practice. Includes problem identification; problem analysis; treatment implementation and treatment evaluation.
EDSP,715D1,Theory and Practice of Supervision.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),An introduction to the theory and practice of clinical supervision. Objectives include providing trainees the opportunity to assimilate theoretical and empirical literature related to clinical supervision; obtain experience in individual supervision with trainees; develop observational and conceptualization skills needed to assess supervisee competence and fostering skills writing supervisory case meetings.
EDSP,715D2,Theory and Practice of Supervision.,3,Winter 2026,EDSP 715,,Educational&Counselling Psych (Graduate Studies),See EDSP 715D1 for course description.
EDSP,721D1,Field Placement 1: School Psychology.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Practicum experience supervised by faculty members and field supervisors working with children in a school or applied clinical setting. Class meetings in addition to onsite field experiences.
EDSP,721D2,Field Placement 1: School Psychology.,3,Winter 2026,EDSP 721,,Educational&Counselling Psych (Graduate Studies),See EDSP 721D1 for description.
EDSP,722,Field Placement 2: School Psychology.,6,,,,Educational&Counselling Psych (Graduate Studies),See EDSP 722D1 for course description.
EDSP,722D1,Field Placement 2: School Psychology.,3,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Practicum experience supervised by faculty members and a field supervisor working with adolescents in a school or applied setting. Weekly class meetings in addition to onsite field experiences.
EDSP,722D2,Field Placement 2: School Psychology.,3,Winter 2026,EDSP 722,,Educational&Counselling Psych (Graduate Studies),Practicum experience supervised by faculty members and a field supervisor working with adolescents in a school or applied setting. Weekly class meetings in addition to onsite field experiences.
EDSP,723,Field Placement 3: School Psychology.,6,,EDSP 722,,Educational&Counselling Psych (Graduate Studies),Practicum experience supervised by faculty members and a field supervisor working with children and/or adolescents in a community applied setting. This additional field and community practicum is designed for students who wish to gain additional supervised clinical experiences beyond the required curriculum.
EDSP,723D1,Field Placement 3:School Psychology.,3,Fall 2025,EDSP 722,,Educational&Counselling Psych (Graduate Studies),Practicum experience supervised by faculty members and a field supervisor working with children and/or adolescents in a community applied setting. This additional field and community practicum is designed for students who wish to gain additional supervised clinical experiences beyond the required curriculum.
EDSP,723D2,Field Placement 3:School Psychology.,3,Winter 2026,EDSP 722;EDSP 723,,Educational&Counselling Psych (Graduate Studies),Practicum experience supervised by faculty members and a field supervisor working with children and/or adolescents in a community applied setting. This additional field and community practicum is designed for students who wish to gain additional supervised clinical experiences beyond the required curriculum.
EDSP,725D1,Internship: School Psychology.,1,Fall 2025,,,Educational&Counselling Psych (Graduate Studies),Supervised internship (minimum 1600 hours) working with children and/or adolescents in a school or applied setting. Activities will include diagnosis and assessment; individual interventions; consultations; report writing; case conferencing and group work.
EDSP,725D2,Internship: School Psychology.,1,Winter 2026,EDSP 725,,Educational&Counselling Psych (Graduate Studies),See EDSP 725D1 for course description.
