Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
MGCR,372,Operations  Management. ,3,Summer 2025; Fall 2025; Winter 2026,MGCR 271,MGCR 472,Management (Desautels Faculty Management),Design; planning; establishment; control; and improvement of the activities/processes that create a firm's final products and/or services. The interaction of operations with other business areas will also be discussed. Topics include forecasting; product and process design; waiting lines; capacity planning; inventory management and total quality management. 
MGCR,382,International Business.,3,Fall 2025; Winter 2026,,,Management (Desautels Faculty Management),An introduction to the world of international business. Economic foundations of international trade and investment. The international trade; finance; and regulatory frameworks. Relations between international companies and nation-states; including costs and benefits of foreign investment and alternative controls and responses. Effects of local environmental characteristics on the operations of multi-national enterprises.
MGCR,423,Strategic Management.,3,Summer 2025; Fall 2025; Winter 2026,,,Management (Desautels Faculty Management),An integrative and interdisciplinary introduction to strategy formation and execution. Concepts; tools; and practical application to understand how firms leverage resources and capabilities to gain competitive advantage in dynamic; contemporary industries.  Strategic positioning; organizational design; and managerial action for the long-term success of businesses and positive social and ecological outcomes.
MGCR,460,Social Context of Business. ,3,Summer 2025; Fall 2025; Winter 2026,,MGCR 360,Management (Desautels Faculty Management),Examination of how business interacts with the larger society. Exploration of the development of modern capitalist society; and the dilemmas that organizations face in acting in a socially responsible manner. Examination of these issues with reference to sustainable development; business ethics; globalization and developing countries; and political activity.
MGPO,362,Fundamentals of Entrepreneurship.,3,Fall 2025; Winter 2026,INTG 201;INTG 202;INTG 215;MGCR 211;MGCR 352,,Management (Desautels Faculty Management),Study of the key aspects involved in starting and managing a new venture: identifying opportunities and analyzing new venture ideas; identifying common causes of failure and strategies for success; understanding intellectual property systems; comparison of multiple modes of funding. Applies to for-profit and not-for-profit start-ups.
MGPO,364,Entrepreneurship in Practice.,3,Fall 2025; Winter 2026,MGPO 362,,Management (Desautels Faculty Management),Provides hands-on experience with the development of an entrepreneurial venture or a contribution to an existing entrepreneurial venture. Involves the creation of a venture development or business plan. Applicable to many kinds of new ventures; both private companies and social enterprises.
MGPO,365,Business-Government Relations.,3,,,,Management (Desautels Faculty Management),The political environment in which business organizations operate: how governments control; regulate; promote; and compete with the private sector and how corporate policy responds to; and seeks to influence; these activities.
MGPO,383,International Business Policy.,3,Winter 2026,MGCR 382,,Management (Desautels Faculty Management),Development and application of conceptual approaches to general management policy and strategy formulation in multinational business involvement (exporting; licensing; contractual arrangements; turnkey projects; joint ventures; consortia); technology transfer; location and ownership strategies: competitive multinational relationships. Emphasis on pragmatic analysis; using case studies.
MGPO,402,Dynamic Cities.,3,,,BUSA 434,Management (Desautels Faculty Management),A course which focuses on three key theories of National Competitiveness and includes a visit to a country(ies). The country(ies) visit(s) has a more integrated approach; drawing on material taught in marketing; finance; strategy; OB; etc..; as we apply ideas from all our classes in a foreign context in the organized visits.
MGPO,430,Practicum in Not for Profit Consulting.,3,Winter 2026,,MGPO 434,Management (Desautels Faculty Management),This course is designed around a pro bono consulting experience. It is meant to connect students to both the NGO community as well as the consulting world. The students go through the entire process of researching potential NGOs; writing and getting a Letter of Proposal Signed off; undertaking the first hand research and analysis; presenting the project results to the Board of the NGO; and finally presenting it to both the professor and the office of the partnering consulting firm. Students are put into teams whose structure is meant to mimic that of a real consulting team.
MGPO,432,Topics in Entrepreneurship.,3,,MGPO 362,,Management (Desautels Faculty Management),Specialized advanced topic in entrepreneurship.
MGPO,433,Topics in Social Business and Enterprise.,3,,,,Management (Desautels Faculty Management),Specialized advanced topic in social business and enterprise.
MGPO,434,Topics in Policy 1.,3,,,,Management (Desautels Faculty Management),This is a specialized course covering an advanced topic in strategy and organization.
MGPO,435,The Origins of Capitalism.,3,,,,Management (Desautels Faculty Management),This course covers the evolution of modern business institutions from their roots in the early middle ages to the modern era. Covering economic issues in the context of arts and culture; it offers a "distant mirror on globalization."
MGPO,438,Social Entrepreneurship and Innovation.,3,Fall 2025; Winter 2026,,,Management (Desautels Faculty Management),Explores key concepts associated with social entrepreneurship and social innovation – the application of principles of entrepreneurship and innovation to solve social problems through social ventures; enterprises and not-for-profit organizations. Focuses on the social economy; including how the market system can be leveraged to create social value. 
MGPO,440,Strategies for Sustainability.,3,Fall 2025; Winter 2026,,,Management (Desautels Faculty Management),This course explores the relationship between economic activity; management; and the natural environment. Using readings; discussions and cases; the course will explore the challenges that the goal of sustainable development poses for our existing notions of economic goals; production and consumption practices and the management of organizations.
MGPO,445,Industry Analysis and Competitive Strategy.,3,Winter 2026,,,Management (Desautels Faculty Management),Analysis of industry structure; macro-environment; and evolution. Evaluation of strategic position; behaviour; and intent of organizations within industry context. Development of strategic recommendations for these firms.
MGPO,450,Ethics in Management.,3,Winter 2026,,,Management (Desautels Faculty Management),An examination of the economic; legal and ethical responsibilities of managers in both private and public organizations. Through readings; case studies; discussions and projects the class evaluates alternative ethical systems and norms of behaviour and draws conclusions as to the right; proper and just decisions and actions in the face of moral dilemmas. The focus of this course is on the decision process; values and consistency of values of the individual and on the impact of systems control and incentives on managerial morality.
MGPO,460,Managing Innovation.,3,Winter 2026,,,Management (Desautels Faculty Management),Firms face difficulties in developing new products. This course examines the new product development process to understand why problems occur and what managers can do. Topics include the creative synthesis of market and technology; the coordination of functions; and the strategic connection between the project and the strategy.
MGPO,469,Managing Globalization.,3,Fall 2025,,,Management (Desautels Faculty Management),This course explores economic and social consequences of globalization; focusing on the most pertinent issues at the time. Topics include the existing global imbalances; the opportunities and risks presented by large cross border capital flows; and the role of institutions; and organizational and policy responses in crisis hit countries.
MGPO,470,Strategy and Organization.,3,Fall 2025,,,Management (Desautels Faculty Management),This course explores how strategic change affects the organization and how the organization can be designed to realize its strategy more effectively. It will examine how strategic choices affect organizational structures; processes; culture; human resource policies; leadership styles; etc. and how the organization can be aligned with the organizational mission.
MGPO,475,Strategies for Developing Countries.,3,Fall 2025,,,Management (Desautels Faculty Management),Strategic management challenges in developing and emerging economies. Focus on strategies that foster both firm competitiveness and economic development; including: technological capabilities; new forms of organization; small and large firms; global production; social impact; global standards and governance.
MGPO,485,Emerging Technologies: Organizing and Societal Stakes.,3,Fall 2025,,MGPO 434,Management (Desautels Faculty Management),An examination of emerging technologies and their impacton decision-making; coordination; control; and innovationin management. Broader societal implications of these technologies and how to develop strategic responses. Focus on an experiential consulting project.
MGSC,372,Advanced Business Statistics.,3,Fall 2025; Winter 2026,MGCR 271,ECON 257;MATH 324;MATH 423;MATH 357,Management (Desautels Faculty Management),A practical managerial approach to advanced simple and multiple regression analysis; with application in finance; economics and business; including a review of probability theory; an introduction to methods of least squares and maximum likelihood estimation; autoregressive forecasting models and analysis of variance.
MGSC,373,Operations Research 1.,3,Winter 2026,MGCR 271,,Management (Desautels Faculty Management),A realistic experience of analytical models which have been successfully applied in several areas of managerial decision-making like marketing; finance and IS. Emphasis on the formulation of problems; their solution approaches; limitations; underlying assumptions and practical use. Topics include: decision analysis; project management; simulation; linear and integer programming; sensitivity analysis.
MGSC,401,Statistical Foundations of Data Analytics.,3,Fall 2025; Winter 2026,MGCR 271,,Management (Desautels Faculty Management),This course will provide statistical foundations for data analytics. In this course; we will learn an introduction to advanced statistical techniques and methodologies including sampling; regression; time-series and multi-variate statistics. We will support our approach by looking at applied examples and real cases and datasets across several business areas; including marketing; human resources; finance; and operations. Students will apply their skills to interpret a real-world data set and make appropriate business recommendations.
MGSC,403,Introduction to Logistics Management.,3,Winter 2026,MGCR 472;MGCR 372,,Management (Desautels Faculty Management),Managing logistics systems; including transportation management; facility location; procurement; distribution management; and supply chain management.
MGSC,404,Foundations of Decision Analytics.,3,Fall 2025,,,Management (Desautels Faculty Management),This course teaches quantitative methods used in business decision making. Topics include: optimization models; decision trees; simulation; and computer simulation. Business applications of these techniques are emphasized. Students in this course will acquire expertise in computer based methods for decision making; through computer analysis of real-life problems.
MGSC,415,Supplier Management.,3,,,,Management (Desautels Faculty Management),Strategic role of purchasing; supplier selection; supplier relationship management; international sourcing; E-procurement; price determination; purchasing services; and auctions.
MGSC,416,Data-Driven Models for Operations Analytics.,3,Winter 2026,INSY 336;MGCR 271,MGSC 434,Management (Desautels Faculty Management),Examination of how data-driven models have been used to transform businesses and industries; using examples and case studies in e-commerce; retail; social and online networks; sports analytics; and online advertising. Demonstration of the use of data-driven analytics methods such as time series forecasting; network models; mixed-integer optimization; matching markets and exploration/exploitation.
MGSC,417,Project Operations and Risk Management.,3,,MGCR 271,MGSC 434,Management (Desautels Faculty Management),Project leadership; stakeholder management; project analytics; challenges; and risk management. 
MGSC,431,Operations and Supply Chain Analysis.,3,Winter 2026,MGCR 472;MGCR 372,,Management (Desautels Faculty Management),This course introduces students to operations concepts and techniques with application to supply chain management. A supply chain consists of all activities involved in fulfilling customer demand and the management decisions have a direct impact on a firm's performance; such as operating cost; market penetration and customer service. The course covers both classical tactics and evolving new strategies to reduce cost; increase responsiveness and maintain sustainable growth in a firm's supply chain.
MGSC,434,Topics in Operations Management 1,3,,MGCR 271,,Management (Desautels Faculty Management),Selected topics in operations management.
MGSC,435,Topics in Operations Management 2,3,,,,Management (Desautels Faculty Management),Selected topics in operations management.
MGSC,483,Analytics-Based Community Project.,3,Summer 2025,,,Management (Desautels Faculty Management),Aiding a host community organization in the application of analytics; with the aim of helping to improve the community's operations for the good of society.
MGSC,488,Sustainability and Operations.,3,,,,Management (Desautels Faculty Management),Social and environmental impacts of an organization’s operations. Regulatory environments; eco-efficiency concepts and measurement systems. Lifecycle analysis and exploring impacts linked to: product design; sourcing; production; distribution; sales; and end-of-life recovery & treatment. Frameworks and best practices for reducing negative consequences and increasing positive ones.
MGSC,575,Applied Time Series Analysis Managerial Forecasting.,3,,MGCR 271,,Management (Desautels Faculty Management),Management applications of time series analysis. Starting with ratio-to-moving average methods; the course deals successively with Census 2; exponential smoothing methods; the methodology introduced by Box and Jenkins; spectral analysis and time-series regression techniques. Computational aspects and applications of the methodology are emphasized.
MGSC,578,Simulation of Management Systems.,3,,MGCR 271,,Management (Desautels Faculty Management),Building simulation models of management systems. Design of simulation experiments and the analysis and implementation of results. Students are expected to design a complete simulation of a real problem using a standard simulation language.
MRKT,351,Marketing and Society.,3,Winter 2026,MGCR 352,,Management (Desautels Faculty Management),The social issues and concerns affecting marketing management are examined and the two way relationship between marketing and social change is explored. Particular attention is paid to consumerism; government regulation in marketing; corporate social responsibility; social marketing and marketing role in a conserve society.
MRKT,354,Marketing Strategy.,3,Fall 2025; Winter 2026,MGCR 352,,Management (Desautels Faculty Management),Designing marketing strategies that satisfy customer needs while accounting for competitive dynamics. The course combines readings with competitive simulation and in-class exercises to demonstrate the results of different marketing strategies.
MRKT,355,Services Marketing.,3,Fall 2025; Winter 2026,MGCR 352,,Management (Desautels Faculty Management),Services are fleeting and involve direct contact between the supplier and the buyer. Inventories disappear every time an aircraft takes off or the night passes for an hotel. Yet services have become the largest sector in modern Western economy and their importance shows every sign of continuing to grow. This course focuses on the key differences between product and services marketing and the skills that are necessary for the services sector.
MRKT,357,Marketing Planning 1.,3,Winter 2026,MGCR 352,,Management (Desautels Faculty Management),Structured approach to developing a marketing plan; proceeding from corporate mission and objectives through to detailed marketing mix programs.
MRKT,365,New Products.,3,Winter 2026,MGCR 352,,Management (Desautels Faculty Management),New products will follow the new product introduction process from idea generation to post introduction. It will use ideas developed in marketing; production and policy. It will use cases and projects and will involve a real life new product project. In the average firm today; 40% of sales come from products not being sold five years ago. The ability of the firm to innovate is at the heart of long term success.
MRKT,434,Topics in Marketing 1.,3,,MGCR 352,,Management (Desautels Faculty Management),Current topics in marketing.
MRKT,435,Topics in Marketing 2,0,,,,Management (Desautels Faculty Management),
MRKT,438,Brand Management.,3,Fall 2025; Winter 2026,MGCR 352,,Management (Desautels Faculty Management),Looks at the decisions a brand manager in a major consumer goods company takes. It examines; in particular; the breakdown of advertising and sales promotion expenditures. It looks at the short term nature of the decisions taken. It will concentrate on the vast amount of new information available to brand managers today; especially in the form of scanner data.
MRKT,440,Marketing Analytics.,3,Fall 2025,MGCR 352,MRKT 434,Management (Desautels Faculty Management),Analytic techniques available to marketing managers including practice with actual data sets to use the techniques. Topics covered will include customer and product analytic models; digital marketing; and marketing resource allocation.
MRKT,442,Customer Analytics.,3,,MGSC 401,,Management (Desautels Faculty Management),Identification of common data science solutions to customer analytics. What; when; where and how to collect customer data. Basic customer analysis and assessment of the influence of marketing programs on business performance and customer satisfaction. Insights gained from analytics to a non-technical audience. Examination of the cutting edge applications of customer analytics and emerging trends.
MRKT,451,Marketing Research.,3,Fall 2025; Winter 2026,MGCR 352;MGCR 271,,Management (Desautels Faculty Management),Theoretical techniques and procedures common in marketing research. Topics include: research design; sampling; questionnaire design; coding; tabulating; data analysis (including statistical techniques). Specialized topics may encompass advertising; motivation and product research; forecasting and location theory.
MRKT,452,Consumer Behaviour.,3,Fall 2025; Winter 2026,MGCR 352,,Management (Desautels Faculty Management),A study of basic factors influencing consumer behaviour. Attention is focused on psychological; sociological and economic variables including motivation; learning; attitude; personality; small groups; social class; demographic factors and culture; to analyze their effects on purchasing behaviour.
MRKT,453,Advertising and Media.,3,Fall 2025; Winter 2026,MGCR 352,,Management (Desautels Faculty Management),Elements of an integrated marketing communications plan that engages consumers across different touch points; and achieves the communication objectives of the brand.
MRKT,455,Sales Management.,3,,MGCR 352,,Management (Desautels Faculty Management),Responsibilities of the sales manager as they relate to the sales force. These include the selection of process; training alternatives; compensation and incentive plans; supervision and evaluation and budgeting and forecasting. Case studies and discussions of sales force models are used.
MRKT,459,Retail Management.,3,Fall 2025; Winter 2026,MGCR 352,,Management (Desautels Faculty Management),Principles and methods of marketing management as applied to retailing; including strategy and tactics: market structure; consumer behaviour; competition; financial management; human resources planning; promotion; presentation; merchandising; operations; pricing; planning and attaining retail profits. Lectures; text material; outside reading; planned retail visiting; cases.
MRKT,483,International Marketing Management.,3,Fall 2025,MGCR 382;MGCR 352,,Management (Desautels Faculty Management),Marketing management considerations of a company seeking to extend beyond its domestic market. Required changes in product; pricing; channel; and communications policies. Attention to international trade and export marketing in the Canadian context.
MSUS,400,Independent Studies in Sustainability.,3,Fall 2025; Winter 2026,,,Management (Desautels Faculty Management),Research reading or field projects in sustainability; permitting independent study under the guidance of a Faculty member.
MSUS,401,Sustainability Consulting.,3,,MGPO 440,,Management (Desautels Faculty Management),Designed around a pro bono consulting engagement; provides real-world experience in applying management consulting theories and tools to plan and implement projects that move organizations towards sustainability. Topics include: consulting as an industry; different types of sustainability consulting; implementing change in organizations; and project management.
MSUS,402,Systems Thinking and Sustainability.,3,Fall 2025,,,Management (Desautels Faculty Management),Examines interconnected dynamics of organizations and social; economic; and ecological systems. Introduces systems thinking principles to foster learning; inform organizational decision-making; and solve real-world problems. Covers problem diagnosis and resolution of organizational and societal sustainability issues through causal loop diagrams; stock-and-flow mapping; group model building; computational simulations and case studies.
MSUS,434,Topics in Sustainability 1,3,,,,Management (Desautels Faculty Management),An advanced topic in sustainability.
MSUS,435,Topics in Sustainability 2,3,,,,Management (Desautels Faculty Management),An advanced topic in sustainability.
MSUS,497,Internship in Sustainability.,3,Fall 2025; Winter 2026,,,Management (Desautels Faculty Management),Internship of a minimum of 150 hours of work over a period of 8 to 12 weeks; at an approved host institution; with a focus on sustainability.
ORGB,321,Leadership.,3,Summer 2025; Fall 2025; Winter 2026,MGCR 222,,Management (Desautels Faculty Management),Leadership theories provide students with opportunities to assess and work on improving their leadership skills. Topics include: the ability to know oneself as a leader; to formulate a vision; to have the courage to lead; to lead creatively; and to lead effectively with others.
ORGB,325,Negotiations and Conflict Resolution.,3,Summer 2025; Fall 2025; Winter 2026,,,Management (Desautels Faculty Management),A conceptual framework to guide participants through negotiation and conflict resolution process.
ORGB,330,People Analytics.,3,Fall 2025,MGCR 271;MGCR 222,,Management (Desautels Faculty Management),This is the era of big data. Companies and organizations are collecting an enormous amount of information and we are only just beginning to grasp the ways in which this information might be used. This course covers the emerging field of people analytics; which involves applying data collection and analysis techniques to improve the management of people within organizations. We will cover current people analytics techniques; common pitfalls; and possible shortcomings of people analytics; as well as the ethical questions involved in undertaking such analyses.
ORGB,380,Cross Cultural Management.,3,Summer 2025; Winter 2026,,,Management (Desautels Faculty Management),Addresses dilemmas and opportunities that managers experience in international; multicultural environments. Development of conceptual knowledge and behavioural skills (e.g. bridging skills; communication; tolerance of ambiguity; cognitive complexity) relevant to the interaction of different cultures in business and organizational settings; using several methods including research; case studies and experiential learning.
ORGB,401,Leadership Practicum in Social Sector.,3,,,,Management (Desautels Faculty Management),Students apply a wealth of OB concepts and leadership strategies by spending the equivalent of one full day (8 hours) per week at an organization within Montreal’s social sector. Course material will supplement field experiences. The Practicum complements ORGB 321; which offers a more comprehensive survey of leadership theory.
ORGB,420,Managing Organizational Teams.,3,,MGCR 222,,Management (Desautels Faculty Management),Theory; research; and applications. Principles of team processes and effectiveness in organizational settings; specifically the theoretical developments and empirical findings of group dynamics and team effectiveness; and practical strategies and skills for successful management of organizational teams.
ORGB,421,Managing Organizational Change.,3,Winter 2026,MGCR 222,,Management (Desautels Faculty Management),Organizational change theory and techniques are examined with an emphasis on techno-structural interventions such as Quality-of-Work-Life approaches. Through simulations and case-studies; the course explores initiatives in organizational change; primarily in contemporary Canadian organizations. It also includes opportunities for "hands-on" experience in work and organization redesign.
ORGB,423,Human Resources Management.,3,Fall 2025,MGCR 222,,Management (Desautels Faculty Management),Issues involved in personnel administration. Topics include: human resource planning; job analysis; recruitment and selection; training and development; performance appraisal; organization development and change; issues in compensation and benefits; and labour-management relations.
ORGB,434,Topics in Organizational Behaviour 1.,3,,,,Management (Desautels Faculty Management),This is an advanced course for students with a special interest in Organizational Behaviour. Topics will be selected from current issues or themes in literature.
ORGB,436,Topics in Organizational Behaviour 2,3,,,,Management (Desautels Faculty Management),This is an advanced course for students with a special interest in Organizational Behaviour. Topics will be selected from current issues or themes in literature.
ORGB,440,Career Theory and Development.,3,,,,Management (Desautels Faculty Management),Includes state of the art theory and research on careers and opportunity for exploration and development of personal career goals and dreams. Analytical and practical skills are honed through the study of careers of "real life" individuals as presented in films; panels of guest speakers; and interview assignments.
ORGB,509,Organizational Research Methods.,3,Winter 2026,,ORGB 409,Management (Desautels Faculty Management),Field research in organizational behaviour.
ORGB,525,Compensation Management.,3,,ORGB 423,,Management (Desautels Faculty Management),Compensation policies and practices; consistent with motivational theories; are examined. Topics include: design and evaluation of job evaluation systems; salary structures; and performance-based pay; compensation of special employee groups; and current pay equity laws. Projects and simulations provide "hands-on" experience in the use of compensation techniques.
REGN,WDMG,Withdrawn from the University,0,,,,Management (Desautels Faculty Management),
RETL,402,Innovations in Retailing.,3,Winter 2026,MGCR 352,,Management (Desautels Faculty Management),Exploration of emerging trends; consumer behaviour and technologies and how they can lead to retail innovations that can significantly improve operational efficiency; customer satisfaction and provide a foundation for a sustainable and improved society.
RETL,407,Retail Management Project.,3,Winter 2026,MGCR 271;MGCR 352,,Management (Desautels Faculty Management),A team-based; experiential project that involves defining actual problems and recommending solutions in the realm of an organization; or at the interface of different organizations (e.g. supply chains); including strategic and operational issues in retail management. Each project is multidisciplinary or multi-functional in nature and will have significant impact on one or more operational/competitive capabilities of the organization.
RETL,408,Omni-Channel Retailing.,3,,MGCR 271,,Management (Desautels Faculty Management),Introduction to the fundamentals and different problems in the operations process of omni-channel retailing. The focus will be on multi-channel supply chain management and integration. Combination of theoretical models with study cases and data to review the challenges and solutions in omni-channel retailing.
RETL,409,Digitization of Retailing.,3,,MGCR 352,,Management (Desautels Faculty Management),Exploration of digital retailing models such as e-commerce marketplace; freemium; and peer-to-peer two-sided marketplace. Examination of how digital technology is driving innovation in these models; and how the models can improve competitiveness; operational efficiency and customer satisfaction.
RETL,410,Sustainable Retail and Entrepreneurship.,3,Fall 2025,,,Management (Desautels Faculty Management),Stages of developing a business concept in sustainability and retail. The experiential learning component culminates in a competition where student teams will pitch their business ideas to a panel of external business experts.
RETL,434,Topics in Retail Management 1,3,,MGCR 352,,Management (Desautels Faculty Management),Topics will be selected from current and emerging issues in retail management.
RETL,435,Topics in Retail Management 2,3,,,,Management (Desautels Faculty Management),Topics will be selected from current and emerging issues in retail management.
