Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
CHEM,244,Organic Chemistry Laboratory 2.,1,Summer 2025; Winter 2026,CHEM 234,,Chemistry (Faculty of Science),Laboratory section of CHEM 222.
CHEM,252,Organic Chemistry 2 for Chemistry and Biochemistry.,4,Winter 2026,CHEM 212;CHEM 242,CHEM 234;CHEM 222,Chemistry (Faculty of Science),A fundamental study of aromatic and polar unsaturated functional groups including reaction mechanisms; multi-step synthesis; regioselectivity; and modern spectroscopic techniques for structure determination.
CHEM,253,Introductory Physical Chemistry Laboratory.,1,Winter 2026,CHEM 110;CHEM 120,CHEM 273,Chemistry (Faculty of Science),Illustrative experiments in physical chemistry.
CHEM,267,Introductory Chemical Analysis.,3,Fall 2025,CHEM 110;CHEM 120,CHEM 287;CHEM 297,Chemistry (Faculty of Science),Qualitative and quantitative analysis. A survey of methods of analysis including theory and practice of semimicro qualitative analysis and representative gravimetric; volumetric and instrumental methods. The laboratory component includes introductory experiments in analytical chemistry emphasizing classical and instrumental methods of quantitative analysis.
CHEM,273,Introductory Physical Chemistry 2: Kinetics and Methods.,3,Winter 2026,CHEM 213;MATH 222,CHEM 253,Chemistry (Faculty of Science),Kinetics: Transition State Theory; complex reactions; free-radical reactions; chain reactions; catalysis; reactions at surfaces; ionic effects of reactions in solution; photochemistry. Methods: physical chemistry laboratory; differential equations and linear algebra applied to physical chemistry; computation methods for data analysis and modeling
CHEM,281,Inorganic Chemistry 1.,3,Winter 2026,CHEM 110;CHEM 120,,Chemistry (Faculty of Science),Basic concepts of electronic structure and molecular bonding will be developed and applied to the understanding of common materials. Acid-base chemistry. Survey of the chemistry of the main group elements. Introduction to coordination and organometallic chemistry.
CHEM,302,Introductory Organic Chemistry 3.,3,Fall 2025,CHEM 222,,Chemistry (Faculty of Science),Topics covered may include the following: Aromatic compounds; heterocyclic chemistry; sulfur and phosphorus chemistry; organosulfur and organophosphorus compounds; and biomolecules such as lipids; carbohydrates; amino acids; polypeptides; DNA and RNA.
CHEM,332,Biological Chemistry.,3,Winter 2026,CHEM 222;CHEM 273,BIOL 200;BIOL 201,Chemistry (Faculty of Science),An introduction to biological chemistry. Topics will include chemistry and structure of proteins; nucleic acids; and lipids; protein and nucleic acid biosynthesis; enzyme kinetics and mechanisms; membranes and membrane transport; bioenergetics; redox reactions in biological chemistry; gene expression; cloning; RNA and antibody technologies; genomics and proteomics.
CHEM,334,Advanced Materials.,3,Winter 2026,CHEM 110;CHEM 120;CHEM 203;CHEM 204;CHEM 213;CHEM 273;PHYS101/;PHYS 102;PHYS 131;PHYS 142;PHYS 230;PHYS 232,,Chemistry (Faculty of Science),Survey of the physical and chemical structure-function relationships defining advanced materials; including an introduction to basic materials science and characterization. Topics include supramolecular polymers; self-healing materials; advanced surfaces and adhesives; bio-inspired materials; shape memory materials; sensors and actuators; and photonic materials.
CHEM,345,Introduction to Quantum Chemistry.,3,Fall 2025,CHEM 213;CHEM 273;PHYS 142,,Chemistry (Faculty of Science),An introduction to quantum chemistry covering the historical development; wave theory; methods of quantum mechanics; and applications of quantum chemistry.
CHEM,355,Applications of Quantum Chemistry.,3,Winter 2026,CHEM 345;PHYS 242,,Chemistry (Faculty of Science),A survey of the principles of electronic; vibrational and rotational spectroscopy. Magnetic resonance and computational methods.
CHEM,362,Advanced Organic Chemistry Laboratory.,2,Fall 2025; Winter 2026,CHEM 302,,Chemistry (Faculty of Science),An advanced laboratory with experiments related to the theoretical principles and synthetic methods of modern organic chemistry.
CHEM,365,Statistical Thermodynamics.,2,Winter 2026,CHEM 345,,Chemistry (Faculty of Science),Molecular basis of thermodynamics with applications to ideal gases and simple solids. Topics to be covered will include: calculation of thermodynamic functions; chemical equilibrium constants; Einstein and Debye models of solids; absolute reaction rate theory; Debye-Hückel theory of strong electrolytes.
CHEM,367,Instrumental Analysis 1.,3,Fall 2025,CHEM 267,,Chemistry (Faculty of Science),An introduction to modern instrumental analysis emphasizing chromatography; atomic spectroscopy and computational data analysis. Analytical methods to be examined in detail include gas-liquid and high performance liquid chromatography; LC mass spectrometry; and common methods of atomic determinations using flames/furnaces/plasma sources.
CHEM,377,Instrumental Analysis 2.,3,Winter 2026,CHEM 367,,Chemistry (Faculty of Science),Spectroscopic methods of analysis will be studied with respect to fundamentals; operational aspects and instrument design. Topics will range from UV-visible to x-ray spectrometry. Methodologies will be evaluated with respect to their application in spectrometric systems. Laboratory automation will be studied and applied in the laboratory.
CHEM,381,Inorganic Chemistry 2.,3,Fall 2025,CHEM 281,,Chemistry (Faculty of Science),Introduction to transition metal chemistry; coordination numbers and geometry; and nomenclature will be followed by a discussion of crystal field theory and its applications to problems in spectroscopy; magnetochemistry; thermodynamics and kinetics. Several aspects related to applications of organometallic compounds in catalysis and bioinorganic systems will be discussed.
CHEM,392,Experimental Chemistry 1.,3,Fall 2025; Winter 2026,CHEM 381;CHEM 302,CHEM 362,Chemistry (Faculty of Science),Experiments related to the theoretical principles; synthetic techniques and instrumental methods used in modern experimental chemistry; including aspects of green chemistry and nanochemistry.
CHEM,392D1,Experimental Chemistry 1.,1,,CHEM 381;CHEM 302,CHEM 362,Chemistry (Faculty of Science),Experiments related to the theoretical principles; synthetic techniques and instrumental methods used in modern experimental chemistry; including aspects of green chemistry and nanochemistry.
CHEM,392D2,Experimental Chemistry 1.,1,,CHEM 392,,Chemistry (Faculty of Science),See CHEM 392D1 for course description.
CHEM,396,Undergraduate Research Project.,3,Summer 2025; Fall 2025; Winter 2026,,,Chemistry (Faculty of Science),Independent research project with a final written report.
CHEM,400,Independent Study in Chemistry.,1,Fall 2025; Winter 2026,CHEM 243;CHEM 222;CHEM 287;CHEM 281,,Chemistry (Faculty of Science),Supervised research.
CHEM,429,Chemistry of Energy; Storage and Utilization. ,3,Fall 2025,CHEM 212;CHEM 223;CHEM 243;CHEM 213;CHEM 273;CHEM 204;CHEM 203,CHEM 319,Chemistry (Faculty of Science),Energy consumption and human development; green house gases; primary and secondary sources of energy; fuels vs. electricity; energy transport and storage; fossil fuels; nuclear energy; fusion and fission; bioenergetics; natural and artificial photosynthesis; novel materials; nanocomposites; photochemistry; electrochemistry; photovoltaics and batteries; fuel cells; catalysis and biomass.
CHEM,434,Advanced Materials.,3,,CHEM 203;CHEM 204;CHEM 223;CHEM 214;CHEM 381,CHEM 334,Chemistry (Faculty of Science),The physicochemical properties of advanced materials. Topics discussed include photonics; information storage; 'smart' materials; biomaterials; clean energy materials; porous materials; and polymers.
CHEM,462,Green Chemistry.,3,Winter 2026,CHEM 302;CHEM 381,,Chemistry (Faculty of Science),New reactions and methods which can be used for the production of chemicals from renewable feedstocks; the use of new environmentally benign solvents; catalysts and reagents; organic reactions in aqueous media and in supercritical carbon dioxide; bio-catalysis and bio-processes.
CHEM,470,Research Project 1.,6,Summer 2025,,,Chemistry (Faculty of Science),A course designed to give students research experience. The student will be assigned a project supervisor and a research project at the beginning of the session. The project will consist of a literature survey; experimental and /or theoretical work; a written research report and an oral examination.
CHEM,470D1,Research Project 1.,3,Fall 2025,,,Chemistry (Faculty of Science),A course designed to give students research experience. The student will be assigned a project supervisor and a research project at the beginning of the session. The project will consist of a literature survey; experimental and/or theoretical work; a written research report and an oral examination.
CHEM,470D2,Research Project 1.,3,Winter 2026,CHEM 470,,Chemistry (Faculty of Science),See CHEM 470D1 for course description.
CHEM,480,Undergraduate Research Project 2.,3,Summer 2025; Fall 2025; Winter 2026,CHEM 396;CHEM 470,,Chemistry (Faculty of Science),A course designed to give students additional research experience. The student will be assigned a project supervisor and a research project at the beginning of the session. The project will consist of a literature survey; experimental or theoretical work; a written research report and an oral examination.
CHEM,480D1,Undergraduate Research Project 2.,1,Fall 2025,CHEM 396;CHEM 470,,Chemistry (Faculty of Science),A course designed to give students additional research experience. The student will be assigned a project supervisor and a research project at the beginning of the session. The project will consist of a literature survey; experimental or theoretical work; a written research report and an oral examination.
CHEM,480D2,Undergraduate Research Project 2.,1,Winter 2026,CHEM 396;CHEM 470;CHEM 480,,Chemistry (Faculty of Science),A course designed to give students additional research experience. The student will be assigned a project supervisor and a research project at the beginning of the session. The project will consist of a literature survey; experimental or theoretical work; a written research report and an oral examination.
CHEM,482,Organic Chemistry: Natural Products.,3,Winter 2026,CHEM 302,CHEM 382,Chemistry (Faculty of Science),Structure; synthesis; stereochemistry and biosynthesis of terpenes; alkaloids; antibiotics and selected molecules of medicinal interest.
CHEM,493,Advanced Physical Chemistry Laboratory.,2,Fall 2025; Winter 2026,CHEM 273;CHEM 345,,Chemistry (Faculty of Science),Selected experiments to illustrate more advanced physico-chemical principles.
CHEM,493D1,Advanced Physical Chemistry Laboratory.,1,,CHEM 273;CHEM 345,,Chemistry (Faculty of Science),Selected experiments to illustrate more advanced physico-chemical principles.
CHEM,493D2,Advanced Physical Chemistry Laboratory.,1,,CHEM 493,,Chemistry (Faculty of Science),See CHEM 493D1 for course description.
CHEM,502,Advanced Bio-Organic Chemistry.,3,Winter 2026,CHEM 302,CHEM 402,Chemistry (Faculty of Science),This course will cover biologically relevant molecules; particularly nucleic acids; proteins; and their building blocks. In each case; synthesis and biological functions will be discussed. The topics include synthesis of oligonucleotides and peptides; chemistry of phosphates; enzyme structure and function; coenzymes; and enzyme catalysis; polyketides; antiviral and anticancer agents.
CHEM,503,Drug Discovery.,3,Winter 2026,BIOL 200;CHEM 302;CHEM 332,,Chemistry (Faculty of Science),The aim of this course is to provide an introduction to the overall drug discovery process. The main focus of the course will be on medicinal chemistry; synthesis and catalysis; as they relate to large-scale production of pharmaceutical agents. However; other aspects of drug discovery; including structural research (e.g. NMR; X-ray); biochemistry; drug metabolism and bioavailability will also be included.
CHEM,505,Computer Modeling of Molecules and Materials.,3,Winter 2026,CHEM 345;CHEM 365;COMP 202;COMP 208;PHYS 329,,Chemistry (Faculty of Science),A comprehensive introduction to computational methods and software for graduate students and advanced undergraduates. The main focus of the course is on important practical aspects of chemistry-related computer modeling: how to perform simulations reliably and efficiently; and how to interpret simulation results. Two main classes of computer simulations--electronic structure methods and statistical mechanics methods--will be discussed in detail together with a wide range of chemical examples.
CHEM,512,Catalysis; Concepts and Applications.,3,Fall 2025,CHEM 381;CHEM 302;CHEM 243,,Chemistry (Faculty of Science),General concepts governing catalysis and practical aspects of its implementation including its most important applications. A global perspective on industrial catalysis. A general introduction about catalysis including homogeneous catalysis; heterogeneous catalysis; organocatalysis; and biocatalysis. A select number of reactions will be studied in detail; based on the most recent research efforts made in the field of catalysis.
CHEM,514,Biophysical Chemistry.,3,,CHEM 203;CHEM 204;CHEM 223;CHEM 243,CHEM 404,Chemistry (Faculty of Science),Physical chemistry concepts needed to understand the function of biological systems at the molecular level; including the structure; stability; transport; and interactions of biological macromolecules.
CHEM,516,Nuclear and Radiochemistry.,3,,CHEM 302;CHEM 214;CHEM 281,,Chemistry (Faculty of Science),Basic properties of the atomic nucleus; nuclear reactions as well as nuclear fission. Kinetics of the radioactive decay; the interaction of radiation with matter and the different kinds of radiation.  Hot atom chemistry; modern aspects of medicinal radiochemistry such as Positron Emission Tomography.
CHEM,519,Advances in Chemistry of Atmosphere.,3,Winter 2026,CHEM 213;CHEM 273;MATH 222;MATH 315,ATOC 519,Chemistry (Faculty of Science),Exploration of the field of atmospheric chemistry that is identified as the significant driver of climate change and the cause of millions of premature death every year. Discussion of cutting-edge novel technologies for observing and quantifying pollutants (from ground to satellite) using artificial intelligence; the fate of emerging contaminants (e.g.; nano/microplastics; trace metals; persistent organic); and modelling of atmospheric and interfacial processes. Examination of topics like atmospheric gaseous and multiphase components like bioaerosols. Study of photochemical; photophysical; and aerosol nucleation processes that affect air quality; climate change; and ecosystem health.
CHEM,520,Methods in Chemical Biology.,3,Fall 2025,BIOL 200;CHEM 345;CHEM 302,,Chemistry (Faculty of Science),An overview of advanced techniques at the leading edge of Chemical Biology; including some or all of: biological imaging; kinetics of enzyme inhibition; combinatorial synthesis; atomic force microscopy of biological molecules; self assembling biomimetic structures; oligonucleotide therapeutics; biomolecular X-ray crystallography; computational methods; and nuclear magnetic resonance applied to protein interactions.
CHEM,522,Stereochemistry.,3,Winter 2026,CHEM 302,CHEM 623,Chemistry (Faculty of Science),Stereoisomers; their nomenclature and configuration. Conformational analysis; separation of stereoisomers; and stereocontrol in organic synthesis.
CHEM,531,Chemistry of Inorganic Materials.,3,Winter 2026,CHEM 381,,Chemistry (Faculty of Science),Structure; bonding; synthesis; properties and applications of covalent; ionic; metallic crystals; and amorphous solids. Defect structures and their use in synthesis of specialty materials such as electronic conductors; semiconductors; and superconductors; and solid electrolytes. Basic principles of composite materials and applications of chemistry to materials processing.
CHEM,532,Structural Organic Chemistry.,3,Fall 2025,CHEM 302,CHEM 352,Chemistry (Faculty of Science),A practical course on the application of modern spectroscopic methods for the determination of structures of complex organic and organometallic compounds.
CHEM,533,Small Molecule Crystallography.,3,Winter 2026,CHEM 355,,Chemistry (Faculty of Science),Fundamentals of x-ray diffraction related to small molecule structure resolution; space groups; diffraction theory; strategies for structure solution; and refinement will be covered.
CHEM,534,Nanoscience and Nanotechnology.,3,Fall 2025,CHEM 434;PHYS 334,PHYS 534,Chemistry (Faculty of Science),Topics discussed include scanning probe microscopy; chemical self-assembly; computer modelling; and microfabrication/micromachining.
CHEM,540,Advances in Industrial Biotechnology.,3,Winter 2026,BIOL 200;CHEM 222;CHEM 332,PHAR 540,Chemistry (Faculty of Science),Introduction to emerging technologies and research advances in biotechnologies. Topics include semisynthetic production of drugs and drug candidates through large-scale fermentation; next generation synthesis of DNA and whole genes; green toxicology; single-molecule diagnostics; orphan-drug re-purposing; and next- generation genomic analyses in drug development. Translational research; issues of entrepreneurship; sustainability; and ethics are also covered.
CHEM,542,Advanced Nucleic Acid Chemistry.,3,Winter 2026,BIOL 200;BIOL 201;CHEM 302;CHEM 332,,Chemistry (Faculty of Science),Advanced-level chemical reactivity and metal binding properties; advanced methods for synthesis; purification and characterization of DNA/RNA; non-canonical DNA/RNA structures and functions; self-assembly of functional nucleic acid-based materials; chemical and fluorescence-based methods for probing nucleic acids in vitro and in vivo; in vitro evolution of functional nucleic acids for biotechnology; and diagnostic and therapeutic applications of modified nucleic acids.
CHEM,552,Physical Organic Chemistry.,3,Fall 2025,CHEM 302,,Chemistry (Faculty of Science),The correlation of theory with physical measurements on organic systems; an introduction to photochemistry; solvent and substituent effects on organic reaction rates; etc.; reaction mechanisms.
CHEM,555,Magnetic Resonance Spectroscopy.,3,,CHEM 355,,Chemistry (Faculty of Science),The fundamental principles underlying Nuclear magnetic resonance (NMR); Electron Paramagnetic resonance (EPR) and Magnetic Resonance Imaging (MRI) will be covered and applied to biomolecules and materials chemistry. Topics include multidimensional spectra; molecular dynamics; the density matrix; and the product operator formalism.
CHEM,556,Advanced Quantum Mechanics.,3,Fall 2025,CHEM 345;PHYS 242,,Chemistry (Faculty of Science),Quantum mechanical treatment of species of chemical interest. Introduction to perturbation theory; both time-dependent and time-independent. Treatment of the variational principle. Introduction to atomic spectra. Chemical bonding in terms of both the valence bond and molecular orbital theory. Elementary collision theory. Interaction of radiation with molecules.
CHEM,571,Polymer Synthesis.,3,,CHEM 302,,Chemistry (Faculty of Science),A survey of polymer preparation and characterization; mechanisms of chain growth; including free radical; cationic; anionic; condensation and transition metal-mediated polymerization; and the effects of these mechanisms on polymer architecture; preparation of alternating; block; graft and stereoblock copolymers; novel macromolecular structures including dendrimers and other nanostructures.
CHEM,572,Synthetic Organic Chemistry.,3,Winter 2026,CHEM 382,,Chemistry (Faculty of Science),Synthetic methods in organic chemistry and their application to the synthesis of complex molecules.
CHEM,574,Introductory Polymer Chemistry.,3,Fall 2025,CHEM 223;CHEM 243;CHEM 213;CHEM 273;CHEM 233,CHEM 455;CHEM 674,Chemistry (Faculty of Science),A survey course on the structure of polymers; kinetics and mechanisms of polymer and copolymer synthesis; characterization and molecular weight distributions; polymer microstructure; the thermodynamics of polymer solutions; the crystalline and amorphous states; rubber elasticity and structure-property relationships.
CHEM,575,Chemical Kinetics.,3,,CHEM 273;CHEM 223;CHEM 243;CHEM 213,,Chemistry (Faculty of Science),Kinetic laws; measurement of reaction rates; transition state and collision theory; experimental techniques in reaction kinetics; reaction mechanisms; RRKM theory; Marcus theory of electron transfer; photochemistry and catalysis. Recent developments and their application to chemical and biological problems. Elementary reactions in gas; solution and solid phases and on surfaces.
CHEM,577,Electrochemistry.,3,Winter 2026,CHEM 243;CHEM 203;CHEM 204;CHEM 367;CHEM 377,,Chemistry (Faculty of Science),Fundamentals of electrochemistry and the application of electrochemical methods to chemical and biochemical problems. Emphasis is given to the study of electrode reaction mechanisms and the interpretation of electrochemical results for organic and inorganic systems. Voltammetric and coulometric methods are rigorously discussed. Several topics of interest in electrochemistry will be covered as time permits.
CHEM,582,Supramolecular Chemistry.,3,Winter 2026,CHEM 222;CHEM 381,,Chemistry (Faculty of Science),Introduction to supramolecular organization will be followed by discussions on the nature of interactions and methodologies to create ordered aggregates of high complexity. Potential of supramolecular chemistry in fabricating smart materials will be explored using specific topics including inclusion chemistry; dendrimers; molecular self-assembly and crystal engineering.
CHEM,585,Colloid Chemistry.,3,Winter 2026,CHEM 345;CHEM 223;CHEM 243;CHEM 273;MATH 233;MATH 315;PHYS 241;PHYS 242,,Chemistry (Faculty of Science),Principles of the physical chemistry of phase boundaries. Electrical double layer theory; van der Waals forces; Brownian motion; kinetics of coagulation; electrokinetics; light scattering; solid/liquid interactions; adsorption; surfactants; hydrodynamic interactions; rheology of dispersions.
CHEM,591,Bioinorganic Chemistry.,3,,CHEM 381,,Chemistry (Faculty of Science),The roles of transition and main group elements in biology and medicine will be examined with an emphasis on using tools for structure and genome searching as well as becoming acquainted with experimental spectroscopic methods useful for bioinorganic chemistry such as macromolecular X-ray diffraction; EPR and EXAFS.
CHEM,593,Statistical Mechanics and Machine Learning for Chemistry.,3,Winter 2026,,,Chemistry (Faculty of Science),Intermediate topics in statistical mechanics and related machine learning: ensemble theory; critical phenomena; static and time-dependent phenomena; linear response and fluctuations; Monte Carlo and molecular dynamics simulation methods; data driven simulation methods: MaxEnt modeling; generative machine learning; active learning.
COMP,189,Computers and Society.,3,Winter 2026,,,Computer Science (Faculty of Science),How computer technologies shape social notions such as ownership; safety; and privacy. Emphasis is on computer science powering both day-to-day technologies (e.g.; online social media) and those in the news (e.g.; cyberwar). Discussions will investigate technology and social issues in order to understand both.
COMP,202,Foundations of Programming.,3,Summer 2025; Fall 2025; Winter 2026,,COMP 204;COMP 208;COMP 206;COMP 250;GEOG 333,Computer Science (Faculty of Science),Introduction to computer programming in a high level language: variables; expressions; primitive types; methods; conditionals; loops. Introduction to algorithms; data structures (arrays; strings); modular software design; libraries; file input/output; debugging; exception handling. Selected topics.
COMP,204,Computer Programming for Life Sciences.,3,Fall 2025; Winter 2026,,COMP 202;COMP 208;COMP 206;COMP 250;GEOG 333,Computer Science (Faculty of Science),Computer Science (Sci): Computer programming in a high level language: variables; expressions; types; functions; conditionals; loops; objects and classes. Introduction to algorithms; modular software design; libraries; file input/output; debugging. Emphasis on applications in the life sciences.
COMP,206,Introduction to Software Systems.,3,Fall 2025; Winter 2026,COMP 202;COMP 204;COMP 208,,Computer Science (Faculty of Science),Comprehensive overview of programming in C; use of system calls and libraries; debugging and testing of code; use of developmental tools like make; version control systems.
COMP,208,Computer Programming for Physical Sciences and  Engineering .,3,Fall 2025; Winter 2026,,COMP 202;COMP 204;COMP 206;COMP 250;GEOG 333,Computer Science (Faculty of Science),Programming and problem solving in a high level computer language: variables; expressions; types; functions; conditionals; loops; objects and classes. Introduction to algorithms such as searching and sorting. Modular software design; libraries; file input and output; debugging. Emphasis on applications in Physical Sciences and Engineering; such as root finding; numerical integration; diffusion; Monte Carlo methods. 
COMP,230,Logic and Computability.,3,,,,Computer Science (Faculty of Science),Propositional Logic; predicate calculus; proof systems; computability Turing machines; Church-Turing thesis; unsolvable problems; completeness; incompleteness; Tarski semantics; uses and misuses of Gödel's theorem.
COMP,250,Introduction to Computer Science.,3,Fall 2025; Winter 2026,COMP 202;COMP 204;COMP 208,ECSE 250,Computer Science (Faculty of Science),Object oriented programming in Java: classes and objects; interfaces; inheritance. Data structures and abstract data types: arrays; stacks; queues; linked lists; trees;  binary trees;binary search trees; heaps; hash tables; graphs. Recursive and non-recursive algorithms and their asymptotic complexity: searching and sorting; tree and graph traversal. Mathematical tools: induction; recurrence relations.
COMP,251,Algorithms and Data Structures.,3,Fall 2025; Winter 2026,COMP 250;MATH 235;MATH 240,COMP 252;COMP 260,Computer Science (Faculty of Science),Data Structures: priority queues; balanced binary search trees; hash tables; graphs. Algorithms: topological sort; connected components; shortest paths; minimum spanning trees; bipartite matching; network flows. Algorithm design: greedy; divide and conquer; dynamic programming; randomization. Mathematicaltools: proofs of asymptotic complexity and program correctness; Master theorem.
COMP,252,Honours Algorithms and Data Structures.,3,Winter 2026,COMP 250;MATH 235;MATH 240,COMP 251;COMP 252,Computer Science (Faculty of Science),The design and analysis of data structures and algorithms. The description of various computational problems and the algorithms that can be used to solve them; along with their associated data structures. Proving the correctness of algorithms and determining their computational complexity.
COMP,260,Applied Algorithms and DataStructures.,3,,COMP 250,COMP251 ;COMP 252,Computer Science (Faculty of Science),Foundational algorithms and data structures with a focus on their implementation and use in data science and applied computer science. Graph; hashing; dynamic programming; parsing; heuristic; and streaming data algorithms. Algorithmic correctness and efficiency. Data storage and memory footprint management. Introduction to relational databases; Unix systems and high-performance computing.
COMP,273,Introduction to Computer Systems.,3,Fall 2025; Winter 2026,,,Computer Science (Faculty of Science),Number representations; combinational and sequential digital circuits; MIPS instructions and architecture datapath and control; caches; virtual memory; interrupts and exceptions; pipelining.
COMP,280,History and Philosophy of Computing.,3,,,,Computer Science (Faculty of Science),A history of early mathematical computation. Symbolic logic and computation. Modern computer systems and networks. The rise of the internet.
COMP,302,Programming Languages and Paradigms.,3,Fall 2025; Winter 2026,COMP 250;COMP 230;MATH 240;MATH 235;MATH 318;PHIL 210,,Computer Science (Faculty of Science),Programming language design issues and programming paradigms. Binding and scoping; parameter passing; lambda abstraction; data abstraction; type checking. Functional and logic programming.
COMP,303,Software Design.,3,Fall 2025; Winter 2026,COMP 206;COMP 250,,Computer Science (Faculty of Science),Principles; mechanisms; techniques; and tools for object-oriented software design and its implementation; including encapsulation; design patterns; and unit testing.
COMP,307,Principles of Web Development.,3,Winter 2026,COMP 206,,Computer Science (Faculty of Science),The course discusses the major principles; algorithms; languages and technologies that underlie web development. Students receive practical hands-on experience through a project.
COMP,308,Computer Systems Lab.,1,Winter 2026,COMP 273,,Computer Science (Faculty of Science),Digital circuitry and programming interface of peripheral circuit boards (cards); e.g.; graphics cards; introduction to tools and libraries that interact with the card; performance issues.
COMP,310,Operating Systems.,3,Fall 2025; Winter 2026,COMP 273,,Computer Science (Faculty of Science),Control and scheduling of large information processing systems. Operating system software - resource allocation; dispatching; processors; access methods; job control languages; main storage management. Batch processing; multiprogramming; multiprocessing; time sharing.
COMP,321,Programming Challenges.,3,Fall 2025,COMP 206,,Computer Science (Faculty of Science),Development of programming skills on tricky challenges; games and puzzles by means of programming competitions.
COMP,322,Introduction to C++.,1,Winter 2026,COMP 250;COMP 206;COMP 208,,Computer Science (Faculty of Science),Basics and advanced features of the C++ language. Syntax; memory management; class structure; method and operator overloading; multiple inheritance; access control; stream I/O; templates; exception handling.
COMP,330,Theory of Computation.,3,Fall 2025; Winter 2026,COMP 251,,Computer Science (Faculty of Science),Finite automata; regular languages; context-free languages; push-down automata; models of computation; computability theory; undecidability; reduction techniques.
COMP,345,From Natural Language to Data Science.,3,Winter 2026,COMP 250;MATH 133,LING 345,Computer Science (Faculty of Science),Introduction to language data science; including theoretical approaches and practical skills. Processing; searching; and querying text data; making sense of large corpora; modelling and interpreting psycholinguistic and historical language data; building models of sequences of words; computing similarity between languages; information retrieval and extraction; question answering; and ethics. 
COMP,350,Numerical Computing.,3,Fall 2025,COMP 202;COMP 208;COMP 250;MATH 222;MATH 223,COMP 350;MATH 317,Computer Science (Faculty of Science),Computer representation of numbers; IEEE Standard for Floating Point Representation; computer arithmetic and rounding errors. Numerical stability. Matrix computations and software systems. Polynomial interpolation. Least-squares approximation. Iterative methods for solving a nonlinear equation. Discretization methods for integration and differential equations.
COMP,360,Algorithm Design.,3,Fall 2025; Winter 2026,COMP 251;COMP 252;MATH 240;MATH 235;MATH 363,COMP 362,Computer Science (Faculty of Science),Advanced algorithm design and analysis. Linear programming; complexity and NP-completeness; advanced algorithmic techniques.
COMP,361D1,Software Engineering Project.,3,Fall 2025,COMP 206;COMP 250,COMP 361,Computer Science (Faculty of Science),Software development process in practice: requirement elicitation and analysis; software design; implementation; integration; test planning; and maintenance. Application of the core concepts and techniques through the realization of a large software system.
COMP,361D2,Software Engineering Project.,3,Winter 2026,COMP 361,,Computer Science (Faculty of Science),See COMP 361D1 for course description.
COMP,362,Honours Algorithm Design.,3,,COMP 252,COMP 360,Computer Science (Faculty of Science),Basic algorithmic techniques; their applications and limitations. Problem complexity; how to deal with problems for which no efficient solutions are known.
COMP,370,Introduction to Data  Science.,3,Fall 2025,COMP 206;COMP 250,COMP 598,Computer Science (Faculty of Science),Comprehensive introduction to the data science process. Orientation to the use and configuration of core data science toolkits; data collection and annotation fundamentals; principles of responsible data science; the use of quantitative tools in data science; and presentation of data science findings. 
COMP,396,Undergraduate Research Project.,3,Summer 2025; Fall 2025; Winter 2026,,,Computer Science (Faculty of Science),Independent research project with a final written report.
COMP,400,Project in Computer Science,4,Summer 2025; Fall 2025; Winter 2026,,,Computer Science (Faculty of Science),A research project in any area of computer science; involving a programming effort and/or a theoretical investigation; and supervised by a faculty member in the School of Computer Science. Final written report required.
COMP,401,Project in Biology and Computer Science.,3,Summer 2025; Fall 2025; Winter 2026,BIOL cou;BIOL 301;COMP 251,,Computer Science (Faculty of Science),A research project applying computational approaches to a biological problem.
COMP,402,Honours Project in Computer Science and Biology.,6,Summer 2025,BIOL cou;COMP cou,,Computer Science (Faculty of Science),One-semester research project applying computational approaches to a biological problem.
COMP,402D1,Honours Project in Computer Science and Biology.,3,Fall 2025,BIOL cou;COMP cou,,Computer Science (Faculty of Science),One-semester research project applying computational approaches to a biological problem.
COMP,402D2,Honours Project in Computer Science and Biology.,3,Winter 2026,COMP 402,,Computer Science (Faculty of Science),One-semester research project applying computational approaches to a biological problem.
COMP,409,Concurrent Programming.,3,Winter 2026,COMP 251;COMP 302;COMP 310;ECSE 427,,Computer Science (Faculty of Science),Characteristics and utility of concurrent programs; formal methods for specification; verification and development of concurrent programs; communications; synchronization; resource allocation and management; coherency and integrity.
COMP,417,Introduction Robotics and Intelligent Systems.,3,Winter 2026,COMP 251;COMP 206;ECSE 321;MATH 223,,Computer Science (Faculty of Science),This course considers issues relevant to the design of robotic and of intelligent systems. How can robots move and interact. Robotic hardware systems. Kinematics and inverse kinematics. Sensors; sensor data interpretation and sensor fusion. Path planning. Configuration spaces. Position estimation. Intelligent systems. Spatial mapping. Multi-agent systems. Applications.
COMP,421,Database Systems.,3,Winter 2026,COMP 206;COMP 251;COMP 302,,Computer Science (Faculty of Science),Database Design: conceptual design of databases (e.g.; entity-relationship model); relational data model; functional dependencies. Database Manipulation: relational algebra; SQL; database application programming; triggers; access control. Database Implementation: transactions; concurrency control; recovery; query execution and query optimization.
COMP,424,Artificial Intelligence.,3,Fall 2025,COMP 206;COMP 251;ECSE 321;MATH 323,ECSE 526,Computer Science (Faculty of Science),Introduction to search methods. Knowledge representation using logic and probability. Planning and decision making under uncertainty. Introduction to machine learning.
