Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
PRV2,270,Law of Persons.,3,Fall 2025,,,Law (Faculty of Law),The existence and attributes of physical and legal persons in the Civil Law of Quebec. Modes of recognition of legal persons. Enjoyment and exercise of civil and personality rights; domicile; acts of civil status; capacity and regimes of supervised protection. Some introduction to rights under the Quebec and Canadian Charter.This course provides an opportunity for immersion in the culture; epistemology and practices of the Civil Law Tradition.
PRV2,500,Children and the Law.,3,,,PRV2 456,Law (Faculty of Law),An examination of the law's recognition of; and responses to; children in Canadian private and public law; with reference to foreign and international law. Children's rights and state intervention in children's relationships with families and communities are explored; as are children as witnesses; parties and as young offenders.
PRV3,200,Advanced Common Law Obligations.,3,Fall 2025,,,Law (Faculty of Law),Relationship between tort; contract; and restitution in theory and practice (including consideration of negligent misrepresentation; economic loss; exclusion clauses; and means of overcoming problems of privity); relationship between Common law and no-fault regimes; special problems in civil liability; such as non-feasance and the liability of public authorities. The study of unjust enrichment as a basis for remedies at common law; in equity and under statute and of its role as an integral part of the common law alongside contract and tort. This course provides an opportunity for immersion in the culture; epistemology and practices of the Common Law Tradition.
PRV3,534,Remedies.,3,Fall 2025,,PRV3 434,Law (Faculty of Law),A study of selected private law remedies available at common law; in equity and under statute. This course provides an opportunity for immersion in the culture; epistemology and practices of the Common Law Tradition
PRV4,500,Restitution.,3,,,PRV4 435,Law (Faculty of Law),The law relating to the restitution of benefits wrongfully or unfairly acquired: a study of unjust enrichment as a doctrinal basis for various remedies at common law; in equity and under statute and the role of unjust enrichment as an integral part of the common law alongside contract and tort.This course provides an opportunity for immersion in the culture; epistemology and practices of the Common Law Tradition.
PRV4,545,Land Use Planning.,3,,,PRV4 145,Law (Faculty of Law),A study of private and public control of land use and development; including: constitutional jurisdiction; provincial; regional and local planning; regulatory and discretionary tools (e.g.; zoning by-laws; subdivision control; site-plan control); acquired rights; expropriation; land values and compensation; protection of sensitive areas (e.g. heritage property; agricultural land).
PRV4,548,Administration Property of Another and Trusts.,3,Winter 2026,,PRV4 448,Law (Faculty of Law),The basic law on the administration of the property of another by those performing acts of custody; simple administration or full administration. Includes those holding property under tutorship; curatorship; testamentary executorship; deposit; mandate; substitution and trust.
PRV4,549,Equity and Trusts.,3,,,PRV4 449;PRV4 449,Law (Faculty of Law),A consideration of the law of gratuitous transfers; concentrating on the express trust: the nature of the trust; the creation and conditions of validity of the trust; effect of failure; obligations and interests arising under the trust; variation; renovation; and termination of the trust. Related topics such as gifts; wills; intestate succession; powers of appointment and the rule against perpetuities may also be discussed.
PRV4,549D1,Equity and Trusts.,1,,,PRV4 449;PRV4 449,Law (Faculty of Law),A consideration of the law of gratuitous transfers; concentrating on the express trust: the nature of the trust; the creation and conditions of validity of the trust; effect of failure; obligations and interests arising under the trust; variation; renovation; and termination of the trust. Related topics such as gifts; wills; intestate succession; powers of appointment and the rule against perpetuities may also be discussed. This course provides an opportunity for immersion in the culture; epistemology and practices of the Common Law Tradition.
PRV4,549D2,Equity and Trusts.,1,,PRV4 549,PRV4 449;PRV4 449,Law (Faculty of Law),See PRV4 549D1 for course description.
PRV5,483,Consumer Law.,3,,,,Law (Faculty of Law),A comparative study of civil and common law and consumer protection law in Quebec and in Canada.
PRV5,582,Advanced Torts.,3,Winter 2026,,PRV5 182,Law (Faculty of Law),This seminar examines in depth one or more selected problems in the law of torts such as protection of privacy; interference with economic and other relations; defamation; products liability; professional malpractice; strict liability; the future of tort law; and statutory compensation schemes.
PUB2,101D1,Constitutional Law.,3,Fall 2025,,,Law (Faculty of Law),A comprehensive treatment of the theory; law and practice of the constitution; including legislative; executive and judicial institutions in Canada. The rule of law in executive government and in the lawmaking process. Parliamentary sovereignty; constitutional amendment; and the federal system; including the division of legislative powers. Guarantees of fundamental freedoms with emphasis on the Canadian Charter of Rights and Freedoms.
PUB2,101D2,Constitutional Law.,3,Winter 2026,PUB2 101,,Law (Faculty of Law),See PUB2 101D1 for course description.
PUB2,105,Public International Law.,3,Fall 2025; Winter 2026,,,Law (Faculty of Law),The traditional fields of International Law including nature and sources; recognition; territory and acquisition of territory; jurisdiction on the high seas; nationality; diplomatic and consular privileges and immunities; responsibility of states; interpretation of treaties; legal control of force and aspects of the U.N. Charter; special Canadian problems of international law.
PUB2,313,Taxation.,4,Fall 2025,,,Law (Faculty of Law),The general principles of Canadian income tax law. The emphasis is on federal; personal and corporation tax with some reference to Quebec income tax law.
PUB2,400,The Administrative Process.,3,Fall 2025,,,Law (Faculty of Law),The administrative process and the legal structure of administrative agencies. Statutory interpretation; delegated legislation; policy rules; administrative discretion; administrative procedures and problems of institutional design will be considered in the context of some contemporary administrative agencies.
PUB2,401,Judicial Review of Administrative Action.,3,Fall 2025; Winter 2026,,,Law (Faculty of Law),The control of administrative decision-makers. Problems of delegation; formal jurisdiction; natural justice and errors of fact and law. Judicial review remedies; appeals; reconsideration; tort and contractual liability of administrative agencies; privative clauses; public inquiries; ombudsman schemes.
PUB2,420,Trial Advocacy.,3,Winter 2026,,,Law (Faculty of Law),The basic techniques of examination and cross-examination of witnesses in the context of a series of simulated trials. The emphasis is on active participation and on practical exercises in the basic problem areas: the unfolding of the narrative; the use of suggestive questions and the aide-mémoire; cross-examination and contradiction with prior written and oral statements; the production of exhibits and documentary proof. The framework is primarily one of criminal and statutory law; where these techniques are much more tightly defined.
PUB2,422,Criminal Procedure.,3,Fall 2025,,,Law (Faculty of Law),Principles of the law of criminal procedure. An examination of the criminal process from the point of suspicion to trial and appeal. The relationship to the process of the legal rights contained in the Charter of Rights and Freedoms will be examined.
PUB2,500,Law and Psychiatry.,3,,,PUB2 419,Law (Faculty of Law),The roles of lawyers and psychiatrists in the handling of the mentally ill within the legal process. Consideration of the civil commitment and criminal commitment processes; insanity and "automatism" defences; the psychiatrist as expert witness; mental illness as a problem in relation to legal capacity. Some sessions will be conducted jointly with members of the psychiatric profession.
PUB2,501,Advanced Criminal Law.,3,,,PUB2 421,Law (Faculty of Law),Specific crimes and defenses; and problems in procedure; as a continuation of Criminal Law and Criminal Procedure. Selected topics will be announced in advance.
PUB2,502,International Criminal Law.,3,Fall 2025,,PUB2 425,Law (Faculty of Law),Crimes against the law of nations; war crimes (the Nuremberg trials; the Eichmann case); genocide and the way in which states co-operate to fight organized crime; terrorism; hijacking; etc. Topics include: jurisdiction (crimes committed in foreign countries; at sea; in aircraft; extradition; international judicial assistance) and the recognition and enforcement of foreign criminal sentences.
PUB2,503,Comparative Federalism.,3,Winter 2026,,PUB2 450,Law (Faculty of Law),Institutional design of federal states; or of supra-national arrangements; in comparative perspective. Rationale for federal constitutions; confederal vs. federal organization; symmetric vs. asymmetric federations; allocation of powers; the subsidiarity principle; accession to and secession from the federation; the place of popular sovereignty; federalism within central legislative or executive institutions.
PUB2,504,Sentencing in Canadian Law.,3,Fall 2025,,,Law (Faculty of Law),Survey of principles of sentencing and correctional law in Canada. This course reviews general principles such as aims of punishment; matters of procedures and evidence; and review of sentences by appellate courts. A detailed examination of selected topics include participation of victims in sentencing; dangerous offenders; native offenders; homicide cases.
PUB2,505,Statutory Interpretation.,3,,,PUB2 402,Law (Faculty of Law),Legislation as a legal instrument; its various classifications; purposes and forms; styles of legislative drafting; codification; the process of interpretation; the interpretation of statutes and codes and rules of construction.
PUB2,506,The Law of International Organization.,2,,,PUB2 406,Law (Faculty of Law),Legal aspects of institutionalized multilateral diplomacy. Comparative study of the constitutional instruments of international organizations in the UN system and their law-making functions. Legal issues of international civil service.
PUB2,507,Prison Law and Policy,3,Winter 2026,,LAWG 517,Law (Faculty of Law),Introduction to the laws; policies; and norms that govern institutions and individuals within Canada’s federal penitentiary system; inviting reflection through the lenses of both reform and abolition. This includes attention to issues like security classification; discipline; solitary confinement; transfers; voting rights; prison labour; privacy; motherhood; Indigenous approaches within institutions; and conditional release; also to forms of redress such as the grievance system; judicial review; and habeas corpus.
PUB2,515,Tax Policy.,3,,,PUB2 415,Law (Faculty of Law),Public aspects of tax legislation; federal-provincial agreements; tax sharing and equalization; municipal aspects; social problems in tax policy. Negative tax and re-distribution of resources.
PUB2,517,Corporate Taxation.,3,,,PUB2 417,Law (Faculty of Law),In-depth consideration of problems unique to corporations and their shareholders including the small business deduction and refundable taxes; distributions to shareholders; corporate  reorganizations and liquidations; the capital gain and rollover.
PUB2,551,Immigration and Refugee Law.,3,Winter 2026,,PUB2 451,Law (Faculty of Law),A study of Canadian and Quebec immigration and refugee law; practice and policy; with particular exploration of the historical development-and contemporary paradox-of border regulation; interface with national security; employment policy and trade theory; admissions categories and the construction of illegality; impact of Charter and international human rights law.
PUB3,116,Foundations.,3,Winter 2026,,,Law (Faculty of Law),Overview of the spirit; history; and sources of Civil and Common Law traditions in their Canadian manifestations; introduction to Aboriginal legal traditions. The course explores issues of legal history and institutions; relationship between private and public law; comparative methodology; legal theory and ethics.
REGN,RCLW,I confirm Law Reg,0,Fall 2025; Winter 2026,,,Law (Faculty of Law),
REGN,WDLW,Withdrawn from the University,0,Fall 2025; Winter 2026,,,Law (Faculty of Law),
WRIT,001D1,Editor-in-Chief 2.,3,Fall 2025,,,Law (Faculty of Law),McGill Law Journal Editor-in-Chief.
WRIT,001D2,Editor-in-Chief 2.,3,Winter 2026,WRIT 001,,Law (Faculty of Law),See WRIT 001D1 for course description.
WRIT,002D1,Executive Editor 2.,2,Fall 2025,,,Law (Faculty of Law),McGill Law Journal Executive Editor.
WRIT,002D2,Executive Editor 2.,2,Winter 2026,WRIT 002,,Law (Faculty of Law),See WRIT 002D1 for course description.
WRIT,003D1,Managing Editor 2.,3,Fall 2025,,,Law (Faculty of Law),McGill Law Journal Editor.
WRIT,003D2,Managing Editor 2.,3,Winter 2026,WRIT 003,,Law (Faculty of Law),See WRIT 003D1 for course description.
WRIT,004,Senior Editor 2.,3,,,,Law (Faculty of Law),McGill Law Journal Senior Editor.
WRIT,004D1,Senior Editor 2.,1,Fall 2025,,,Law (Faculty of Law),McGill Law Journal Senior Editor.
WRIT,004D2,Senior Editor 2.,1,Winter 2026,WRIT 004,,Law (Faculty of Law),See WRIT 004D1 for course description.
WRIT,005,Senior Manager.,2,,,,Law (Faculty of Law),Senior manager of a McGill law journal.
WRIT,005D1,Senior Manager.,1,Fall 2025,,,Law (Faculty of Law),Senior manager of a McGill law journal.
WRIT,005D2,Senior Manager.,1,Winter 2026,WRIT 005,,Law (Faculty of Law),See WRIT 005D1 for course description.
WRIT,009D1,Specialized Editor 2.,2,Fall 2025,,,Law (Faculty of Law),McGill Law Journal Case Comments Editor.
WRIT,009D2,Specialized Editor 2.,2,Winter 2026,WRIT 009,,Law (Faculty of Law),See WRIT 009D1 for course description.
WRIT,010D1,Junior Manager.,1,Fall 2025,,,Law (Faculty of Law),McGill Law Journal Book Reviews Editor.
WRIT,010D2,Junior Manager.,1,Winter 2026,WRIT 010,,Law (Faculty of Law),See WRIT 010D1 for course description.
WRIT,011D1,Junior Editor.,1,Fall 2025,,,Law (Faculty of Law),Junior editor of a McGill law journal.
WRIT,011D2,Junior Editor.,1,Winter 2026,WRIT 011,,Law (Faculty of Law),See WRIT 011D1 for course description.
WRIT,016D1,Legal Methodology Teaching 1.,2,Fall 2025,,WRIT 017;WRIT 017,Law (Faculty of Law),A course in which; under the supervision of a Faculty member; the student reviews the fundamental components of legal research and advocacy; and participates in the design and administration of exercises  to impart to first year law students those components in the course Introductory Legal Research.
WRIT,016D2,Legal Methodology Teaching 1.,2,Winter 2026,WRIT 016,WRIT 017;WRIT 017,Law (Faculty of Law),See WRIT 016D1 for course description.
WRIT,017D1,Legal Methodology Teaching 2.,2,,,WRIT 016;WRIT 016,Law (Faculty of Law),The legal writing and presentation of oral arguments; as well as legal research with an emphasis on foreign legal materials. Students are also responsible for a significant portion of the instructional component of the course Legal Writing; Mooting and Advanced Legal Research.
WRIT,017D2,Legal Methodology Teaching 2.,2,,WRIT 017,WRIT 016;WRIT 016,Law (Faculty of Law),See WRIT 017D1 for course description.
WRIT,020,The McGill International Human Rights Internship.,3,Summer 2025,,WRIT 021,Law (Faculty of Law),Partner organizations will provide students with practical work experience in a Field placement in Canada or abroad. Students will be given the opportunity to apply their legal education in a concrete setting and further develop a demonstrated interest in and commitment to the defence of human rights. Students are selected through an application process directed through the Centre of Human Rights and Legal Pluralism.
WRIT,021,Independent Human Rights Internship.,3,Summer 2025,,WRIT 020;WRIT 020,Law (Faculty of Law),Independently-organized field placement in Canada or abroad. This internship will provide students with an opportunity to apply their legal education in a concrete setting and further develop interest in and commitment to the defence of human rights. Students must obtain the approval of the Dean or the Dean's delegate for their participation and for the terms of the internship.
WRIT,048,Group Assistants.,2,Summer 2025; Fall 2025; Winter 2026,,,Law (Faculty of Law),A limited number of candidates who have completed four terms in the Faculty may elect once only; with the permission of the Dean or the Dean's delegate; to work as Group Assistants in an approved course. Candidates must file an application prior to the end of the first week of term in which they propose to  serve as Group Assistants and file a written report on their work by the last day of classes in that term for which they receive credit.
WRIT,048D1,Group Assistants.,1,Fall 2025,,,Law (Faculty of Law),A limited number of candidates who have completed four terms in the Faculty may elect once only; with the permission of the Dean or the Dean's delegate; to work as Group Assistants in an approved course. Candidates must file an application prior to the end of the first week of term in which they propose to  serve as Group Assistants and file a written report on their work by the last day of classes in that  term for which they receive credit.
WRIT,048D2,Group Assistants.,1,Winter 2026,WRIT 048,,Law (Faculty of Law),See WRIT 048D1 for description.
WRIT,300,Major Internship.,6,Fall 2025,,,Law (Faculty of Law),Internship in law.
WRIT,300D1,Major Internship.,3,Fall 2025,,,Law (Faculty of Law),Internship in law.
WRIT,300D2,Major Internship.,3,Fall 2025; Winter 2026,WRIT 300,,Law (Faculty of Law),See WRIT 300D1 for course description.
WRIT,330D1,Editor-in-Chief 1.,2,Fall 2025,,,Law (Faculty of Law),Editor-in-Chief of a McGill law journal.
WRIT,330D2,Editor-in-Chief 1.,2,Winter 2026,WRIT 330,,Law (Faculty of Law),See WRIT 330D1 for course description.
WRIT,331D1,Executive Editor 1.,2,Fall 2025,,,Law (Faculty of Law),Executive editor of a McGill law journal.
WRIT,331D2,Executive Editor 1.,2,Winter 2026,WRIT 331,,Law (Faculty of Law),See WRIT 331D1 for course description.
WRIT,332D1,Managing Editor 1.,2,Fall 2025,,,Law (Faculty of Law),Managing editor of a McGill law journal.
WRIT,332D2,Managing Editor 1.,2,Winter 2026,WRIT 332,,Law (Faculty of Law),McGill Law Journal Junior Management Board.
WRIT,333,Senior Editor 1.,2,Winter 2026,,,Law (Faculty of Law),Senior Editor of a McGill law journal.
WRIT,333D1,Senior Editor 1.,1,Fall 2025,,,Law (Faculty of Law),Senior Editor of a McGill law journal.
WRIT,333D2,Senior Editor 1.,1,Winter 2026,WRIT 333,,Law (Faculty of Law),See WRIT 333D1 for course description.
WRIT,334,Specialized Editor 1.,2,,,,Law (Faculty of Law),Specialized editor of a McGill law journal.
WRIT,334D1,Specialized Editor 1.,1,Fall 2025,,,Law (Faculty of Law),Specialized editor of a McGill law journal.
WRIT,334D2,Specialized Editor 1.,1,Winter 2026,WRIT 334,,Law (Faculty of Law),See WRIT 334D1 for course description.
WRIT,400,Senior Essay.,6,,,,Law (Faculty of Law),Students may; with the permission of the Dean or Dean's delegate; and on conditions set from time to time by the Faculty; elect to write a senior essay. This essay must have a scope and ambition sufficient to constitute a major element in the student's legal education. To be eligible to write a senior essay; astudent must have completed at  least four terms in the Faculty.  Only one such essay may be submitted by a given student for  credit.
WRIT,400D1,Senior Essay.,3,,,,Law (Faculty of Law),Students may; with the permission of the Dean or Dean's delegate; and on conditions set from time to time by the Faculty; elect to write a senior essay. This essay must have a scope and ambition sufficient to constitute a major element in the student's legal education. To be eligible to write a senior essay; a student must have completed at least four terms in the Faculty. Only one such essay may be submitted by a given student for credit.
WRIT,400D2,Senior Essay.,3,Winter 2026,WRIT 400,,Law (Faculty of Law),See WRIT 400D1 for course description.
WRIT,433,Legal Clinic 1.,6,Summer 2025; Fall 2025,,WRIT 434;WRIT 435,Law (Faculty of Law),Legal clinic that complements legal education through practical work.
WRIT,433D1,Legal Clinic 1.,3,Summer 2025; Fall 2025; Winter 2026,,WRIT 434;WRIT 435,Law (Faculty of Law),Legal clinic that complements legal education through practical work.
WRIT,433D2,Legal Clinic 1.,3,Fall 2025; Winter 2026,WRIT 433,WRIT 434;WRIT 435,Law (Faculty of Law),See WRIT 433D1 for course description.
WRIT,434,Legal Clinic 2.,3,Summer 2025; Fall 2025; Winter 2026,,WRIT 433,Law (Faculty of Law),Legal clinic that complements legal education through practical work.
WRIT,435,Legal Clinic 3.,3,Summer 2025; Fall 2025; Winter 2026,WRIT 434,WRIT 433,Law (Faculty of Law),Legal clinic that complements legal education through practical work.
WRIT,440,Student Clerkship A.,6,Fall 2025; Winter 2026,,,Law (Faculty of Law),Students who have completed four terms in the Faculty may; with permission of the Dean or the Dean's delegate; work only once as a student clerk for a judge of the Quebec Court of Appeal; Quebec Superior Court; Quebec Court or an administrative tribunal under general Faculty Supervision.
WRIT,440D1,Student Clerkship  A.,3,Fall 2025; Winter 2026,,,Law (Faculty of Law),Students who have completed four terms in the Faculty may; with permission of the Dean or the Dean's delegate; work only once as a student clerk for a judge of the Quebec Court of Appeal; Quebec Superior Court; Quebec Court or an administrative tribunal under general Faculty Supervision.
WRIT,440D2,Student Clerkship A.,3,Fall 2025; Winter 2026,WRIT 440,,Law (Faculty of Law),See WRIT 440D1 for course description.
WRIT,441,Student Clerkship B.,3,Fall 2025; Winter 2026,,,Law (Faculty of Law),Students who have completed four terms in the Faculty may; with permission of the Dean or the Dean's delegate; work only once as a student clerk for a judge of the Quebec Court of Appeal; Quebec Superior Court; Quebec Court or an administrative tribunal under general Faculty Supervision.
WRIT,449D1,The Capstone Project.,3,Fall 2025,,,Law (Faculty of Law),The Capstone Project is meant to provide an opportunity for reflection on a student’s trajectory as a jurist towards the end of that student’s formal legal education at the Faculty and may be undertaken using various modes of communication including but not limited to academic writing. Students completing Capstone Projects will present their work to the graduating class.
WRIT,449D2,The Capstone Project.,3,Winter 2026,,,Law (Faculty of Law),The Capstone Project is meant to provide an opportunity for reflection on a student’s trajectory as a jurist towards the end of that student’s formal legal education at the Faculty and may be undertaken using various modes of communication including but not limited to academic writing. Students completing Capstone Projects will present their work to the graduating class.
WRIT,450,Honours Thesis 1.,3,Summer 2025; Fall 2025; Winter 2026,,,Law (Faculty of Law),Preparation of honours thesis proposal and literature review.
WRIT,451,Honours Thesis 2.,6,Summer 2025; Fall 2025; Winter 2026,WRIT 450,,Law (Faculty of Law),Thesis research report.
WRIT,452,Honours Thesis 3.,6,Summer 2025; Fall 2025; Winter 2026,WRIT 450;WRIT 451,,Law (Faculty of Law),Completion of Honours thesis.
WRIT,452D1,Honours Thesis 3.,3,,,,Law (Faculty of Law),Completion of Honours thesis.
WRIT,452D2,Honours Thesis 3.,3,,WRIT 452,,Law (Faculty of Law),Completion of Honours thesis.
WRIT,491,Term Essay 1A.,3,Summer 2025; Fall 2025; Winter 2026,,,Law (Faculty of Law),Students who have completed two terms of legal studies may elect with the permission of the Dean or the Dean's delegate to write an essay for 3 credits under the supervision of an instructor in the Faculty.
WRIT,492,Term Essay 2.,3,Summer 2025; Fall 2025; Winter 2026,,,Law (Faculty of Law),Students who have completed two terms of legal studies may elect with the permission of the Dean or the Dean's delegate to write an essay for 3 credits under the supervision of an instructor in the Faculty.
WRIT,493,Term Essay 3.,3,Summer 2025; Fall 2025; Winter 2026,,,Law (Faculty of Law),Students who have completed two terms of legal studies may elect with the permission of the Dean or the Dean's delegate to write an essay for 3 credits under the supervision of an instructor in the Faculty.
WRIT,494,Term Essay 1B.,3,Summer 2025; Fall 2025; Winter 2026,,,Law (Faculty of Law),Students who have completed two terms of legal studies may elect with the permission of the Dean or the Dean's delegate to write an essay for 3 credits under the supervision of an instructor in the Faculty.
WRIT,495,Term Essay 1C.,3,Summer 2025; Fall 2025; Winter 2026,,,Law (Faculty of Law),Students who have completed two terms of legal studies may elect with the permission of the Dean or the Dean's delegate to write an essay for 3 credits under the supervision of an instructor in the Faculty.
WRIT,500D1,Editorial Assistant 1.,1,,,,Law (Faculty of Law),Editorial Assistant in a Law journal.
WRIT,500D2,Editorial Assistant 1.,1,,WRIT 500,,Law (Faculty of Law),See WRIT 500D1 for course description.
WRIT,501D1,Editorial Assistant 2.,1,,,,Law (Faculty of Law),Editorial Assistant for a Law journal.
WRIT,501D2,Editorial Assistant 2.,1,,WRIT 501,,Law (Faculty of Law),See WRIT 501D1.
WRIT,520,Writing and Drafting Project.,1,Fall 2025; Winter 2026,,,Law (Faculty of Law),A one-credit add-on to existing substantive law courses. Students undertake one or more writing exercises; e.g. drafting opinion letters or research memoranda. This add-on may be used once only; in final year of study; with permission of Dean or Dean's delegate. For undergraduate students; project must relate to a course successfully completed in a previous term and be supervised by full-time member of the Faculty with expertise in the area.
