Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
EDEE,383,Oral and Family History.,3,,,,Integrated Studies in Ed (Faculty of Education),Oral and family history techniques; emphasising kinship terms and the importance of kinship values to Indigenous Cultures.
EDEE,444,First Nations and Inuit Curriculum.,3,,,,Integrated Studies in Ed (Faculty of Education),An introduction to First Nations and Inuit curriculum: how curriculum needs in Aboriginal communities are similar to and different from mainstream ones; the range of ways in which First Nations and Inuit have responded to curriculum needs based on language; culture; and community perceptions.
EDEE,473,Ecological Studies.,3,,,,Integrated Studies in Ed (Faculty of Education),A lecture; laboratory and field course to train elementary school teachers in the principles and practices of field biology and nature tours. The observation and identification of various organisms and a study of their ecological relationships in the web of life.
EDEM,220,Contemporary Issues in Education.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),An introduction to contemporary issues in education in local; national and international contexts; including a critical perspective on educational issues by drawing on a variety of analytical frameworks.
EDEM,501,Global Higher Education,3,,,,Integrated Studies in Ed (Faculty of Education),Examination of higher education systems around the world; investigating how key recurring and topical issues such as governance; funding; and access vary across global contexts. Educational equity and inequalities within and between higher education systems and introduction to alternative ways of thinking about post-school learning.
EDEM,502,Indigenous Family Dynamics and Supporting Institutions.,3,Winter 2026,,EDEM 202,Integrated Studies in Ed (Faculty of Education),Examination of Indigenous family dynamics and educational; social and administrative institutions that support families in the learning process. A study of the interdependency of the various institutions affecting the education of Indigenous children. Relationships of non-educational to educational services.
EDEM,503,Research Seminar In Indigenous Studies.,3,,,,Education - Dean's Office (Faculty of Education),Provides an opportunity for a more substantial and in depth analysis of a topic of interest in Indigenous education. Strengthens students critical and research skills and deepens their understanding of Indigenous issues. Each step of the research is investigated in the seminar as well as through relevant scholarly readings. The culminating exercise will be the presentation of the research in a panel forum.
EDER,252,Understanding and Teaching Jewish Life.,3,,,,Integrated Studies in Ed (Faculty of Education),An exploration of Jewish holidays and life cycle rituals. Emphasis is placed on their historical development and philosophical meaning. Curriculum developed for teaching this material in various Jewish educational frameworks is examined and evaluated.
EDER,309,The Search for World  Views.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),An approach to the study of world views including both religious and non-religious perspectives. This course explores humanity's major religious traditions; especially Christianity; Judaism; Islam; Hinduism; Buddhism; Indigenous traditions; and non-religious traditions such as atheism and agnosticism.
EDER,318,Teaching the Jewish Liturgy.,3,,,EDER 407,Integrated Studies in Ed (Faculty of Education),An examination of curriculum developed for teaching prayer and fostering spirituality within Jewish educational frameworks. Excerpts from the liturgy of the Jewish people are studied with an emphasis on the theological; moral; and philosophical issues that they raise.
EDER,319,Teaching the Holocaust.,3,Fall 2025,,EDER 421,Integrated Studies in Ed (Faculty of Education),An examination of approaches; strategies; and techniques of teaching the Holocaust; including methodologies for using the Holocaust as a basis for teaching about prejudice; cultural identity; racism; human rights and moral responsibility.
EDER,320,Visions and Realities of Jewish Education.,3,,,,Integrated Studies in Ed (Faculty of Education),A course in the philosophy of Jewish education. Various perspectives on the purpose of Jewish education are explored; and consideration is given to how contemporary Jewish ideologies can be translated into educational forms. Challenges facing Jewish education as it approaches the millennium are examined. Research in Jewish education is evaluated.
EDER,360,Culture and Citizenship in Quebec  Context (K/Elem).,2,Winter 2026,,EDER 333,Integrated Studies in Ed (Faculty of Education),Teaching methods and pedagogical resources for programs in ethics and culture in the k/elementary school curriculum.
EDER,372,Culture and Citizenship in Quebec Context (Secondary).,3,Winter 2026,EDER pre;EDER pre;PHIL or ;RELG or ,,Integrated Studies in Ed (Faculty of Education),Teaching methods and pedagogical resources for programs in ethics and culture in the secondary school.
EDER,395,Moral Values and Human Action.,3,,,,Integrated Studies in Ed (Faculty of Education),A philosophical critical inquiry into the relationship between belief and conduct oriented toward the teacher and his/her role in education.
EDER,401,Teaching Biblical Literature,3,,,,Integrated Studies in Ed (Faculty of Education),Examination of Biblical passages raising theological; moral; historical; literary; or linguistic challenges; and their interpretation within the rabbinic tradition and modern scholarship. Methodologies for teaching such passages in Jewish studies classrooms are discussed. Some familiarity with Biblical and Rabbinic Hebrew is essential; but most texts are available in English.
EDER,461,Society and Change.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),Factors influencing patterns of stability and change in major social institutions and the implications for formal and non-formal education.
EDER,494,Human Rights and Ethics in Practice.,3,,,,Integrated Studies in Ed (Faculty of Education),Explores contemporary issues in human rights from an educational perspective; focusing on implications for praxis; explores ethical notions; including rights and responsiblities; as applied to contemporary challenges.
EDER,520,Issues in Jewish Education.,3,,,EDER 320,Integrated Studies in Ed (Faculty of Education),An exploration of dissenting and complementary perspectives on the purpose of Jewish education. Challenges facing the field of Jewish education are examined. Developments in general education of relevance to Jewish education are considered.
EDER,525,Teaching Judaism: Holidays.,3,,,EDER 252,Integrated Studies in Ed (Faculty of Education),An exploration of the rituals; customs; values and historical development of Jewish holidays. Methods of applying this material to the Jewish studies classroom are examined.
EDER,527,Teaching Judaism: Special Topics.,3,,,,Integrated Studies in Ed (Faculty of Education),In-depth examination of topics in Jewish education. Content will vary from year to year.
EDER,528,Teaching Judaism: The Holocaust.,3,,,EDER 421,Integrated Studies in Ed (Faculty of Education),An exploration of approaches and techniques for the teaching of the Holocaust. Strategies for using Holocaust education as a basis for discussing prejudice and moral responsibility are examined.
EDER,530,Methods in Comprehensive Sexualities Education.,3,,,,Integrated Studies in Ed (Faculty of Education),Exploration of research-informed best practices in comprehensive sexualities education in kindergarten; elementary and secondary school contexts. Critical engagement with research-informed strategies; resources; pedagogies; and approaches to support school-based comprehensive sexualities education for young people inQuebec. 
EDER,536,Critical and Ethical Dimensions of Sexualities Education.,3,Winter 2026,,EDER 636,Integrated Studies in Ed (Faculty of Education),Overview of the recent critical and ethical debates around Canadian sex education curricula and instruction. Special focus will be on: the social implications of the developmental category of ‘adolescent’; sexual citizenship; discourses as a tool of moral regulation and discipline; construction of gender; race and class in sex education; and the ways Canadian laws define issues of consent and abuse in relation to youth sexual activity.
EDES,304,Educational Techniques for Planning and Assessment,3,,,,Education - Dean's Office (Faculty of Education),Exploration of the roles of planning and assessment in teaching and learning with attention to the Quebec context; culturally responsive assessment; the impact of technological advancements such as generative AI; backward design; writing learning objectives; assessment for; of; and as learning; differentiated planning practices; and the creation of assessment tools.
EDES,334,Teaching Secondary Social Studies 1.,3,Winter 2026,,EDEC 334,Integrated Studies in Ed (Faculty of Education),An examination of Quebec and other secondary school social studies curricula: Objectives; theoretical orientation; course structures; curriculum resources. Teaching and learning methodologies both common to the social studies and specific to the disciplines of history; geography; and economics.
EDES,335,Teaching Secondary Science 1.,3,Fall 2025; Winter 2026,,EDEC 335,Integrated Studies in Ed (Faculty of Education),A survey of the philosophy and curriculum principles behind modern high school courses in the physical and life sciences; especially related to the Quebec context. An examination of teaching methods for junior and senior high school science.
EDES,350,Classroom Practices.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),Competency-based discipline skills and methods of classroom management; emphasizing the relationship between theory and practice; the rationale for various approaches to classroom management; strategies for developing instruction that focus attention and reduce off-task behaviour.
EDES,353,Teaching Secondary Mathematics 1.,3,Fall 2025; Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Provides insight and understanding of the Quebec secondary mathematics program. Focuses on key areas of what secondary mathematics teachers need to know and be able to do to support students' development of mathematical understanding (focus on mathematics content; students' reasoning; and pedagogy).
EDES,361,Teaching Secondary English 1.,3,Fall 2025; Winter 2026,COMS; or;EDSL 330;ENGL;  L,,Integrated Studies in Ed (Faculty of Education),Examination of appropriate materials related to the high school English programs; exploration of various techniques of teaching language; literature; writing and dramatics in the secondary school.
EDES,366,Literature for Young Adults.,3,Fall 2025; Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Selection and use of literature for the differing abilities and interests of high school students.
EDES,434,Teaching Secondary Social Studies 2.,3,Winter 2026,EDES 334,EDES 389,Integrated Studies in Ed (Faculty of Education),This course will examine the nature; content; and methodology of social studies education in the secondary school.
EDES,435,Teaching Secondary Science 2.,3,Winter 2026,EDES 335,EDES 370,Integrated Studies in Ed (Faculty of Education),Principles and procedures for implementation of the general science curriculum in the secondary schools of Québec. A survey of teaching methods and laboratory management appropriate to the junior and senior high school level.
EDES,453,Teaching Secondary Mathematics 2.,3,Winter 2026,EDES 353,EDEC 338,Integrated Studies in Ed (Faculty of Education),This course supplements EDES 353 for students who select Mathematics as a single teachable subject. Evaluation of learning in Mathematics; obstacles to learning; technological aids to learning.
EDES,461,Teaching Secondary English 2.,3,Fall 2025; Winter 2026,EDES 361,,Integrated Studies in Ed (Faculty of Education),Advanced inquiry into special interest areas in the teaching of Secondary English Language Arts in light of contemporary theory and research. Parts of this course may be undertaken in school settings.
EDFC,497,Individual Research Project.,3,,,,Education - Dean's Office (Faculty of Education),Supervised individual research project on an approved subject.
EDFE,200,First Field Experience (K/Elem and Secondary).,2,Summer 2025; Fall 2025,,,Education - Dean's Office (Faculty of Education),Students are assigned to a school for a "participant observer" field experience. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships & Student Affairs website at http://www.mcgill.ca/isa.
EDFE,205,First Field Experience (Music).,2,Summer 2025,,,Education - Dean's Office (Faculty of Education),Students are assigned to a school for a "participant observer" field experience. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at http://www.mcgill.ca/isa.
EDFE,208,Second Field Experience (Music).,3,Summer 2025,EDFE 205;EDFE 200;EDFE 209;EDFE 246,,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students are expected to apprise themselves of Field Experience; dates; duration and responsibilities as outlined on the Internships and Student Affairs website at http://www.mcgill.ca/isa. 
EDFE,208D1,Second Field Experience (Music).,1,,EDFE 205;EDFE 200;EDFE 209;EDFE 246,,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students are expected to apprise themselves of Field Experience; dates; duration and responsibilities as outlined on the Internships and Student Affairs website at http://www.mcgill.ca/isa. 
EDFE,208D2,Second Field Experience (Music).,1,,EDFE 208,,Education - Dean's Office (Faculty of Education),See EDFE 208D1 for course description.
EDFE,209,First Field Experience (TESL).,2,Summer 2025; Fall 2025,EDSL 300,,Education - Dean's Office (Faculty of Education),Students are assigned to a school for a "participant observer" field experience. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at http://www.mcgill.ca/isa.
EDFE,246,First Field Experience (Physical Education).,3,Summer 2025,EDKP 342,,Education - Dean's Office (Faculty of Education),Supervised student teaching in Physical Education in an elementary school. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at http://www.mcgill.ca/isa
EDFE,254,Second Field Experience (Secondary).,3,Summer 2025,EDFE 200;EDFE 209;EDFE 246;EDFE 205,,Education - Dean's Office (Faculty of Education),Supervised student teaching. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa. 
EDFE,255,Second Field Experience (TESL).,3,Summer 2025,EDFE 209;EDFE 200;EDFE 246;EDFE 205;EDSL 210,,Education - Dean's Office (Faculty of Education),Supervised student teaching. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa.
EDFE,256,Second Field Experience (Kindergarten/Elementary).,3,Summer 2025; Fall 2025,EDFE 200;EDFE 209;EDFE 246;EDFE 205,EDFE 253,Education - Dean's Office (Faculty of Education),Supervised student teaching. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa.
EDFE,300,Indigenous Education Field Experience.,5,,EDEC 201;EDEC 253;EDFE 200;EDFE 256,,Education - Dean's Office (Faculty of Education),Supervised student teaching of designated subject areas for a minimum of 35 days in an Indigenous elementary school; assuming more responsibility for student learning; classroom management; and formative and summative evaluations.
EDFE,306,Third Field Experience (Kindergarten/Elementary).,8,Fall 2025; Winter 2026,EDEC 215;EDEC 253;EDEE 275;EDEE 273;EDEE 223;EDEE 250;EDEE 253;EDEE 282;EDEE 283;EDFE 256,EDFE 303,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa. 
EDFE,306D1,Third Field Experience (Kindergarten/Elementary).,4,,EDEC 215;EDEC 253;EDEC 253;EDEE 275;EDEE 273;EDEE 223;EDEE 250;EDEE 253;EDEE 282;EDEE 283;EDFE 256;EDFE 256,EDFE 303,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa. 
EDFE,306D2,Third Field Experience (Kindergarten/Elementary).,4,Summer 2025,EDFE 306,,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa. 
EDFE,308,Third Field Experience (Music).,8,Fall 2025,EDEA 208;EDEC 215;EDFE 208,EDFE 305,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa.
EDFE,351,Third Field Experience (Secondary).,8,Fall 2025,EDEC 215;EDEC 254;EDEC 254;EDES 334;EDES 335;EDES 353;EDES 361;EDFE 254,EDES 334,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students are expected to apprise themselves of Field Experience; dates; duration and responsibilities as outlined on the Internships & Student Affairs Office website http://www.mcgill.ca/isa.
EDFE,359,Third Field Experience (TESL).,8,Fall 2025,EDEC 215;EDFE 255;EDFE 259;EDFE 259;EDFE 259;EDSL 254;EDSL 259;EDSL 259,,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students are expected to apprise themselves of Field Experience; dates; duration and responsibilities as outlined on the Internships & Student Affairs Office website http://www.mcgill.ca/isa.
EDFE,373,Second Field Experience (Physical Education).,3,Summer 2025,EDFE 246,,Education - Dean's Office (Faculty of Education),Supervised student teaching in physical education in a secondary school. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa.
EDFE,380,Third Field Experience (Physical Education).,7,Fall 2025,EDEC 215;EDFE 373,,Education - Dean's Office (Faculty of Education),Supervised student teaching physical education in a school. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa.
EDFE,406,Fourth Field Experience (K/Elem).,7,Fall 2025; Winter 2026,EDEE 223;EDEE 332;EDEE 275;EDEE 282;EDEE 250;EDFE 303,,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students will be expected to assume a much increased responsibility for student learning; classroom management; and evaluation. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa.
EDFE,407,Fourth Field Experience (Music).,7,Winter 2026,EDFE 308;EDFE 305,,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students will be expected to assume a much increased responsibility for student learning; classroom management; and evaluation. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa
EDFE,451,Fourth Field Experience (Secondary).,7,Fall 2025; Winter 2026,EDFE 351,,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students will be expected to assume a much increased responsibility for student learning; classroom management; and evaluation. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa.
EDFE,459,Fourth Field Experience (TESL).,7,Winter 2026,EDFE 359;EDSL 315,,Education - Dean's Office (Faculty of Education),Supervised student teaching in a school. Students will be expected to assume a much increased responsibility for student learning; classroom management; and evaluation. Students are expected to apprise themselves of Field Experience dates; duration and responsibilities as outlined on the Internships and Student Affairs website at www.mcgill.ca/isa. 
EDFE,480,Fourth Field Experience (Physical Education).,7,Fall 2025; Winter 2026,EDFE 380,,Education - Dean's Office (Faculty of Education),A minimum of 35 days of supervised teaching Physical Education in a school.
EDGC,200,Knowledge through the Arts.,3,,,,Integrated Studies in Ed (Faculty of Education),Exploration of attributes of a critical-creative educational culture; individual; and community; alongside the interrelationships between epistemology; communication technology/internet/social media; the arts; global citizenship and formal/informal communities.
EDGC,201,Media; Learning; and Digital Cultures,3,Winter 2026,,EDEC 262,Integrated Studies in Ed (Faculty of Education),The broad practice of critical media literacy and the skills needed to engage media critically (both encoding and decoding). Foundational concepts that support the inclusion of digital media literacies in learning environments; including constructivism; constructionism; and metacognition. Exploration of the concept of learning productions; project-based learning; and accessibility in media. Answers questions about what the internet looks like; where it is located; and what happens when we go online.
EDGC,222,Integrating Arts into STEM.,3,Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Investigates connections between the arts and STEM disciplines (Science; Technology; Engineering; Mathematics). Includes historical perspectives; and emphasis on ways of thinking that cut across the arts and STEM; such as design-based thinking.
EDGC,233,Learning in Out-of-School Contexts.,3,,,,Integrated Studies in Ed (Faculty of Education),Investigates children's learning in non-academic contexts; for example museums; families; sports. Includes study of the funds of knowledge that students bring from home that can be leveraged in school settings. Explores learning in culturally specific contexts; focusing on the ways in which disciplinary thinking is culturally situated.
EDGC,244,Investigating Children's Reasoning.,3,,,,Integrated Studies in Ed (Faculty of Education),Young children's thinking; how to assess children's thinking through interviews; and how to interpret and analyze children's work. Typical conceptions children have about ideas in math; science; and other disciplines.
EDGC,299,Professional and Research Seminar.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),Professional seminar for emerging leaders in education. Topics include professional development; professional ethics; reflective practices; career resilience; and research methods in the field of education.
EDGC,300,Special Topics.,3,,,,Integrated Studies in Ed (Faculty of Education),Selected topics in education in global contexts.
EDGC,301,Program Design and Evaluation.,3,Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Development and design of programs and curricula; exploration of current models of assessment and evaluation as applied to the educational context.
EDGC,312,Understanding Teacher Leadership.,3,,,,Integrated Studies in Ed (Faculty of Education),Promotes understanding of education standards and self as a leader. Existing literature and research base for teacher leadership. Explores the leadership behaviours and mindsets that positively impact learning within a school environment. Focuses on building learning communities. Teacher leadership skills; effective instructional strategies; and the development of reflective practitioners within a collaborative culture. Emphasis is placed on concepts and procedures for creating and sustaining instructional teams; designed to support systemic inquiry and school improvement.
EDGC,313,Cultivating Process of Social Transformation.,3,Summer 2025,,,Integrated Studies in Ed (Faculty of Education),Investigates; critically analyzes; and compares different efforts to cultivate social change:  activism and social movements; collaboratives and collective impact processes; organizational and workplace change initiatives; policy and institutional change processes; and knowledge-to-action strategies.
EDGC,324,Physical Health and Wellbeing in Education.,3,,,,Integrated Studies in Ed (Faculty of Education),Explores various issues related to physical health and wellbeing in educational contexts. Addresses the physiological needs of children and youth; as well as issues and challenges related to mental health and wellbeing. The readings and specific topics addressed are multidisciplinary; and assignments explore traditional as well as alternative learning approaches and environments in the 21st century.
EDGC,335,Eco-Justice and Sustainability in Education.,3,,,,Integrated Studies in Ed (Faculty of Education),Considers the importance of the tenets of education for sustainable development through practical and theoretical means. Components will take place off-site (i.e.; at an outdoor centre or at an alternative setting); exploration of how to integrate holistically cultural; economic and financial components for sustainable living and being. The role of education in eco-justice and sustainability will be the focus.
EDGC,336,Race; Class; and Power in Education in Global Contexts.,3,,,,Integrated Studies in Ed (Faculty of Education),Explores ways in which race; class; and power can impact educational outcomes; with specific emphasis on the role of these in the systemic reproduction of educational and societal inequalities.
EDGC,337,Gendered Identities; Social Learning.,3,,,,Integrated Studies in Ed (Faculty of Education),Explores the impact of gender identity on teaching and learning; in both formal and non-formal learning contexts.
EDGC,348,Global Perspectives of Early Childhood Education.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),Explores international perspectives of early childhood care and educational thinking; emanating from the UN Convention of the Rights of the Child. Value-principles relating to early childhood education (i.e.; human rights; democracy; professionalism; culture; ethical responsibilities and the value of play); with investigations into educational models and research studies on young children from communities around the world. How schools for young children reflect and affect philosophies of early learning; social patterns and beliefs. Issues; policies and objectives reflecting global perspectives of the image of the whole child will be analyzed with respect to theories of universal early childhood education.
EDGC,398,Internship: Education in Global Contexts.,0,Summer 2025; Winter 2026,EDGC 299,,Education - Dean's Office (Faculty of Education),Internship with an approved host institution or organization; with a focus on education in global contexts.
EDGC,400,21st Century Learning.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),21st Century Learning that shifts education away from learning as a cognitive/rational endeavour focused on reproduction of content knowledge; and toward learning as a life-long process. Contemporary learning in seven areas: 1) make learning and learner engagement central; 2) learning is social and often collaborative; 3) be attuned to learners’ motivations and emotions; 4) be sensitive to individual differences including prior knowledge; 5) be demanding for each learner but without excessive overload; 6) recognize assessment as critical; but with strong emphasis on formative feedback; 7) promote horizontal connectedness across activities and subjects; in and out of school.
EDGC,411,Affect; Education; and Social Change.,3,Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Social and cultural theory in education research on the role of moving; human bodies in learning and literacy; critiquing politics of emotion that overvalue the role of “reason” in schooling; and investigating the “felt” in human life that creates atmospheres of learning and social change and affects our capacities for agency and belonging across cultures. Introduction to affect theory to conceptualize and analyze connections to learning and education through movements in educational studies. A central focus is affect as it relates to mobilizing human bodies toward collective and transformative social action and learning across local and global scales.
EDGC,412,Historical Knowledge: Tool for Agents of Change.,3,,,,Integrated Studies in Ed (Faculty of Education),Workings of historical consciousness in educational practitioners’ sense of knowing and doing as professionals. Historical consciousness and accounting for how historical knowledge impacts worldviews and consequent intentions for bringing about change in the world. Explores key authors who have defined historical consciousness; and the impact of their ideas on teaching and conducting research in the social sciences; with a particular focus on education.
EDGC,423,Human Knowledge Claims and Education.,3,,,,Integrated Studies in Ed (Faculty of Education),Introduction to the evolving attitudes of the sciences and social sciences to knowledge; and how such emerging claims impact education in terms of teaching and research. Specific focus on the different methods that can be employed for understanding both the physical and human world; with particular attention on the consequences of such approaches on knowing and acting in social reality. Opportunity to develop research and teaching designs for today’s globalized world.
EDGC,444,Critical Contexts of Youth Development and Wellbeing.,3,,,,Integrated Studies in Ed (Faculty of Education),Critically examines the social; economic; institutional and political contexts shaping diverse developmental trajectories among children and youth.
EDGC,490,Critical Research Inquiry.,3,Fall 2025,EDGC 398,EDGC 499,Integrated Studies in Ed (Faculty of Education),Exploration of critical research inquiry from a theoretical and practical perspective based on internship experience.
EDGC,495,Capstone Research Project.,3,Winter 2026,EDGC 490,,Integrated Studies in Ed (Faculty of Education),Completion of the final written capstone research project and presentation.
EDKP,100,Introduction to Physical and Health Education in Quebec.,3,Fall 2025,,EDKP 226;EDKP 394,Kinesiology and Physical Ed (Faculty of Education),This course will place physical and health education into the Quebec context. Relationships between academic course work and physical activity course offerings will be made to clearly link research and teaching practice.
EDKP,204,Health Education.,3,Fall 2025,,,Kinesiology and Physical Ed (Faculty of Education),A study of the teacher's role in the total school health program at both elementary and high school levels; current issues in contemporary health education.
EDKP,206,Biomechanics of Human Movement.,3,Winter 2026,PHYS 101;PHYS 131,,Kinesiology and Physical Ed (Faculty of Education),Analysis of fundamental human movement and the kinematic concepts which underlie each: Stability; agility; walking; running; jumping; throwing; absorbing forces; striking; kicking; spinning; twisting; aquatics and work positions.
EDKP,208,Biomechanics and Motor Learning.,3,Winter 2026,EDKP 293,EDKP 206,Kinesiology and Physical Ed (Faculty of Education),Nature and mechanical function of human movement in sport; dance; physical recreation and adapted movement activities.
EDKP,213,Aquatics.,1,,,,Kinesiology and Physical Ed (Faculty of Education),Acquisition of skills and techniques in aquatics.
EDKP,214,Basketball.,2,,,,Kinesiology and Physical Ed (Faculty of Education),Acquisition of skills and techniques in basketball from a curriculum model approach.
EDKP,217,Track and Field.,3,Fall 2025,,,Kinesiology and Physical Ed (Faculty of Education),Using track and field to address a variety of progressions of learning that are included at all levels of; and in relation to; the Quebec Physical Education Curriculum. The Sport Education model will be utilized to stress the transferability of the sport-specific skills needed to engage in track and field.
EDKP,218,Volleyball.,2,,,,Kinesiology and Physical Ed (Faculty of Education),Acquisition of skills and techniques in volleyball from a curriculum model approach.
EDKP,219,Healthy Lifestyle Activity.,1,,,,Kinesiology and Physical Ed (Faculty of Education),An introduction to activities designed to meet personal needs and self-management skills necessary to adopt healthy lifestyles. Emphasis is on activities that foster mind-body connections; aerobic fitness; muscular tone; balance; and range of motion. Activities may include yoga; tai-chi; pilates; aerobics; walking; in-line skating; and cycling.
EDKP,223,Games 1: Elementary Physical Education .,3,Fall 2025,,,Kinesiology and Physical Ed (Faculty of Education),Focus on Teaching Games For Understanding; in relation to the Quebec Physical Education Curriculum; which includes invasion games; target games; net and wall games; and striking and fielding games. Emphasis will be placed on fundamental movement through a variety of games and physical activities.
EDKP,225,Games 2: Secondary Physical Education.,3,Fall 2025,EDKP 223,,Kinesiology and Physical Ed (Faculty of Education),Focus on Teaching Games For Understanding; in relation to the Quebec Physical Education Curriculum; to explore sport-specific skills; tactics; and strategies that are included across traditional sports and settings. The conceptual teaching of physical education will be emphasized.
EDKP,231,Martial Arts.,1,,,,Kinesiology and Physical Ed (Faculty of Education),Acquisition of skills and techniques in martial arts.
EDKP,232,Health-Related Fitness.,3,Winter 2026,,,Kinesiology and Physical Ed (Faculty of Education),Participation in activities surrounding the components of cardiovascular fitness; strength; and flexibility. Exposure to a variety of fitness assessments as well as how these assessments can be used to connect to the Quebec Physical Education Curriculum’s student plans of action in regards to overall health and well-being. 
EDKP,235,Non-Traditional Physical  Activities .,3,Winter 2026,,,Kinesiology and Physical Ed (Faculty of Education),Martial arts; meditation;stress releasing and other related activities will be introduced to incorporate these activities into future physical education and health programs. The Quebec Physical Education Curriculum will be utilized.
EDKP,237,Outdoor Education.,3,Winter 2026,,,Kinesiology and Physical Ed (Faculty of Education),Utilization of the outdoors in interdisciplinary lesson planning to engage students in alternative environments; using the Teaching Personal Social Responsibility Through Physical Activity model. Urban outdoor activities will also be included to meet the realities of teaching in large urban centres.
EDKP,241,Indigenous Physical Activities.,3,Summer 2025,,,Kinesiology and Physical Ed (Faculty of Education),Designed to prepare students to teach physical recreation activities of their Indigenous culture such as Indigenous games; stunts; combatives; gymnastics and dance activities belonging in the cultural context.
EDKP,245,Special Topics 01.,1,,,,Kinesiology and Physical Ed (Faculty of Education),Special topics in Physical Education.
EDKP,250,Introductory Principles in Applied Kinesiology.,3,Fall 2025,,,Kinesiology and Physical Ed (Faculty of Education),A combination of lectures and practical demonstrations in applied kinesiology.
EDKP,252,Racquet Sports.,2,,,EDKP 226;EDKP 235,Kinesiology and Physical Ed (Faculty of Education),Basic stroke techniques; rules and strategies; and teaching skills appropriate for various types of racquet sports.
EDKP,253,Movement Education.,3,Winter 2026,,EDKP 216;EDKP 210;EDKP 253;EDKP 254,Kinesiology and Physical Ed (Faculty of Education),A Laban theme-based approach will be incorporated through dance; gymnastics; circus and parkour. Basic movement patterns of balance; landings; rotations; and locomotion will be taught. Developmental lesson planning and safety will be incorporated throughout the course. 
EDKP,261,Motor Development.,3,Fall 2025,,,Kinesiology and Physical Ed (Faculty of Education),Changes apparent in motor behaviour from conception to old age. Two perspectives are emphasized: 1) contemporary and historical theories of human development; 2) development of motor behaviour and influences of physical growth; sensori-perceptual development; information processing and socio-cultural factors.
EDKP,292,Nutrition and Wellness.,3,Fall 2025,,EDKP 392,Kinesiology and Physical Ed (Faculty of Education),This course will examine the role of carbohydrates; fats; proteins; vitamins; minerals and water in a balanced diet. Students will be introduced to the affects of nutrition on exercise; sport performance and wellness. The validity of claims concerning nutrient supplements will be studied.
