Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
MUIN,180,BMus Practical Lessons 1.,3,Fall 2025,,,Performance (Schulich School of Music),Practical instruction on an instrument or voice.
MUIN,181,BMus Practical Lessons 2.,3,Fall 2025; Winter 2026,MUIN 180,,Performance (Schulich School of Music),Practical examination in clarinet techniques.
MUIN,210,Elective Practical Instruction 3.,2,Fall 2025; Winter 2026,,,Performance (Schulich School of Music),Elective practical instruction in an instrument or voice.
MUIN,211,Elective Practical Instruction 4.,2,Fall 2025; Winter 2026,,,Performance (Schulich School of Music),Elective practical instruction in an instrument or voice.
MUIN,222,Concentration 1 Examination.,0,,,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,232,Performance 1 Examination.,0,,,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,250,L.Mus. Practical Instruction 1.,6,Fall 2025,,,Performance (Schulich School of Music),Practical instruction in an instrument or voice.
MUIN,251,L.Mus. Practical Instruction 2.,6,Fall 2025; Winter 2026,MUIN 250,,Performance (Schulich School of Music),Practical instruction in an instrument or voice.
MUIN,252,L.Mus. Performance 1 Examination.,4,Fall 2025,,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,269,Classical Concerto Exam.,1,,MUIN 232,,Performance (Schulich School of Music),Performance by memory before jury of a concerto from the Classical period.
MUIN,270,Practical Lessons Performance Minor 1.,3,Fall 2025,,,Performance (Schulich School of Music),Practical instruction as part of a performance minor program.
MUIN,271,Practical Lessons Performance Minor 2.,3,Winter 2026,MUIN 270,,Performance (Schulich School of Music),Practical instruction as part of a performance minor program.
MUIN,272,Performance Minor Examination 1.,0,,,,Performance (Schulich School of Music),Assessment of student's progress in the practical area.
MUIN,273,Practical Lessons Performance Minor 3.,1,Fall 2025; Winter 2026,MUIN 270,,Performance (Schulich School of Music),Practical instruction as part of a performance minor program.
MUIN,274,Practical Lessons Performance Minor 4.,1,Fall 2025; Winter 2026,MUIN 273,,Performance (Schulich School of Music),Practical instruction as part of a performance minor program.
MUIN,275,Practical Lessons Performance Minor 5.,1,,MUIN 274,,Performance (Schulich School of Music),Practical instruction as part of a performance minor program.
MUIN,276,Practical Lessons Performance Minor 6.,1,,MUIN 275,,Performance (Schulich School of Music),Practical instruction as part of a performance minor program.
MUIN,280,BMus Practical Lessons 3.,2,Fall 2025; Winter 2026,MUIN 181,,Performance (Schulich School of Music),Practical instruction on an instrument or voice.
MUIN,281,BMus Practical Lessons 4.,2,Fall 2025; Winter 2026,MUIN 280,,Performance (Schulich School of Music),Practical instruction on an instrument or voice.
MUIN,282,BMus Performance Examination 1.,1,,,,Performance (Schulich School of Music),Assessment of student's progress in the practical area.
MUIN,283,BMus Concentration Final Examination.,1,,,,Performance (Schulich School of Music),Assessment of student's progress in the practical area.
MUIN,300,Voice Coaching 1.,2,Fall 2025; Winter 2026,,,Performance (Schulich School of Music),Individual coaching on repertoire.
MUIN,301,Voice Coaching 2.,2,Fall 2025; Winter 2026,,,Performance (Schulich School of Music),Individual coaching on repertoire.
MUIN,302,Early Music Minor Repertoire Coaching 1.,1,Fall 2025,,,Performance (Schulich School of Music),Coaching sessions on early music repertoire.
MUIN,303,Early Music Minor Repertoire Coaching 2.,1,Fall 2025; Winter 2026,MUIN 302,,Performance (Schulich School of Music),Coaching sessions on early music repertoire.
MUIN,304,Early Music Minor Repertoire Coaching 3.,1,Fall 2025,MUIN 303,,Performance (Schulich School of Music),Coaching sessions on early music repertoire.
MUIN,305,Early Music Minor Repertoire Coaching 4.,1,Winter 2026,MUIN 304,,Performance (Schulich School of Music),Coaching sessions on early music repertoire.
MUIN,322,Concentration 2 Examination.,0,,,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,332,Performance 2 Examination.,0,,,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,333,Piano Techniques 2.,0,Fall 2025,,,Performance (Schulich School of Music),Practical examination in piano techniques.
MUIN,342,Honours Performance 2 Examination.,0,,,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,350,L.Mus. Practical Instruction 3.,6,Fall 2025; Winter 2026,MUIN 251,,Performance (Schulich School of Music),Practical instruction in an instrument or voice.
MUIN,351,L.Mus. Practical Instruction 4.,6,Fall 2025; Winter 2026,MUIN 350,,Performance (Schulich School of Music),Practical instruction in an instrument or voice.
MUIN,352,L.Mus. Performance 2 Examination.,4,,MUIN 252,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,369,Concerto.,0,,,,Performance (Schulich School of Music),Practical examination on concerto repertoire.
MUIN,380,BMus Practical Lessons 5.,2,Fall 2025; Winter 2026,MUIN 281,,Performance (Schulich School of Music),Practical instruction on an instrument or voice.
MUIN,381,BMus Practical Lessons 6.,2,Fall 2025; Winter 2026,MUIN 380,,Performance (Schulich School of Music),Practical instruction on an instrument or voice.
MUIN,382,BMus Performance Examination 2.,1,,MUIN 282,,Performance (Schulich School of Music),Assessment of student's progress in the practical area.
MUIN,384,Conducting Minor Project.,1,Winter 2026,,,Performance (Schulich School of Music),Conducting project including selection; preparation; rehearsal and performance of 10-15 minutes of choral or orchestral music.
MUIN,400,Voice Coaching 3.,2,Fall 2025; Winter 2026,,,Performance (Schulich School of Music),A course in which the student will have individual coaching sessions on repertoire; with emphasis in musical and linguistic nuance.
MUIN,401,Voice Coaching 4.,2,Winter 2026,,,Performance (Schulich School of Music),Continued individual coaching sessions on repertoire; with emphasis in musical and linguistic nuance.
MUIN,432,Performance 3 Examination.,0,Fall 2025,,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,433,Piano Techniques 3.,0,,,,Performance (Schulich School of Music),Practical examination in piano techniques.
MUIN,442,Honours Performance 3 Examination.,0,,,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,450,L.Mus. Practical Instruction 5.,4,Fall 2025; Winter 2026,MUIN 351,,Performance (Schulich School of Music),Practical instruction in an instrument or voice.
MUIN,451,L.Mus. Practical Instruction 6.,4,Fall 2025; Winter 2026,MUIN 450,,Performance (Schulich School of Music),Practical instruction in an instrument or voice.
MUIN,452,L.Mus. Performance 3 Examination.,8,,MUIN 352,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,452D1,L.Mus. Performance 3 Examination.,4,,,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,452D2,L.Mus. Performance 3 Examination.,4,,MUIN 452,,Performance (Schulich School of Music),Assessment of student progress.
MUIN,462,Artist Diploma Recital 1.,0,,,,Performance (Schulich School of Music),Performance in a recital - instrument or voice.
MUIN,469,Artist Diploma Concerto 1.,1,,,,Performance (Schulich School of Music),Practical examination on concerto repertoire.
MUIN,480,BMus Practical Lessons 7.,2,Fall 2025; Winter 2026,MUIN 381,,Performance (Schulich School of Music),Practical instruction on an instrument or voice.
MUIN,481,BMus Practical Lessons 8.,2,Fall 2025; Winter 2026,MUIN 480,,Performance (Schulich School of Music),Practical instruction on an instrument or voice.
MUIN,482,BMus Performance Examination 3.,2,,MUIN 382,,Performance (Schulich School of Music),Assessment of student's progress in the practical area.
MUIN,500,Practical Instruction 1.,1,,,,Performance (Schulich School of Music),Individual coaching sessions for musicians in advanced ensembles to focus on their individual instrumental technique.
MUIN,560,Artist Diploma Practical Instruction 3.,8,,MUIN 461,,Performance (Schulich School of Music),Practical instruction in an instrument or voice.
MUIN,561,Artist Diploma Practical Instruction 4.,8,Fall 2025; Winter 2026,MUIN 560,,Performance (Schulich School of Music),Practical instruction in an instrument or voice.
MUIN,562,Artist Diploma Recital 2.,0,,,,Performance (Schulich School of Music),Performance in a recital - instrument or voice.
MUIN,569,Artist Diploma Concerto 2.,1,,MUIN 469,,Performance (Schulich School of Music),Practical examination on concerto repertoire.
MUIT,201,String Techniques.,3,,,,Music Research (Schulich School of Music),The fundamental techniques in performance of four common stringed instruments; i.e.; violin; viola; cello; and bass. Principles of sound production on stringed instruments; historical development of the strings; purchase of new and used instruments; maintenance and repairs; teaching procedures and reference materials.
MUIT,202,Woodwind Techniques.,3,Fall 2025; Winter 2026,,,Music Research (Schulich School of Music),The fundamental techniques in performance of five common woodwind instruments; i.e.; clarinet; flute; oboe; bassoon; and saxophone. Principles of sound production; historical development of the woodwinds; purchase of new and used instruments; maintenance and repairs; teaching procedures and reference materials.
MUIT,203,Brass Techniques.,3,Fall 2025,,,Music Research (Schulich School of Music),The fundamental techniques in performance of five common brass instruments; i.e.; trumpet; horn; trombone; baritone; and tuba. Principles of sound production; historical development of the brass; purchase of new and used instruments; maintenance and repairs; teaching procedures and reference materials.
MUIT,204,Percussion Techniques.,3,Fall 2025; Winter 2026,,,Music Research (Schulich School of Music),The fundamental techniques in performance of percussion instruments commonly in use in symphonic bands and orchestras. Principles of sound production; historical development of the percussion; purchase of new and used instruments; maintenance and repairs; teaching procedures and reference materials.
MUIT,250,Guitar Techniques.,3,Winter 2026,,,Music Research (Schulich School of Music),The fundamental techniques in guitar performance. Basic principles of beginning and intermediate pedagogy; sound production; historical development of the instrument; purchase of new and used instruments; maintenance and repair; and teaching materials and repertoire for solo and ensemble performance.
MUIT,302,Advanced Wind Techniques.,3,,MUIT 202;MUIT 203,,Music Research (Schulich School of Music),Continued exploration of brass and woodwind pedagogy. Methods for developing technique and musical sensitivity in beginning and intermediate performers will be explored through in-depth study of heterogeneous and homogeneous instrumental methods. Skill on secondary instruments and diagnostic and prescriptive teaching abilities will be extended through Lab performances and individual coaching projects.
MUIT,315,Instrumental Conducting.,3,Fall 2025,MUGT 215;MUIT 201;MUIT 203;MUIT 204;MUIT 250,,Music Research (Schulich School of Music),The fundamental skills of instrumental conducting; including baton technique; score analysis; and rehearsal procedures; conducting materials are selected from representative orchestral works.
MUIT,356,Jazz Instruction: Philosophy and Techniques.,3,Fall 2025,,,Music Research (Schulich School of Music),Introduction to techniques for the development of school and community-based jazz programs. Topics will include: philosophy of jazz instruction; rhythm section; musical materials; techniques to develop improvisation and aural skills; jazz styles; score preparation; rehearsal techniques; and administration of jazz programs. Will include observation of rehearsals and coaching opportunities.
MUJZ,160,Jazz Materials 1.,3,Fall 2025,,,Performance (Schulich School of Music),Fundamental aural and theoretical skills associated with the jazz idiom. Nomenclature; chord construction; chord/scale relationships; harmonic progression; circle of 5ths; simple turnarounds; simple substitution; symmetrical scales and chord relationships; voice leading.
MUJZ,161,Jazz Materials 2.,3,Winter 2026,MUJZ 160,,Performance (Schulich School of Music),Simple and advanced substitution; borrowed chords; reharmonisation; modes of harmonic minor and melodic minor diatonic systems; unresolved tensions; odd and infrequent modulations; mixed two-five-ones; introduction to polychords; slashchords and non-functional harmony.
MUJZ,170,Jazz Keyboard Proficiency 1.,1,Fall 2025,,,Performance (Schulich School of Music),Basic piano skills; basic comping techniques; standard 3 note rootless voicings in 7; 3 and 3; 7 position with one extension; two-five-ones in major and minor - limited keys. Simple substitution and reharmonisation.
MUJZ,171,Jazz Keyboard Proficiency 2.,1,Winter 2026,MUJZ 170,,Performance (Schulich School of Music),Continuation of previous semester. Two-five-ones and mixed two-five-ones using 4 note close position voicings and 4 and 5 note spreads; in all keys; diminished passing chords; half step shifts; voice leading extensions; quartal and modal voicing; sight reading of standard jazz repertoire.
MUJZ,172,Drum Set Proficiency.,1,Fall 2025,,,Performance (Schulich School of Music),Basic drums skills and techniques; initiation to main rhythms and grooves (swing; straight 8s; Latin; Afro-Cuban etc). Practice of claves; independence & simple polyrhythms. Usual meters (3/4; 4/4; 6/8) and most common odd meters (5/4; 7/4). Tempo; time and placement.
MUJZ,187,Jazz History Survey.,3,Fall 2025,,,Performance (Schulich School of Music),An introductory study of the principal recordings; artists and musical trends in jazz from its origins to the present day.
MUJZ,213,Fundamentals of Jazz Improvisation 1.,2,Fall 2025,MUJZ 161;MUSP 124;MUSP 141,,Performance (Schulich School of Music),Introduction to basic improvisation concepts of phrasing; articulation; melodic development; harmonic control; musical vocabulary and style. Pedagogical techniques will be discussed.
MUJZ,214,Fundamentals of Jazz Improvisation 2.,2,,MUJZ 213,,Performance (Schulich School of Music),A continuation of development of basic improvisation concepts of phrasing; articulation; melodic development; harmonic control; musical vocabulary and style. Pedagogical techniques will be discussed.
MUJZ,223,Jazz Improvisation/Musicianship 1.,3,Fall 2025,MUJZ 161,,Performance (Schulich School of Music),Basic improvisational concepts with emphasis on time feel; phrasing; articulation; melodic development; voice leading; harmonic control and stylistic nuance. Memorization and aural recognition of standard jazz repertoire also stressed. The aural tradition of the music is emphasized through rhythmic/melodic dictation.
MUJZ,224,Jazz Improvisation/Musicianship 2.,3,Winter 2026,MUJZ 223,,Performance (Schulich School of Music),Continuation of Jazz Improvisation/Musicianship MUJZ 223.
MUJZ,225,Jazz Vocal Improvisation 1.,3,Fall 2025,,,Performance (Schulich School of Music),Fundamental concepts of the blues; blues expression; blues function and its application to vocal improvisation in jazz. The history of the blues and the cultural influence of Black American music on popular American music and jazz will be analyzed. Emphasis on ear training; performance; memorization and transcription of required jazz solos.
MUJZ,226,Jazz Vocal Improvisation 2.,3,Winter 2026,MUJZ 225,,Performance (Schulich School of Music),Fundamental concepts of the blues; blues expression; storytelling; blues function and its application to jazz vocal improvisation and standard jazz repertoire. Advanced blues harmonic structures and forms will be analyzed. Emphasis on ear training; performance; applied musicianship; memorization and transcription of required jazz solos.
MUJZ,260,Jazz Arranging 1.,3,Fall 2025,MUJZ 161,,Performance (Schulich School of Music),Introduction to concepts and techniques commonly used in jazz arranging. Notation; calligraphy and score preparation are discussed; including study of classical and contemporary scores by prominent jazz arrangers.
MUJZ,261,Jazz Arranging 2.,3,Winter 2026,MUJZ 260,,Performance (Schulich School of Music),Consolidation of knowledge of basic concepts and techniques used in jazz arranging.
MUJZ,262,Applied Jazz Theory.,3,Fall 2025,,,Performance (Schulich School of Music),An examination of harmonic practices and compositional styles in post-1960 jazz. Various theoretical approaches to jazz harmonic analysis will be addressed. Students analyze and compose jazz tunes and longer forms.
MUJZ,323,Advanced Jazz Ear Training.,2,Winter 2026,MUJZ 214;MUSP 241,,Performance (Schulich School of Music),Dictation workshop. Content includes tonal functions commonly found in Blues; Standard Tunes and post-1960s tunes; all harmonic structures commonly used in jazz; modulations to all keys; harmonic sequences and turnaround patterns; all commonly used jazz scales; melodic dictation of tonic; II-V and turnaround patterns.
MUJZ,325,Jazz Vocal Improvisation 3.,3,Fall 2025,MUJZ 226,,Performance (Schulich School of Music),Fundamental concepts of jazz vocal improvisation and its use and application in standard jazz repertoire; with an emphasis on ear training; performance; harmonic analysis; language development and applied musicianship. American songbook repertoire will be the focus.
MUJZ,326,Jazz Vocal Improvisation 4.,3,Winter 2026,MUJZ 325,,Performance (Schulich School of Music),Fundamental concepts of jazz vocal improvisation and its use and application in standard jazz repertoire; with an emphasis on ear training; performance; harmonic analysis; language development and applied musicianship. Classic and contemporary jazz standard repertoire will be the focus.
MUJZ,340,Jazz Composition 1.,3,Fall 2025,MUJZ 261,,Performance (Schulich School of Music),Jazz composition based on the stylistic concepts of leading jazz composers. Development of a personal and creative compositional style and of control of factors such as: rhythmic; harmonic; and melodic continuity; vertical modal; and linear modal harmony; polychordal techniques; and non-functional harmonic concepts.
MUJZ,341,Jazz Composition 2.,3,Winter 2026,MUJZ 340,,Performance (Schulich School of Music),A continuation of development of a personal and creative jazz compositional style.
MUJZ,423,Jazz Improvisation/Musicianship 3.,3,Fall 2025,MUJZ 224,,Performance (Schulich School of Music),Refinement of improvisational concepts in conjunction with ear training; leading towards the establishment of a personal style of playing. Complex forms and harmonies; and contemporary techniques. Memorization of large and varied repertoire is stressed. The ability to identify; transcribe and perform various melodies; rhythms; and complex harmonies by ear will be stressed.
MUJZ,424,Jazz Improvisation/Musicianship 4.,3,Winter 2026,MUJZ 423,,Performance (Schulich School of Music),Continuation of Jazz Improvisation/Musicianship MUJZ 423.
MUJZ,425,Jazz Vocal Repertoire 1.,2,Fall 2025,MUJZ 326,,Performance (Schulich School of Music),Fundamental concepts of applied performance technique; arranging for vocalists; accompaniment skills and repertoire development with an emphasis on improvisation and performance. Analysis of selected recordings and concert performance videos.
MUJZ,426,Jazz Vocal Repertoire 2.,2,Winter 2026,MUJZ 425,,Performance (Schulich School of Music),Fundamental concepts of applied performance technique; arranging for vocalists; accompaniment skills and repertoire development with an emphasis on improvisation and performance. Analysis of selected recordings and concert performance videos.
MUJZ,440,Advanced Jazz Composition 1 .,2,Fall 2025,MUJZ 341,MUJZ 440,Performance (Schulich School of Music),A continuation of MUJZ 341. This course will reaffirm the importance of the basic elements of composition with an emphasis on the compositional process and micro-listening.
MUJZ,441,Advanced Jazz Composition 2.,2,Winter 2026,MUJZ 440,,Performance (Schulich School of Music),A continuation of MUJZ 440. This course will further emphasize and facilitate the development of a personal and creative compositional style. Jazz aesthetics will be emphasized and explored in greater depth.
MUJZ,461D1,Advanced Jazz Arranging.,2,Fall 2025,MUJZ 341,,Performance (Schulich School of Music),This course introduces advanced concepts in jazz writing by examining scores by historically-important jazz composers/arrangers; as well as contemporary masters. Student writing; including expanded combo; big band; and small group string projects; is geared toward public performance by McGill jazz ensembles and combos.
MUJZ,461D2,Advanced Jazz Arranging.,2,Winter 2026,MUJZ 461,,Performance (Schulich School of Music),See MUJZ 461D1 for course description.
MUJZ,493,Jazz Performance Practice.,3,Fall 2025,MUJZ 187;MUJZ 224,,Performance (Schulich School of Music),An in-depth exploration of the performance practice of leading jazz figures; primarily through the study of solo transcriptions. Comparative study of conceptual differences in time feel; ornamentation; tone quality; articulation and harmonic and melodic approach. Detailed study of major rhythm sections and their interaction with soloists.
MUMT,202,Fundamentals of New Media.,3,,,,Music Research (Schulich School of Music),A theoretical and practical introduction to selected areas of music technology. Topics include digital audio and sampling theory; MIDI and sequencing; audio editing and mixing; elementary sound recording; score editing software and current areas of research interest.
MUMT,203,Introduction to Digital Audio.,3,Fall 2025,,,Music Research (Schulich School of Music),An introduction to digital audio and the technologies involved in its practical realization and use in computer music. Topics will include audio signals and systems; sampling & quantization; signal encoding; compression; transmission and storage; filters; analog-to-digital and digital-to-analog converters; digital audio effects; sound sampling and synthesis techniques.
MUMT,250,Music Perception and Cognition.,3,Winter 2026,,,Music Research (Schulich School of Music),Basic processes by which the brain transforms sound waves into musical events; dimensions; systems and structures and the processes by which musicians imagine new musical sounds and structures and plan movements that produce music on instruments.
MUMT,301,Music and the Internet.,3,,MUMT 202,,Music Research (Schulich School of Music),A brief history of Internet technologies (protocols; web servers; web browsers) and their relationship to music and musicians (physical vs. virtual music distribution; digital music formats; streaming services). Locating; retrieving; and working with online music information through Web APIs and coding exercises. Basic static website creation for musicians (HTML/CSS/JavaScript). Technology-enhanced music creation.
MUMT,302,New Media Production 1.,3,,MUMT 202,,Music Research (Schulich School of Music),Techniques for producing and manipulating music and sound for new media applications. Synthesis techniques including FM; granular and physical modeling. Audio effects including delay; reverberation; dynamics processing; and filtering. Audio compression; HCI and MIR concepts.
MUMT,306,Music and Audio Computing 1.,3,Winter 2026,,,Music Research (Schulich School of Music),Concepts; algorithms; data structures; and programming techniques for the development of music and audio software; ranging from musical instrument design to interactive music performance systems.
MUMT,307,Music and Audio Computing 2.,3,Fall 2025,MUMT 306,,Music Research (Schulich School of Music),Theory and implementation of signal processing techniques for sound synthesis and audio effects processing using Matlab; C++; and Max/MSP.
MUMT,501,Digital Audio Signal Processing.,3,Winter 2026,MATH 133;MUMT 307,,Music Research (Schulich School of Music),Discrete-time signal processing concepts and techniques. Discrete-time fourier transform and series; linear time-invariant systems; digital filtering; spectral analysis of discrete-time signals; and the z-transform.
MUMT,502,Senior Project: Music Technology.,3,Fall 2025,MUMT 307,,Music Research (Schulich School of Music),Independent senior project in Music Technology. Students will design and implement a medium-scale project in consultation with their advisor. Evaluation will be based on concept; background research; implementation; reliability; and documentation.
MUPD,135,Music as a Profession 1.,1,Fall 2025,,,Music Research (Schulich School of Music),Music Professional Development: An introduction to information; resources; and skills related to physical; mental; and professional well-being for the musician and scholar.
MUPD,145,Exploring Interdisciplinary Music Studies 1,2,,,,Music Research (Schulich School of Music),Introduction of interdisciplinary perspectives on the musician’s role in society and the ways in which musicianship may be partnered with social responsibility in the development of professional music careers. Exploration of the many ways in which musical skills and artistry are used to serve the needs of a diverse range of communities; and the interdisciplinary skillsets that may be relevant to different musical pathways.
MUPD,200,Introduction to Music Marketing.,3,,,,Music Research (Schulich School of Music),Business models for monetizing music effectively in the digital era; music marketing fundamentals; music value chain; traditional and new marketing tools; publicity; advertising and promotion; the e-press kit; touring and merchandising; online distribution; social network marketing strategies; rebirth of video content; viral marketing; marketing for subscriptions; wireless; global perspectives.
MUPD,201,Business Fundamentals for Musicians.,3,Fall 2025,,,Music Research (Schulich School of Music),Topics pertaining to the music industry and developing a career in music; including: business models; budgeting and financial planning; accounting and taxation; agents; representatives and consultants; contracts and agreements; licensing; rights and rights management; managing human resources; building and working with teams.
MUPD,204,Production for Digital Media 1.,3,Fall 2025,,,Music Research (Schulich School of Music),Fundamental video production techniques for music and general applications. Professional video camera operation; lighting and shooting techniques. The lab component of the course includes camera setup and operation during Schulich School of Music productions for live internet streaming. Capture and editing of video; audio; text and graphics for use in creating digital media. Basic techniques of recording audio for video.
MUPD,205,Production for Digital Media 2.,3,,MUPD 204,,Music Research (Schulich School of Music),Editing; mixing; and exporting; audio; video; text and graphics. Compression and synchronization. Post-production: ProTools for sound editing and multi-channel mixing. Final Cut Pro for video editing and mixing. Practical application of these tools. Critical listening and viewing skills.
MUPD,235,Music as a Profession 2.,1,Winter 2026,MUPD 135,MUPD 136,Music Research (Schulich School of Music),An overview of the responsibilities and skills required of professions in music and of the varied career paths leading from a music degree.
MUPD,245,Exploring Interdisciplinary Music Studies 2,2,,MUPD 145,,Music Research (Schulich School of Music),Investigation of the concept of artistic citizenship.Inquiry into the ways in which musical skills and artistry serve the needs of diverse communities and career pathways.
MUPD,350,Applied Projects for Musicians.,3,Winter 2026,MGPO 362;MUPD 245,,Music Research (Schulich School of Music),Skills needed in the evolving music business. An interdisciplinary music project that focuses on synthesizing; and putting into practice creative; business; and entrepreneurial skills.
MUPD,473,Special Project: Professional Development 1.,1,,,,Music Research (Schulich School of Music),Special project in professional development.
MUPD,474,Special Project: Professional Development 2.,2,,,,Music Research (Schulich School of Music),Special project in professional development.
MUPD,475,Special Project: Professional Development 3.,3,,,,Music Research (Schulich School of Music),Special project in professional development.
MUPD,499,Internship: Music Professional Development.,3,,,,Music Research (Schulich School of Music),Music internship in professional development with an approved host institution or organization.
MUPD,560,Music Information and Research Skills.,1,Fall 2025,MUHL 286;MUHL or ;MUPP cou,,Music Research (Schulich School of Music),Introduction to music information and research skills; including navigation of music information systems and tools; finding and evaluating online and physical resources; and documenting research through appropriate citations; introduction to writing performance-related content (e.g.; program/liner notes; grant proposals).
MUPD,580,Piano Pedagogy Practicum.,2,,,,Performance (Schulich School of Music),Observation of studio and master class teaching; videotaped private instruction; and adjudication of student performances.
MUPG,209,Introduction to Lyric Diction.,1,Fall 2025,,,Performance (Schulich School of Music),Rules of lyric diction and the sounds of the International Phonetic Alphabet (IPA).
MUPG,210,Italian Diction.,2,Fall 2025,,,Performance (Schulich School of Music),Study of International Phonetic Alphabet. Study of Italian pronunciation in singing using song and opera texts.
MUPG,211,French Diction.,2,Winter 2026,,,Performance (Schulich School of Music),Study of French pronunciation in singing using song and opera texts.
MUPG,212,English Diction.,2,Fall 2025,,,Performance (Schulich School of Music),Study of International Phonetic Alphabet. Study of Standard English pronunciation in singing using song and opera texts with a special emphasis on problematic vowels; diphthongs and consonants.
MUPG,213,German Diction.,2,Winter 2026,,,Performance (Schulich School of Music),Study of German pronunciation in singing using song and opera texts.
MUPG,229,Traditional Drumming 1: Rudiments.,1,,,,Performance (Schulich School of Music),Rudiments based on the French; Swiss; American and British styles.
MUPG,272D1,Continuo.,2,Fall 2025,MUTH 150,,Performance (Schulich School of Music),An historically-oriented study of the principles of figured-bass. The student will realize at sight elementary bass patterns. Standard idioms from historical treatises will be introduced.
MUPG,272D2,Continuo.,2,,MUPG 272,,Performance (Schulich School of Music),See MUPG 272D1 for course description.
MUPG,296,Acting for Voice.,1,Fall 2025,,,Performance (Schulich School of Music),Acting methods focused on improvisation; open scenes; and script analysis; including Laban theory and character development based on environments; relationships; objectives; obstacles; tactics and stakes.
MUPG,297,Movement for Voice.,1,Fall 2025,,,Performance (Schulich School of Music),Critical awareness of the body in space; interpersonal and intrapersonal knowledge of one's own spine; torso; and extremities and their function in movement as well as stillness. Methods may include Feldenkreis; period dance; Tai Chi and/or Alexander Technique.
MUPG,300,Music Performance Strategies.,3,Fall 2025,,,Performance (Schulich School of Music),Exploration of topics and strategies to optimizepractice and performance. Topics include:individual characteristics and habits inperformance and practice; stress and anxietymodels & theories; physiological response;coping strategies and skills (e.g.; mental imagery;time management; goal setting;attention/concentration; relaxation andmeditation).
MUPG,309,Advanced Diction.,1,,MUPG 209,,Performance (Schulich School of Music),Advanced lyric diction.
MUPG,315D1,Introduction to Orchestral Conducting.,2,Fall 2025,MUCO 260;MUGT 215;MUSP 240;MUTH 250,,Performance (Schulich School of Music),Emphasis on classical repertoire (Haydn; Mozart; Beethoven). Practical analysis and score preparation; style; and interpretation. Development of clear and expressive technique. Some practical experience.
MUPG,315D2,Introduction to Orchestral Conducting.,2,Winter 2026,MUPG 315,,Performance (Schulich School of Music),See MUPG 315D1 for course description.
MUPG,316D1,Introduction to Choral Conducting.,2,Fall 2025,,,Performance (Schulich School of Music),Group conducting tutorial. Technical and interpretive development and preparation of the conducting minor project.
MUPG,316D2,Introduction to Choral Conducting.,2,Winter 2026,MUPG 316,,Performance (Schulich School of Music),See MUPG 316D1 for description.
MUPG,325,Improvisation for String Players.,2,,,,Performance (Schulich School of Music),Improvisation from its use in the early baroque to present day repertoire.
MUPG,326,Introduction to String Pedagogy.,2,,,,Performance (Schulich School of Music),The pedagogy of string playing through performing techniques and instructional materials including: etudes; scale systems and graded repertoire for technical and musical advancement on the specific instrument.
MUPG,328,Introduction to Percussion Pedagogy.,1,Fall 2025,MUIN 282,,Performance (Schulich School of Music),An introduction to the pedagogy of percussion playing through performing techniques and instructional materials including: etudes; scale systems and graded repertoire for technical and musical advancement on the specific instrument.
MUPG,329,Traditional Drumming 2: Hand Drumming.,1,Fall 2025,,,Performance (Schulich School of Music),Basic hand drumming techniques and rhythmic patterns based on world music traditions.
MUPG,331,Introduction to Woodwind Pedagogy.,2,Fall 2025,,,Performance (Schulich School of Music),The pedagogy of woodwind playing through performing techniques and instructional materials including: etudes and scale systems and graded repertoire for technical and musical advancement on the specific instrument.
MUPG,336,Introduction to Brass Pedagogy.,2,Fall 2025,,,Performance (Schulich School of Music),An introduction to the pedagogy of brass playing through performing techniques and instructional materials including: etudes; scale systems and graded repertoire for technical and musical advancement on the specific instrument.
MUPG,350,Introduction to Piano Pedagogy.,2,Winter 2026,,,Performance (Schulich School of Music),An introduction to pedagogical methods; philosophies and materials; including selected graded repertoire and materials for technical and musical advancement on the instrument.
MUPG,353,Song Repertoire Class.,2,,,,Performance (Schulich School of Music),Art song repertoire from the late eighteenth century to the present; including the reciprocal relationship between poet and composer and it's expression through performance and performance history.
MUPG,356,Piano Repertoire Studies 1.,2,,,,Performance (Schulich School of Music),Selected keyboard and piano repertoire to 1830.
MUPG,357,Piano Repertoire Studies 2.,2,,,,Performance (Schulich School of Music),Selected piano repertoire from 1830 to the present. Familiarity with scores and recorded examples will be required.
MUPG,372D1,Continuo.,1,Fall 2025,MUPG 272,,Performance (Schulich School of Music),A study of 17th and 18th Century styles of figured-bass accompaniment as revealed in contemporary sources. The emphasis will be on the realization at the keyboard of representative works using original sources.
MUPG,372D2,Continuo.,1,Winter 2026,MUPG 372,,Performance (Schulich School of Music),See MUPG 372D1 for course description.
