Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
INDS,320D1,Formation of the Professional and Healer.,0,,,,Medicine (Faculty of Medicine & Hlth Sci),The transition from pre-clinical to clinical education can be challenging for students as they adjust to their new roles and responsibilities. The course is based on the teaching and learning of a number of inter-related concepts (e.g. resilience; self-care; and compassion fatigue) that are relevant to the continued development of an identity as a professional and healer.
INDS,320D2,Formation of the Professional and Healer.,0,,INDS 320,,Medicine (Faculty of Medicine & Hlth Sci),See INDS 320D1 for course description.
INDS,320J1,Formation of the Professional and Healer.,0,Fall 2025,,,Medicine (Faculty of Medicine & Hlth Sci),The transition from pre-clinical to clinical education can be challenging for students as they adjust to their new roles and responsibilities. The course is based on the teaching and learning of a number of inter-related concepts (e.g. resilience; self-care; and compassion fatigue) that are relevant to the continued development of an identity as a professional and healer.
INDS,320J2,Formation of the Professional and Healer.,0,Winter 2026,INDS 320,,Medicine (Faculty of Medicine & Hlth Sci),See INDS 320J1 for course description.
INDS,320J3,Formation of the Professional and Healer.,0,Summer 2025,INDS 320,,Medicine (Faculty of Medicine & Hlth Sci),See INDS 320J1 for course description.
INDS,322,Physician Apprenticeship 3.,1,,INDS 222;INDS 222;INDS 222;INDS 222;INDS 222;INDS 222,,Medicine (Faculty of Medicine & Hlth Sci),This course continues to build on Physician Apprenticeship 1 and 2; guiding and mentoring students as they continue their transition to physicians.
INDS,322D1,Physician Apprenticeship 3.,0,,INDS 222;INDS 222;INDS 222;INDS 222;INDS 222;INDS 222,,Medicine (Faculty of Medicine & Hlth Sci),This course continues to build on Physician Apprenticeship 1 and 2; guiding and mentoring students as they continue their transition to physicians.
INDS,322D2,Physician Apprenticeship 3.,0,,INDS 322,,Medicine (Faculty of Medicine & Hlth Sci),See INDS 322D1 for course description.
INDS,322J1,Physician Apprenticeship 3.,0,,INDS 222;INDS 222;INDS 222;INDS 222;INDS 222;INDS 222,,Medicine (Faculty of Medicine & Hlth Sci),This course continues to build on Physician Apprenticeship 1 and 2; guiding and mentoring students as they continue their transition to physicians.
INDS,322J2,Physician Apprenticeship 3.,0,,INDS 322,,Medicine (Faculty of Medicine & Hlth Sci),See INDS 322J1 for course description.
INDS,322J3,Physician Apprenticeship 3.,0,,INDS 322,,Medicine (Faculty of Medicine & Hlth Sci),See INDS 322J1 for course description.
INDS,323,TCP Integrated Assessment .,0,,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments; designed to assess the student's integration of content learned in the context of different clinical disciplines and in the longitudinal curricular themes. Assessments include End-of-Block written examinations; an Integrative TCP OSCE and a Progress Test. These assessments are clinically grounded; and together assess the student’s ability to integrate the knowledge; communication skills; physical examination skills; professionalism; and collaboration learned and consolidated throughout the various TCP courses.
INDS,408,Emergency Medicine Clerkship.,4,,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),During this Senior Clerkship course; students are expected to apply and build on skills that they have learned during Core Clerkship courses. In the Emergency Medicine Clerkship; students have the opportunity to evaluate a large variety of undifferentiated patients presenting with a wide spectrum of complaints. They function as fully integrated members of the healthcare team; responsible for direct patient care with direct supervision by attending physicians and/or senior emergency medicine residents. Students are also encouraged to take part in all academic activities of the department; such as morbidity and mortality rounds and journal clubs.
INDS,421,Transition to Residency.,8,Winter 2026,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course comprises three main themes: Transition through licensure (i.e. Medical Ethics and Law; LMCC Review); Transition through practice (i.e. Early Recognition of and Response to Acutely Deteriorating; Advanced Communication Skills); and Transition through reflection (i.e. Medicine and Society; student wellness).
INDS,422D1,Physician Apprenticeship 4.,0,,INDS 322,,Medicine (Faculty of Medicine & Hlth Sci),This course is the last in a series of four consolidating the skills and attitudes expected of the professional healer.
INDS,422D2,Physician Apprenticeship 4.,0,,INDS 322;INDS 422,,Medicine (Faculty of Medicine & Hlth Sci),See INDS 422D1 for course description.
INDS,423,Clerkship Integrated Assessment 1.,0,,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur longitudinally throughout the rotations in core clerkship and at the end of each of the 3 core clerkship blocks. During each rotation student’s performance in the clinical setting will be assessed using a work-based assessment tool that will focus on all of the competencies in a stage-appropriate way. At the end of each block; students will sit a written test; i.e. the progress test. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall.
INDS,423D1,Clerkship Integrated Assessment 1.,0,,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur longitudinally throughout the rotations in core clerkship and at the end of each of the 3 core clerkship blocks. During each rotation student’s performance in the clinical setting will be assessed using a work-based assessment tool that will focus on all of the competencies in a stage-appropriate way. At the end of each block; students will sit a written test; i.e. the progress test. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall.
INDS,423D2,Clerkship Integrated Assessment 1.,0,,INDS 423,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur longitudinally throughout the rotations in core clerkship and at the end of each of the 3 core clerkship blocks. During each rotation student’s performance in the clinical setting will be assessed using a work-based assessment tool that will focus on all of the competencies in a stage-appropriate way. At the end of each block; students will sit a written test; i.e. the progress test. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall.
INDS,423J1,Clerkship Integrated Assessment 1.,0,,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur longitudinally throughout the rotations in core clerkship and at the end of each of the 3 core clerkship blocks. During each rotation student’s performance in the clinical setting will be assessed using a work-based assessment tool that will focus on all of the competencies in a stage-appropriate way. At the end of each block; students will sit a written test; i.e. the progress test. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall.
INDS,423J2,Clerkship Integrated Assessment 1.,0,,INDS 423,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur longitudinally throughout the rotations in core clerkship and at the end of each of the 3 core clerkship blocks. During each rotation student’s performance in the clinical setting will be assessed using a work-based assessment tool that will focus on all of the competencies in a stage-appropriate way. At the end of each block; students will sit a written test; i.e. the progress test. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall.
INDS,423J3,Clerkship Integrated Assessment 1.,0,,INDS 423;INDS 423,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur longitudinally throughout the rotations in core clerkship and at the end of each of the 3 core clerkship blocks. During each rotation student’s performance in the clinical setting will be assessed using a work-based assessment tool that will focus on all of the competencies in a stage-appropriate way. At the end of each block; students will sit a written test; i.e. the progress test. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall.
INDS,423N1,Clerkship Integrated Assessment 1.,0,,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur longitudinally throughout the rotations in core clerkship and at the end of each of the 3 core clerkship blocks. During each rotation student’s performance in the clinical setting will be assessed using a work-based assessment tool that will focus on all of the competencies in a stage-appropriate way. At the end of each block; students will sit a written test; i.e. the progress test. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall.
INDS,423N2,Clerkship Integrated Assessment 1.,0,,INDS 423,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur longitudinally throughout the rotations in core clerkship and at the end of each of the 3 core clerkship blocks. During each rotation student’s performance in the clinical setting will be assessed using a work-based assessment tool that will focus on all of the competencies in a stage-appropriate way. At the end of each block; students will sit a written test; i.e. the progress test. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall.
INDS,424,Clerkship Integrated Assessment 2.,0,,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur during the senior clerkship. The students will sit two progress tests of which one will be formative and one summative. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall. The Objective Structured Clinical Examination (OSCE) will consist of simulated situations to assess competencies (integration of knowledge; skills and attitudes). They will also complete an integrated OSCE.
INDS,424J1,Clerkship Integrated Assessment 2.,0,,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur during the senior clerkship. The students will sit two progress tests of which one will be formative and one summative. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall. The Objective Structured Clinical Examination (OSCE) will consist of simulated situations to assess competencies (integration of knowledge; skills and attitudes). They will also complete an integrated OSCE.
INDS,424J2,Clerkship Integrated Assessment 2.,0,,INDS 424,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur during the senior clerkship. The students will sit two progress tests of which one will be formative and one summative. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall. The Objective Structured Clinical Examination (OSCE) will consist of simulated situations to assess competencies (integration of knowledge; skills and attitudes). They will also complete an integrated OSCE.
INDS,424J3,Clerkship Integrated Assessment 2.,0,,INDS 424;INDS 424,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur during the senior clerkship. The students will sit two progress tests of which one will be formative and one summative. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall. The Objective Structured Clinical Examination (OSCE) will consist of simulated situations to assess competencies (integration of knowledge; skills and attitudes). They will also complete an integrated OSCE.
INDS,424N1,Clerkship Integrated Assessment 2.,0,,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur during the senior clerkship. The students will sit two progress tests of which one will be formative and one summative. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall. The Objective Structured Clinical Examination (OSCE) will consist of simulated situations to assess competencies (integration of knowledge; skills and attitudes). They will also complete an integrated OSCE.
INDS,424N2,Clerkship Integrated Assessment 2.,0,,INDS 424,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),This course includes integrated assessments that will occur during the senior clerkship. The students will sit two progress tests of which one will be formative and one summative. A progress test is a test that is representative of all the knowledge domain of a curriculum and is sat by classes at different stages of the curriculum. Each test will have the same blueprint which will represent a broad sample of the knowledge base of the curriculum as a whole. The tests will aim to assess knowledge application rather than solely recall. The Objective Structured Clinical Examination (OSCE) will consist of simulated situations to assess competencies (integration of knowledge; skills and attitudes). They will also complete an integrated OSCE.
INDS,426,Putting It All Together: Basic Science; Medicine and Society.,6,Winter 2026,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),The course will start with a week of core Basic Science Consolidation teaching followed by 3 weeks of Science and Social Studies of Medicine Selective Seminars. This course is a made-at-McGill solution to a societal problem of training all physicians; including those who do not intend to have university-based careers; to have a clear grasp of evidence based medicine; modern biomedical sciences and transitional medicine before the start of residency. As students will have completed their clinical clerkship courses prior to attending this course; this is an excellent opportunity to remind them of basic science principles and concepts and relate these to the clinical setting. In this course; students will also be focus on more complex clinical judgment which is centered on the particular encounter of doctor and patient; medical judgment broadens the context to include other kinds of “particulars” and other individuals – families; cultures; political actors; the law; institutions and their leaders; researchers; and even journalists.
INDS,427,Public Health and Preventive Medicine Clerkship.,1,Winter 2026,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),The Public Health and Preventive Medicine (PHPM) Clerkship Course in 4th year of clerkship is an innovative opportunity for students to learn from physician role models who are dedicated to improving the health of vulnerable and marginalized patients and populations. During the 1-week PHPM Clerkship Course; students will reflect on how the principles of public health and preventive medicine were manifest in their preceding clinical elective. Reflection will be supplemented by formal teaching sessions; selfdirected readings and collaborating with peers.
IPEA,500,Roles in Interprofessional Teams.,0,Fall 2025,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),A half day workshop; including preparatory work; that introduces interprofessional education; interprofessional practice; and the roles of the different healthcare professionals that make up an interprofessional team.
IPEA,501,Communication in Interprofessional Teams.,0,Winter 2026,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),A half day workshop; including preparatory work; introducing effective communication and interactions in interprofessional teams.
IPEA,502,Partnership in Interprofessional Teams,0,Winter 2026,,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),A half day activity; including preparatory work; introducing students to a simulated patient/family centred care scenario in which they will be working in interprofessional teams to develop a plan of care.
IPEA,503,Managing Interprofessional Conflict.,0,Winter 2026,IPEA 500;IPEA 501;IPEA 502,,Medicine and Health Sciences (Faculty of Medicine & Hlth Sci),Reflection on sources of conflict and strategies to manage conflict. Using conflict productively for team building and  innovative approaches for resolving conflict within the interprofessional health care team.
NEUR,301,TCP Neurology.,2,Summer 2025; Winter 2026; Summer 2026,,,Neurology and Neurosurgery (Faculty of Medicine & Hlth Sci),During this two-week course; students will develop the knowledge; skills; and attitudes required to diagnose and treat patients with common neurological problems. Students will also gain an understanding of the roles and responsibilities of the various health professionals involved in the treatment of neurological patients; and an appreciation for how these individuals work together as a team to provide effective and efficient care. In addition; students will have opportunities to discuss the various integral roles of a physician; as defined by the Royal College of Physicians and Surgeons of Canada’s CanMEDS framework.
NEUR,502,Basic and Clinical Aspects of Neuroimmunology.,3,Winter 2026,ANAT 321;ANAT 323;MIMM 214;MIMM 314;MIMM 414;NSCI 200;NSCI 201;PHGY 313;PHGY 314,,Neurology and Neurosurgery (Faculty of Medicine & Hlth Sci),The role of inflammation in physiological function of the nervous system; as well as in a broad range of neurological diseases where inflammation can act as a contributing factor to the development of pathology or promote recovery; including fundamentals of neuroimmunology to molecular/cellular aspects of neuroinflammation underlying the pathology seen in clinical conditions.
NEUR,503,Computational Neuroscience.,3,Winter 2026,,NEUR 603,Neurology and Neurosurgery (Faculty of Medicine & Hlth Sci),A survey of computational methods commonly used to model brain function; including mathematical modeling to describe the relationship between neuronal activity and perception; action; and cognition. Mathematical basis for vision; motor control and attention. Data relevant to brain processes and models explaining these data; using engineering; statistics and artificial intelligence. 
NEUR,507,Topics in Radionuclide Imaging.,3,Fall 2025,,,Neurology and Neurosurgery (Faculty of Medicine & Hlth Sci),The course deals with neuroreceptor and oncologic imaging and imaging of cerebral bloodflow and metabolism. The role of radiochemistry and physics will be demonstrated in the context of clinical and research applications. Understanding how radiochemistry and physics intermingle with the medical aspects of radiotracer development will result in a deeper insight into the complex pathways of tracer design and the methods necessary to properly interpret the data obtained.
NEUR,560,History of Neuroscience.,3,Winter 2026,,,Neurology and Neurosurgery (Faculty of Medicine & Hlth Sci),A historical survey of neuroscience; from antiquity to the major discoveries of the 20th century. Conceptual and technical advances having led to our current understanding of brain function and dysfunctions will be discussed. Particular attention will be given to sensory systems and cognitive processes.
NUR1,209,Pathophysiology for Nursing 1.,3,Fall 2025,BIOL 112;CHEM 110;CHEM 120;CHEM 212;PHYS 101;PHYS 102,,Ingram School of Nursing (Ingram School of Nursing),This course will focus on the study of the physiological control mechanisms and pathophysiologic alterations in health across the lifespan; looking at selected diseases that are the most prevalent in North America. It will explore concepts of disease causation: acquired; immune; infectious; carcinogenic; genetic; and biochemical alterations in health in selected body systems. There will be an emphasis on etiology; cellular and systemic pathophysiologic responses; clinical manifestations; diagnostic; and treatment modalities.
NUR1,210,Pathophysiology for Nursing 2.,3,Winter 2026,NUR1 209,,Ingram School of Nursing (Ingram School of Nursing),This course will build on previous knowledge from NUR1 209; and focus on the study of the physiology of organ systems and the pathophysiologic alterations in health across the lifespan; looking at selected diseases of the reproductive; cardiovascular; renal; digestive; and neurological. endocrine and hematological systems that are the most prevalent in North America. It will explore concepts of disease causation in the: acquired; immune; infectious; carcinogenic; genetic; and biochemical alterations in health in selected body systems. There will be an emphasis on etiology; cellular and systemic pathophysiologic responses; clinical manifestations; diagnostic; and treatment modalities.
NUR1,221,Intro to Prof Practice & Strengths-Based Nursing&Healthcare.,3,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),Introduction to the nursing profession and to a nurse’s scope of practice. Exploration of the nursing history of healthcare in Canada; the history of nursing and of the strengths-based nursing and healthcare (SBNH) approach. Exploration of nursing concepts with a focus on how the approach can be applied to professional practice.
NUR1,222,Strengths-Based Nursing & Healthcare & Professional Practice.,3,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),Overview of the history of nursing; the philosophical and theoretical tenets of Strengths-Based Nursing and Healthcare (SBNH) and the pivotal contributions of nursing in the health cares ystem. Study of selected topics and concepts related to nursing practice; health promotion;research; and ethics.
NUR1,224,Individual and Family Development Across Lifespans 1.,4,Fall 2025,NUR1 209;NUR1 222,,Ingram School of Nursing (Ingram School of Nursing),In this course students will explore the development of adults and their families to identify biological; psychological; and sociocultural perspectives of aging using a strength-based nursing framework. In this foundational inquiry based learning course students will work in groups and independently; evaluating and applying research to build upon existing knowledge and explore health and illness situations.
NUR1,225,Individual and Family Development Across Lifespans 2.,4,Winter 2026,NUR1 224,,Ingram School of Nursing (Ingram School of Nursing),In this course students will explore the development of young families to understand biological; psychological; and sociocultural perspectives using a strengthbased nursing framework. The focus of this course will be on individuals 0-18 years old and their families. This inquiry based learning course will build upon NUR1 224.
NUR1,230,Supporting Health and Healing Capacities 1.,1,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),This laboratory course addresses a range of clinical skills that support health and healing capacities in adults.
NUR1,231,Supporting Health and Healing Capacities 2.,1,Winter 2026,NUR1 210;NUR1 311,,Ingram School of Nursing (Ingram School of Nursing),This laboratory course builds on NUR1 230 and addresses a range of clinical skills that support health and healing capacities in young families.
NUR1,233,Promoting Young Family Development.,2,Winter 2026,NUR1 230;NUR1 234;NUR1 235,,Ingram School of Nursing (Ingram School of Nursing),This clinical course focuses on identifying indicators of healthy development in individuals and families during two phases of development; the birth of a baby and the young preschooler. Students will develop skill in the assessment of these individuals and families and explore nursing approaches that promote their health.
NUR1,234,Nursing Older Adults.,2,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),A clinical course providing basic knowledge and skills in promoting and maintaining biological; psychological; and social processes of health in the aged. Students will acquire skill in gerontological nursing assessment and intervention with the elderly living in the community.
NUR1,235,Health and Physical Assessment/Anatomy 1.,3,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),This course develops knowledge and skills required to perform a health history and complete health and physical assessment across the lifespan. Human anatomy will be integrated throughout.
NUR1,236,Health and Physical Assessment/Anatomy 2.,3,Winter 2026,NUR1 235,,Ingram School of Nursing (Ingram School of Nursing),This course builds upon NUR1 235 and further develops knowledge and skills required to perform a health history and complete health and physical assessment across the lifespan. Human anatomy will be integrated throughout.
NUR1,300,Pharmacology for Nursing 1.,3,Fall 2025,NUR1 209;NUR1 210,,Ingram School of Nursing (Ingram School of Nursing),This introductory course will focus on drug mechanisms of action; pharmacodynamics; pharmacokinetics; pharmacotherapeutics; patient safety and professional nursing responsibilities in drug administration. Pharmacotherapeutic challenges across the life span will be addressed. Health promotion as it relates to pharmacologic agents; drug safety; and evidence-based nursing implications for teaching; medication administration and monitoring will be explored.
NUR1,301,Pharmacology for Nursing 2.,3,Winter 2026,NUR1 300,,Ingram School of Nursing (Ingram School of Nursing),This course will build on knowledge from NUR1 300. It will apply and expand upon knowledge on drug mechanisms of action; pharmacodynamics; pharmacokinetics; patient safety and professional nursing responsibilities in drug administration. Pharmacotherapeutic challenges related to cardiovascular; reproductive; digestive; renal; neurological; hematological; musculoskeletal systems; as well as; toxicology; addiction will be addressed. Health promotion as it relates to pharmacologic agents; drug safety; and evidence-based nursing implications for teaching; medication administration and monitoring will be explored.
NUR1,311,Infection Prevention and Control.,3,Winter 2026,NUR1 209,,Ingram School of Nursing (Ingram School of Nursing),Principles of microbiology and their application to clinical practice in acute and community care settings.  Laboratory diagnostics; infectious diseases; and infection prevention and control principles and activities are covered.
NUR1,312,Research in Nursing.,3,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),Quantitative and qualitative approaches to nursing research and guidance to effectively critique research and apply the results to clinical practice; including: formulating a research question; research design issues; strategies for data collection and analysis; appraisal and utilization of nursing research.
NUR1,318,Chronic Illness and Palliative Health Challenges.,4,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),An analysis of how biological; psychological and sociocultural factors influence living with chronic and palliative health challenges using a strengths-based nursing approach. Evidence-informed approaches to nursing persons and their families in selected health situations will be prioritized.
NUR1,320,Critical Care Nursing Theory.,3,Winter 2026,NUR1 209,,Ingram School of Nursing (Ingram School of Nursing),The focus of this course is the management of critical illness situations; the impact of psychological; behavioural and biological responses of stress and illness and the impact this complex interplay has on the personal and contextual resources of patients and their families. It will explore evidence informed management approaches to a range of symptoms and patient conditions as well as nurse sensitive indicators of care; taking into account research evidence; clinical expertise; and patient preferences.
NUR1,322,Chronic Illness and Palliative Care.,3,,NUR1 331;NUR1 319,,Ingram School of Nursing (Ingram School of Nursing),The biological; psychological and social factors which influence living with chronic illness are examined. Empirical findings linking different chronic stressors to coping responses and to health outcomes are reviewed. Issues in palliative care; the care of the dying; and the nature of bereavement are reviewed.
NUR1,323,Illness Management 1.,3,Fall 2025,NUR1 209;NUR1 210,,Ingram School of Nursing (Ingram School of Nursing),The focus of this course is the medical; surgical and nursing management of the major illnesses in adults and children. Topics will include diagnostic tests; drug therapies; dietary management; exercise; relaxation techniques; pain management approaches; patient education; and strategies for maintaining physical and emotional well-being.
NUR1,324,Illness Management 2.,3,Winter 2026,NUR1 323,,Ingram School of Nursing (Ingram School of Nursing),Medical; surgical; and nursing management of the major illnesses in adults and children. Topics will include diagnostic tests; drug therapies; dietary management; symptom management; patient education; and strategies for maintaining physical and emotional well-being.
NUR1,325,Acute; Chronic; and Palliative Health Challenges 1.,4,Fall 2025,NUR1 225,,Ingram School of Nursing (Ingram School of Nursing),In this course students will explore how biological; psychological and sociocultural factors influence living with acute; chronic and palliative health conditions using a strength- based nursing framework. Students will apply evidence informed approaches to nursing persons and their families in selected health situations. This inquiry based learning course will build upon NUR1 225.
NUR1,326,Acute; Chronic; and Palliative Health Challenges 2.,4,Winter 2026,NUR1 325,,Ingram School of Nursing (Ingram School of Nursing),In this course students will analyze how biological; psychological and sociocultural factors influence living with acute; chronic and palliative health conditions using a strength-based nursing framework. Students will prioritize evidence informed approaches to nursing persons and their families in selected health situations. This course will build upon NUR1 325.
NUR1,327,Critical Health Challenges.,4,Winter 2026,NUR1 318,,Ingram School of Nursing (Ingram School of Nursing),An analysis of how biological; psychological and sociocultural factors influence critical illness experiences using a strengths-based nursing approach. Evidence-informed approaches to nursing persons and their families in selected critical health challenges will be prioritized.
NUR1,329,Skin Integrity and Wound Care.,3,Fall 2025,NUR1 209;NUR1 210;NUR1 331;NUR1 434;NUR1 435,,Ingram School of Nursing (Ingram School of Nursing),This course will focus on teaching the principles of assessment and evidence-informed management of chronic and acute wounds in the clinical and community setting. Pressure ulcers; venous leg ulcers; wound infections; debridement; wound care products; compression and other types of chronic wounds will be covered along with appropriate treatment options; the expanded professional and legal scope practice and the role of the multidisciplinary team in managing complex wound care and patient and family teaching and education strategies to support health and healing.
NUR1,331,Nursing in Illness 1.,4,Summer 2025,NUR1 233,,Ingram School of Nursing (Ingram School of Nursing),Knowledge; clinical reasoning skills; and approaches to strengths-based nursing care of individuals and families experiencing acute and/or chronic illness events requiring hospitalization.
NUR1,332,Nursing in Illness 2.,4,Fall 2025,NUR1 331,,Ingram School of Nursing (Ingram School of Nursing),Knowledge; clinical reasoning skills; and approaches to strengths-based nursing care; including establishing inter-patient priorities; of individuals and families experiencing acute and/or chronic illness events requiring hospitalization.
NUR1,333,Nursing in Illness 3.,3,Summer 2025; Winter 2026,NUR1 332,,Ingram School of Nursing (Ingram School of Nursing),Knowledge; clinical reasoning skills; and approaches to strengths-based nursing care; including establishing priorities among groups of patients/families experiencing acute and/or chronic illness events requiring hospitalization. 
NUR1,335,Illness Management Clinical Skills Laboratory 1.,1,Summer 2025,NUR1 231,,Ingram School of Nursing (Ingram School of Nursing),This laboratory course addresses illness management clinical technical skills and is the companion course to Nursing in Illness 1. Students develop the following areas with respect to a range of clinical technical skills: a) knowledge of the technical skill itself; b) an understanding of the risks and patient safety issues associated with the procedure; c) knowledge of the infection prevention and control guidelines required to perform the skill; d) fine and gross psychomotor skills relative to performing the procedure; e) sensitivity to the patient experience related to the procedure.
NUR1,336,Illness Management Clinical Skills Laboratory 2.,1,Fall 2025,NUR1 335,,Ingram School of Nursing (Ingram School of Nursing),This laboratory course addresses illness management clinical technical skills and is the companion course to Nursing in Illness 2. Students develop the following areas with respect to a range of clinical technical skills: a) knowledge of the technical skill itself; b) an understanding of the risks and patient safety issues associated with the procedure; c) knowledge of the infection prevention and control guidelines required to perform the skill; d) fine and gross psychomotor skills relative to performing the procedure; e) sensitivity to the patient experience related to the procedure.
NUR1,338,Applied Health and Physical Assessment/Anatomy 1.,3,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),This course builds on and develops advanced knowledge and skills required to perform a health history and complete health and physical assessment across the lifespan. Human anatomy will be integrated throughout.
NUR1,339,Applied Health and Physical Assessment/Anatomy 2.,3,Winter 2026,NUR1 338,NUR1 239,Ingram School of Nursing (Ingram School of Nursing),This course builds upon NUR1 338 and further develops knowledge and skills required to perform a health history and complete health and physical assessment across the lifespan; and apply to specific patient populations. Human anatomy will be integrated throughout.
NUR1,421,Resources: Special Populations.,3,,,,Ingram School of Nursing (Ingram School of Nursing),The concept of social support is explored and links between social networks and health are examined. Groups at health risk including the homeless; poor; and new immigrants are identified. Types and functions of community groups available as social resources for these groups will be discussed.
NUR1,423,Leading Change: Policy and Practice.,4,Winter 2026,NUR1 424,,Ingram School of Nursing (Ingram School of Nursing),In this course students will critique today's healthcare environment and professional practice issues. The focus will be on the development of leadership skills to influence policy and practice.
NUR1,424,Legal; Ethical; and Professional Practice Issues.,4,Fall 2025,NUR1 327,,Ingram School of Nursing (Ingram School of Nursing),In this course students will integrate principles of ethical and legal nursing practice standards to complex health situations for persons and their families. There will be a focus on professional accountability; liability; and advocacy.
NUR1,428,Learning and Health Education.,3,,,NUR1 328,Ingram School of Nursing (Ingram School of Nursing),This course examines how cognitive; behaviorist; and social learning theories may be used to enhance individual and family health behaviors; coping and development. Topics include: learning theories; principles of teaching and learning; support groups; issues around clients' use of information technology for health information.
