Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
EAST,564,Structures of Modernity: Asia.,3,Winter 2026,EAST 453;EAST 454;EAST 462;EAST 464;EAST 477;EAST 478,,East Asian Studies (Faculty of Arts),This course explores relations between some of the principal sites which structure the experience of "modernity" in Asia (and elsewhere) - from bodies and cities; to the urban context in general. Along with general approaches (e.g. the idea of everyday life; questions of time); specific topics may include speed; music; architecture; crime; etc.
EAST,569,Advanced Topics: Japanese Literature.,3,,EAST or ,,East Asian Studies (Faculty of Arts),Consideration of selected topics and aspects of Japanese literature. The content of the course may vary from year to year from contemporary to modern to pre-modern literature.
ECON,199,First Year Seminar: Economics Seminar: A Reflection.,3,Winter 2026,,,Economics (Faculty of Arts),Research; economic data; and analysis of current issues from an economic perspective.  Basic economic concepts and models on one or more current economic issues.
ECON,205,An Introduction to Political Economy.,3,,,,Economics (Faculty of Arts),A critical study of the insights to be gained through economic analysis of a number of problems of broad interest. The focus will be on the application of economics to issues of public policy.
ECON,208,Microeconomic Analysis and Applications.,3,Summer 2025; Fall 2025; Winter 2026,,ECON 230;ECON 250;MGCR 293,Economics (Faculty of Arts),A university-level introduction to demand and supply; consumer behaviour; production theory; market structures and income distribution theory.
ECON,209,Macroeconomic Analysis and Applications.,3,Summer 2025; Fall 2025; Winter 2026,ECON 208,ECON 295;ECON 330;ECON 352,Economics (Faculty of Arts),A university-level introduction to national income determination; money and banking; inflation; unemployment and economic policy.
ECON,219,Current Economic Problems: Topics.,3,Winter 2026,,,Economics (Faculty of Arts),This course will deal with topical issues of importance to the Canadian economy.
ECON,221,Economic History.,3,,,ECON 201;ECON 221,Economics (Faculty of Arts),Survey of economic development. The evolution of economic institutions and the process of economic growth. Topics include demographic change; agrarian institutions; financial and industrial organization; technological change and the expansion of trade and markets.
ECON,223,Political Economy of Trade Policy.,3,Fall 2025,ECON 208,,Economics (Faculty of Arts),The course introduces students to the economics of international trade; what constitutes good trade policy; and how trade policy is decided. The course examines Canadian trade policy since 1945; including the GATT; Auto Pact; the FTA and NAFTA; and concludes with special topics in trade policy.
ECON,225,Economics of the Environment.,3,Winter 2026,,,Economics (Faculty of Arts),A study of the application of economic theory to questions of environmental policy. Particular attention will be given to the measurement and regulation of pollution; congestion and waste and other environmental aspects of specific economies.
ECON,227,Economic Statistics.,6,,,,Economics (Faculty of Arts),Distributions; averages; dispersions; sampling; testing; estimation; correlation; regression; index numbers; trends and seasonals.
ECON,227D1,Economic Statistics.,3,Fall 2025,,,Economics (Faculty of Arts),Distributions; averages; dispersions; sampling; testing; estimation; correlation; regression; index numbers; trends and seasonals.
ECON,227D2,Economic Statistics.,3,Winter 2026,ECON 227,,Economics (Faculty of Arts),See ECON 227D1 for course description.
ECON,230,Microeconomic Theory.,6,,,,Economics (Faculty of Arts),The introductory course for Economics Major students in microeconomic theory. In depth and critical presentation of the theory of consumer behaviour; theory of production and cost curves; theory of the firm; theory of distribution; welfare economics and the theory of general equilibrium.
ECON,230D1,Microeconomic Theory.,3,Fall 2025,,,Economics (Faculty of Arts),The introductory course for Economics Major students in microeconomic theory. In depth and critical presentation of the theory of consumer behaviour; theory of production and cost curves; theory of the firm; theory of distribution; welfare economics and the theory of general equilibrium.
ECON,230D2,Microeconomic Theory.,3,Winter 2026,ECON 230,,Economics (Faculty of Arts),See ECON 230D1 for course description.
ECON,250D1,Introduction to Economic Theory: Honours.,3,Fall 2025,MATH 140;MATH 141,,Economics (Faculty of Arts),An intermediate level microeconomics course. Includes theory of exchange; theory of consumer behaviour; theory of production and cost curves; theory of the firm; theory of distribution; general equilibrium and welfare economics. The assumptions underlying the traditional neo-classical approach to economic theory will be carefully specified.
ECON,250D2,Introduction to Economic Theory: Honours.,3,Winter 2026,ECON 250,,Economics (Faculty of Arts),See ECON 250D1 for course description.
ECON,257D1,Economic Statistics,3,Fall 2025,,ECON 217;ECON 227,Economics (Faculty of Arts),Stochastic phenomena; probability and frequency distributions; introduction to probability theory. Statistical inference about proportions; means and variances; analysis of variance; nonparametric statistics; index numbers and time series; economic forecasting; regression and correlation analysis; introduction to general linear models; its uses and limitations; uses and misuses of statistics.
ECON,257D2,Economic Statistics,3,Winter 2026,ECON 257,,Economics (Faculty of Arts),See ECON 257D1 for course description.
ECON,295,Macroeconomic Policy.,3,,,ECON 209;ECON 330;ECON 352,Economics (Faculty of Arts),This applied macroeconomics course focuses on current and recurrent macroeconomic issues important in understanding the public policy environment in which firms make their decisions. Topics include national accounts; national income determination; economic growth and fluctuations; money; monetary policy and financial markets; international trade and finance.
ECON,302,Money; Banking and Government Policy.,3,Fall 2025,ECON 208;ECON 209,ECON 302,Economics (Faculty of Arts),Analysis of the market for money; its macroeconomic effects; the theory and policy of central banking; monetary policy rules; the Taylor Rule; inflation targeting; quantitative easing; central bank independence; currency boards; commercial banking and economic stability; regulated versus free banking; cross-border banking and policy.
ECON,303,Canadian Economic Policy.,3,,ECON 208;ECON 209,ECON 303;ECON 403,Economics (Faculty of Arts),Major theories of how economic policy is made and goes on to use economic tools of analysis to investigate selected policy problems of current interest.
ECON,304,Financial Instruments and Institutions.,3,Winter 2026,ECON 208;ECON 209,ECON 302,Economics (Faculty of Arts),Economic analysis of initiating; assembling; pricing and marketing equities of bonds; bills and complex financial instruments; financial innovation; its implications for financial stability and market failure; banks as brokers; underwriters; market makers and international allocators of credit; strategies of private and public agents operating in financial markets; monetary history.
ECON,305,Industrial Organization.,3,Winter 2026,ECON 208;ECON 209,,Economics (Faculty of Arts),The course analyzes the structure; conduct; and performance of industries; particularly but not exclusively in Canada. Topics include effects of mergers; barriers to entry; product line and promotion policies; vertical integration; and R & D policies of firms.
ECON,306,Labour Markets and Wages.,3,Winter 2026,ECON 208;ECON 209;ECON 230;ECON 250,ECON 306,Economics (Faculty of Arts),Examination of the implications on wage structures of differences in job conditions; levels and type training; long-term employment relationships; unionization etc. A variety of socioeconomic policy issues including subsidies for higher education; government regulation of workplace safety; and the role and treatment of women in today's labour force are explored.
ECON,308,Governmental Policy Towards Business.,3,Fall 2025,ECON 208;ECON 209,,Economics (Faculty of Arts),Covers the major public policies toward business in Canada; such as competition policy; regulation; public ownership and privatization; industrial policies; and trade policies. Includes comparison with policies of other countries; especially the U.S. Readings will include some legal decisions.
ECON,310,Introduction to Behavioural Economics.,3,Winter 2026,ECON 208,,Economics (Faculty of Arts),An introduction to economic decision-making in markets and strategic environments; including bounded rationality; individual decision-making under uncertainty; and behavioural game theory.
ECON,313,Economic Development 1.,3,Summer 2025; Fall 2025; Winter 2026,ECON 208;ECON 209,,Economics (Faculty of Arts),Microeconomic theories of economic development and empirical evidence on population; labour; firms; poverty. Inequality and environment.
ECON,314,Economic Development 2.,3,Fall 2025,ECON 313,,Economics (Faculty of Arts),Macroeconomic development issues; including theories of growth; public finance; debt; currency crises; corruption; structural adjustment; democracy and global economic organization.
ECON,316,The Underground Economy.,3,Fall 2025,ECON 208;ECON 209,,Economics (Faculty of Arts),The origins; structure and operation of the "underground" sectors of modern economies around the world. Topics include the causes of black marketeering in Western economies; international contraband trade in guns and drugs; money laundering through the world financial system.
ECON,318,The Criminal Economy.,3,,ECON 316,,Economics (Faculty of Arts),A seminar course focusing on the nature and operation of criminal enterprise in markets for goods; services and factors of production within advanced industrial economies. Topics include the debate over "organized'' crime; the structure of the criminal firm; labour racketeering; and crime in the money and capital markets.
ECON,319,Economic Crises.,3,Winter 2026,ECON 208;ECON 209,,Economics (Faculty of Arts),Review of economic knowledge on the causes and consequences of financial and economic crises such as that which began in August 2007.
ECON,326,Ecological Economics.,3,Fall 2025,ECON 208;ECON 209,,Economics (Faculty of Arts),Macroeconomic and structural aspects of the ecological crisis. A course in which subjects discussed include the conflict between economic growth and the laws of thermodynamics; the search for alternative economic indicators; the fossil fuels crisis; and "green'' fiscal policy.
ECON,332,Macroeconomic  Theory: Majors 1.,3,Fall 2025,ECON 230;ECON 250,ECON 330,Economics (Faculty of Arts),A review of basic economic concepts and tools with an in depth and critical presentation of the fundamental areas of macroeconomic theory. Topics include: the measurement of economic aggregates; economic growth; and the consumption-savings decision and other basic elements of a business cycle.
ECON,333,Macroeconomic Theory,3,Winter 2026,ECON 332,ECON 330,Economics (Faculty of Arts),A review of basic economic concepts and tools with an in depth and critical presentation of the fundamental areas of macroeconomic theory. Topics include: money and banking and business cycles; stabilization policy; and international finance. 
ECON,334,History of Economic Doctrines.,3,,ECON 208;ECON 209,,Economics (Faculty of Arts),The course surveys the development of economics; how the discipline and the thinking of economists evolved; and the significance of some of the analytical tools used.
ECON,337,Introductory Econometrics 1.,3,Fall 2025,ECON 227;ECON 257,,Economics (Faculty of Arts),The practical application of quantitative methods in statistical investigations.
ECON,338,Introductory Econometrics 2.,3,Winter 2026,ECON 337,,Economics (Faculty of Arts),Estimation and forecasting using simultaneous equation systems; dynamic simulation; time series analysis.
ECON,347,Economics of Climate Change.,3,Fall 2025,ECON 208;ECON 209,,Economics (Faculty of Arts),The course focuses on the economic implications of; and problems posed by; predictions of global warming due to anthropogenic emissions of greenhouse gases. Attention is given to economic policies such as carbon taxes and tradeable emission permits and to the problems of displacing fossil fuels with new energy technologies.
ECON,348,Urban Economics.,3,,ECON 230;ECON 230;ECON 227;ECON 227,,Economics (Faculty of Arts),Conceptual and mathematical models used to understand the spatial distribution of economic activity. Analysis of a variety of policy issues related to cities; such as urban transportation; pollution; housing; poverty; and crime.
ECON,350,Gender and Economics .,3,Winter 2026,ECON 230,,Economics (Faculty of Arts),An examination of the theoretical and empirical issues of gender and economics. Emphasis is placed on gender in the context of household economics; labour economics; development economics and a critical assessment of economic policies in these spheres. Gender norms (for example; traditional gender roles; dowries; son preferences) will be explored in how they interact with economics. Material is drawn from Canada; OECD and the Global South to address debates; policies and examples around gender equality and gender gaps. 
ECON,353,Macroeconomics,3,Fall 2025,ECON 250;ECON 250,ECON 352,Economics (Faculty of Arts),Basic macroeconomic theory; emphasizing the Classical and Keynesian ideas for the short-run determination of output; employment; interest rates and prices in the economy.
ECON,354,Macroeconomics,3,Winter 2026,ECON 353,,Economics (Faculty of Arts),Elements of international economics; money and banking and growth theory. The structure of the Canadian economy. 
ECON,399,Internship: Economics.,3,Fall 2025; Winter 2026,,,Economics (Faculty of Arts),Internship with an approved host institution or organization.
ECON,405,Natural Resource Economics.,3,Winter 2026,ECON 230;ECON 250,,Economics (Faculty of Arts),Topics include: Malthusian and Ricardian Scarcity; optimal depletion of renewable and non-renewable resources; exploration; risk and industry structure; and current resources; rent and taxation. Current public policies applied to the resource industries; particularly those of a regulatory nature.
ECON,406,Topics in Economic Policy.,3,Winter 2026,ECON 230;ECON 250;ECON 227;ECON 257,,Economics (Faculty of Arts),Selected policy issues are investigated using economic theory. For details on topics covered in the current year; consult the instructor.
ECON,408,Public Sector Economics 1.,3,Fall 2025,ECON 230,,Economics (Faculty of Arts),Theoretical and empirical economic analysis of the public sector with an emphasis on public goods and government spending. Study of Canadian institutions in international perspective.
ECON,409,Public Sector Economics 2.,3,Winter 2026,ECON 408,ECON 408,Economics (Faculty of Arts),Theoretical and empirical economic analysis of the public sector with an emphasis on taxation. Study of Canadian institutions in international perspective.
ECON,416,Topics in Economic Development 2.,3,Winter 2026,ECON 230;ECON 250;ECON 227,,Economics (Faculty of Arts),This course gives students a broad overview of the economics of developing countries. The course covers micro and macro topics; with particular emphasis on the economic analysis at the micro level.
ECON,420,Topics in Economic Theory.,3,Fall 2025,ECON 230;ECON 250,,Economics (Faculty of Arts),The course discusses selected topics in micro or macroeconomic theory at an advanced level. Possible topics include welfare economics; general equilibrium; theories of firms; consumer behaviour; intertemporal choice; uncertainty; game theory; etc.
ECON,423,International Trade.,3,Fall 2025,ECON 230;ECON 250,ECON 423,Economics (Faculty of Arts),A review of the theory and policy of international trade. Topics examined include: classical and modern theories of trade; tariffs; labour and capital mobility; trade and development; the WTO.
ECON,424,International Payments.,3,Winter 2026,ECON 230;ECON 250,ECON 423,Economics (Faculty of Arts),A review of the theory and policy of international financial relations. Topics examined include: the balance of payments; exchange rates; global capital markets; the international monetary system.
ECON,426,Labour Economics.,3,Winter 2026,ECON 230;ECON 250;ECON 306,,Economics (Faculty of Arts),The determinants of labour supply; demand and the structure of earnings are considered. The economic effects of government policies; such as minimum wage laws; unemployment insurance; welfare and training programs and subsidies to higher education are analyzed. A rigorous theoretical and "hands on'' empirical approach is emphasized.
ECON,430,The Economics of Well-Being.,3,Fall 2025,ECON 230;ECON 250;ECON 227;ECON 257;MATH 122;MATH 139;MATH 140;MATH 150,ECON 430;ENVR 430,Economics (Faculty of Arts),Definition; measurement; and determinants of subjective well-being and their implications for policy; growth; and the environment.
ECON,434,Current Economic Problems.,3,Fall 2025,ECON 230;ECON 250,,Economics (Faculty of Arts),A discussion of contemporary economic problems. Topics will reflect economic issues of current interest.
ECON,437,Methods for Causal Inference.,3,Winter 2026,ECON 337;ECON 338,,Economics (Faculty of Arts),Foundations for empirical methods in causal inference in empirical economics. Standard Ordinary Least Squares model and its limitations; counterfactual analysis; including randomized experiments; instrumental variables; difference-in-differences; regression discontinuity.
ECON,440,Health Economics.,3,Fall 2025,ECON 208;ECON 227,,Economics (Faculty of Arts),The organization and performance of Canada's health care system are examined from an economist's perspective. The system is described and its special features analyzed. Much attention is given to the role of government in the system and to financing arrangements for hospital and medical services. Current financial problems are discussed.
ECON,447,Economics of Information and Uncertainty.,3,Winter 2026,ECON 230;ECON 250,,Economics (Faculty of Arts),This course considers how uncertainty can be incorporated into the standard model of consumer and producer choice central to explaining or analysing a number of different economic phenomena. Topics include the information approach to explaining unemployment and problems in controlling health care costs.
ECON,450,Advanced Economic Theory 1,3,Winter 2026,ECON 250;ECON 250;ECON 352;ECON 352,ECON 450;ECON 450,Economics (Faculty of Arts),Selected topics in economic theory from recent periodical and monograph literature.
ECON,452,Advanced Economic Theory 2,3,Fall 2025,ECON 250;ECON 250;ECON 352;ECON 352,ECON 450;ECON 450,Economics (Faculty of Arts),Selected topics in economic theory from recent periodical and monograph literature.
ECON,453,International Trade,3,,ECON 250,ECON 453,Economics (Faculty of Arts),Economic theories (classical and 'new trade theories') that analyze the impact of trade between nations are presented. In addition to the economic analysis of trade policies other topics such as trade in cultural goods; multilateral trade agreements; free trade and the environment may be covered.
ECON,454,Open Economy Macroeconomics,3,,ECON 250,ECON 453,Economics (Faculty of Arts),This course examines major theoretical and policy issues in open-economy macroeconomics. Topics include exchange rate adjustments; currency crises; the current accounts; global imbalance; and related issues. Empirical studies will also be discussed.
ECON,459,Topics in Monetary Economics,3,Winter 2026,ECON 230;ECON 250,ECON 458,Economics (Faculty of Arts),An advanced treatment of selected topics in monetary economics; including the theory and practice of monetary policy.
ECON,460,History of Thought 1,3,Winter 2026,ECON 250,,Economics (Faculty of Arts),The evolution of economic thought prior to the close of the 19th century; as reflected in the writings of prominent economists from the time of Adam Smith to the emergence of marginalism and neoclassical economics.
ECON,461,History of Thought 2,3,,ECON 250,,Economics (Faculty of Arts),The evolution of economic thought in the 20th century; as reflected in the writings of prominent economists on equilibrium; dynamics; games; expectations; econometrics; industrial structure; economic policy and other primary areas of interest.
ECON,462,Seminar in Economic History.,3,Winter 2026,ECON 227;ECON 257;ECON 330;ECON 352,ECON 451,Economics (Faculty of Arts),In this course economic theory is explicitly employed to elucidate issues in economic history. The topics will be announced at the beginning of the academic year.
ECON,468,Econometrics 1,3,Fall 2025,ECON 257,ECON 467,Economics (Faculty of Arts),The statistical basis of econometric modelling and treatment of the linear regression model; simple time series models; procedures for inference in linear cases; an introduction to methods for dealing with endogeneity and non-constant variance.
ECON,469,Econometrics 2,3,Winter 2026,ECON 468,ECON 467,Economics (Faculty of Arts),Treatment of asymptotic theory and classical inferential procedures; an introduction to the bootstrap; maximum likelihood; non-linear models; mis-specification testing; non-stationarity and limited dependent variable models.
ECON,473,Income Distribution.,3,Winter 2026,ECON 230;ECON 250;ECON 227;ECON 257,,Economics (Faculty of Arts),Economics of income and wealth distribution; and the study of inequality. The dynamics of income; saving and wealth and their determinants. Macroeconomic implications. Effects of fiscal and redistributive programmes. The role of unemployment.
ECON,480,Research Project 1.,3,Summer 2025; Fall 2025; Winter 2026,,,Economics (Faculty of Arts),In this course students must undertake a research project under close supervision. They must also do such special reading and research as their advisers direct.
ECON,510,Experimental Economics.,3,,ECON 230;ECON 250,,Economics (Faculty of Arts),Experimental methodology; current topics in experimental economics; and market design.
ECON,511,Energy; Economy and Environment.,3,,,,Economics (Faculty of Arts),Interdisciplinary study of the short-term and long-term interactions between economic activity; energy usage and the environment. Implications of rising fossil fuels usage for environmental damage and its consequences for the future. The political economy of energy in national politics and international relations; the interface of energy and financial flows; the challenge of globally managing toxic residues.
ECON,525,Project Analysis.,3,,ECON 250;ECON 352,ECON 250;ECON 352,Economics (Faculty of Arts),A course in cost benefit analysis for graduate and advanced undergraduate students.
ECON,546,Game Theory.,3,,ECON 230;ECON 250,ECON 446,Economics (Faculty of Arts),This course introduces students to game theory; the branch of the social sciences that focuses on the formal modelling and analysis of human interactions and strategic behaviour. Basic concepts in cooperative and non-cooperative games are applied to economic models.
ECON,581,Selected Topics in Economics.,3,Winter 2026,ECON 230;ECON 250;ECON 330;ECON 352,,Economics (Faculty of Arts),Open to advanced undergraduate and graduate students. Topics may vary from year to year.
ENGL,199,FYS: Form and Representation.,3,,,,English (Faculty of Arts),Introduction to major modes of literary and cultural representation in English; including poetry; drama; film; the novel; and other forms.
ENGL,200,Survey of English Literature 1.,3,,,,English (Faculty of Arts),A survey of English literature before 1750 for students not registered in English programs.
ENGL,201,Survey of English Literature 2.,3,,,,English (Faculty of Arts),A survey of English literature after 1750 for students not registered in English programs.
ENGL,202,Departmental Survey of English Literature 1.,3,Fall 2025,,ENGL 200,English (Faculty of Arts),A survey of English literature before 1750 for students registered in English programs.
ENGL,203,Departmental Survey of English Literature 2.,3,Winter 2026,ENGL 202,ENGL 201,English (Faculty of Arts),A survey of English literature after 1750 for students registered in English programs.
ENGL,204,English Literature and the Bible.,3,Winter 2026,,,English (Faculty of Arts),This course will examine the literary dimensions of the Bible including structure; style; and meaning as well as its status as Sacred Book. The influence of the Bible-as-metatext on the secular literature of the West will be the focus of the discussion.
ENGL,215,Introduction to Shakespeare.,3,Fall 2025,,,English (Faculty of Arts),A study of a selection of plays; in their intellectual and theatrical context; with an emphasis on the interplay of text and performance.
ENGL,225,American Literature 1.,3,Winter 2026,,,English (Faculty of Arts),A study of the literary works of earlier American writers.
ENGL,226,American Literature 2.,3,,,,English (Faculty of Arts),A study of the literary works of later American writers.
ENGL,227,American Literature 3.,3,,,,English (Faculty of Arts),A study of literary works which may be thematic or may deal with a special group of authors.
ENGL,228,Canadian Literature 1.,3,,,,English (Faculty of Arts),A chronological survey of Canadian literature; Part 1.
ENGL,229,Canadian Literature 2.,3,Fall 2025,,,English (Faculty of Arts),A chronological survey of Canadian literature; Part 2. A continuation of ENGL 228.
ENGL,230,Introduction to Theatre Studies.,3,Fall 2025,,,English (Faculty of Arts),An introduction to dramatic literature; text analysis; textual and performance theory; and theatre history.
ENGL,237,Introduction to Study of a Literary Form.,3,,,,English (Faculty of Arts),An introduction to literary study through a survey of a literary genre; mode; or form.
ENGL,250,The Art of Theatre.,3,,,,English (Faculty of Arts),Understanding; appreciation; and critical perceptions of theatre focussing on readings and lectures on issues such as the elements of theatrical practice; artists and innovators of theatre throughout history; and the theatre's development as an art form and social phenomenon.
ENGL,269,Introduction to Performance.,3,Winter 2026,,,English (Faculty of Arts),The focus of this course is on the actor as communicator; and on those things (material; physical; and textual) which are inescapably central to the theatrical performance.
ENGL,275,Introduction to Cultural Studies.,3,Fall 2025,,,English (Faculty of Arts),A survey of cultural studies; its history and subject matter; presenting key interpretive and analytic concepts; the aesthetic and political issues involved in the construction of sign systems; definitions of culture and cultural values conceptualized both as a way of life and as a set of actual practices and products.
ENGL,277,Introduction to Film Studies.,3,Fall 2025,,,English (Faculty of Arts),An introduction to key concepts in film studies. Exemplary works from the history of film will be studied to introduce students to such topics as the aesthetics of film; sound's production of meaning; film as narrative; film and genre; period and national cinemas; film's role in culture.
ENGL,279,Introduction to Film History.,3,Winter 2026,,,English (Faculty of Arts),An introduction to key historical moments; cinematic movements; formal styles; as well as historiographical and theoretical debates in the history of world cinema. 
ENGL,280,Introduction to Film as Mass Medium.,3,Winter 2026,,,English (Faculty of Arts),An introduction to film's social; historical; and technological contexts; including its relationships to other mass media.
ENGL,290,Postcolonial and World Literatures in English.,3,,,,English (Faculty of Arts),A critical introduction to the field of postcolonial and world literature studies; drawing on a selection texts from South and East Asia; Africa; and the Caribbean. 
ENGL,295,21C and 20C Literature and Culture,3,Summer 2025; Fall 2025,,,English (Faculty of Arts),A survey of literary and cultural productions from the contemporary period. Introduction to contemporary literature and culture; from the 20 Century and 21Century; as well as major schools of thought in how to approach them. Theoretical frameworks for visual and literary culture and; as appropriate; methodologies facilitated by digital humanities and increasing availability of digital creative editions.
ENGL,297,Special Topics of Literary Study.,3,Fall 2025,,,English (Faculty of Arts),Special topics of literary study.  Topic varies by year.
ENGL,301,Earlier 18th Century Novel.,3,,,,English (Faculty of Arts),Study of the English novel to c. 1750.
ENGL,302,Restoration and 18th C. English Literature 1.,3,,,,English (Faculty of Arts),A study of the major writers of the late 17th and earlier 18th centuries.
ENGL,304,Later Eighteenth Century Novel.,3,,,,English (Faculty of Arts),A study of later 18th century novels.
ENGL,305,Renaissance English Literature 1.,3,Fall 2025,,,English (Faculty of Arts),A study of major non-dramatic works of the earlier Renaissance in England.
ENGL,306,Theatre History: Medieval and Early Modern.,3,Fall 2025,,,English (Faculty of Arts),A study of works of Mediaeval and Tudor drama.
ENGL,307,Renaissance English Literature 2.,3,Winter 2026,,,English (Faculty of Arts),A study of major non-dramatic works of the later Renaissance in England.
ENGL,308,English Renaissance Drama 1.,3,Winter 2026,,,English (Faculty of Arts),An overview of some major authors and issues in English Renaissance Drama.
ENGL,310,Restoration and 18th Century Drama.,3,,,,English (Faculty of Arts),A study of works of Restoration and 18th century drama.
ENGL,311,Poetics.,3,Fall 2025,,,English (Faculty of Arts),Discussion and application of basic critical tools for analysis of literature. Study of such features of poetry and prose fiction as prosody; diction; voice; tone; imagery; figurative language; point of view; narrative form; and character.
ENGL,312,Victorian and Edwardian Drama 1.,3,,,,English (Faculty of Arts),
ENGL,313,Canadian Drama and Theatre.,3,,,,English (Faculty of Arts),Dramatic forms and theatrical practices in Canada from beginnings to the present day.
ENGL,314,20th Century Drama.,3,Winter 2026,,,English (Faculty of Arts),A study of selected representative works in modern drama and theatre.
ENGL,315,Shakespeare.,3,Winter 2026,,,English (Faculty of Arts),A study of the major works of Shakespeare.
ENGL,316,Milton.,3,Fall 2025,,,English (Faculty of Arts),A study of the works of Milton.
ENGL,317,Literary and Cultural Theory,3,Fall 2025,,,English (Faculty of Arts),A survey of recent literary and cultural theory.
ENGL,318,Literary and Cultural Methods,3,,,,English (Faculty of Arts),A survey of recent literary and cultural methods.
ENGL,319,Literary and Cultural Criticism,3,Fall 2025,,,English (Faculty of Arts),A survey of recent literary and cultural criticism.
ENGL,320,Postcolonial Literature.,3,Fall 2025,,,English (Faculty of Arts),A study of postcolonial literature.
ENGL,322,Theories of the Text.,3,,,,English (Faculty of Arts),A course focusing on textuality (as opposed to; say; intentionality and interpretation) and on how specific effects are made - how texts work and produce meaning; including rhetoric and form.
ENGL,324,20th Century American Prose.,3,Winter 2026,,,English (Faculty of Arts),A study of 20th century American prose.
ENGL,326,19th Century American Prose.,3,Fall 2025,,,English (Faculty of Arts),A study of some of the major prose writers of the 19th Century.
ENGL,327,Canadian Prose Fiction 1.,3,Winter 2026,,,English (Faculty of Arts),A survey of Canadian prose fiction in English; from 19th century historical romance and realist fiction to the emergence of the modernist novel in the decades following the Second World War.
ENGL,328,Development of Canadian Poetry 1.,3,Winter 2026,,,English (Faculty of Arts),A survey of Canadian poetry in English from the 18th century to the end of the Second World War.
ENGL,329,English Novel: 19th  Century 1.,3,Fall 2025,,,English (Faculty of Arts),A study of representative novelists of the earlier 19th century.
ENGL,330,English Novel: 19th  Century 2.,3,,,,English (Faculty of Arts),A study of representative novelists of the later 19th century.
ENGL,331,Literature Romantic Period 1.,3,Winter 2026,,,English (Faculty of Arts),A survey of representative literature of the earlier Romantic period.
ENGL,332,Literature Romantic Period 2.,3,,,,English (Faculty of Arts),A survey of representative literature of the later Romantic period.
ENGL,333,Development of Canadian Poetry 2.,3,Winter 2026,,,English (Faculty of Arts),A survey of Canadian poetry in English from the end of the Second World War to the present.
ENGL,334,Victorian Poetry.,3,,,,English (Faculty of Arts),A study of the major Victorian poets.
ENGL,335,The 20th Century Novel 1.,3,,,,English (Faculty of Arts),The Novel from the last years of the 19th century to World War II.
ENGL,336,The 20th Century Novel 2.,3,Winter 2026,,,English (Faculty of Arts),A study of 20th century novels.
ENGL,337,Theme or Genre in Medieval Literature.,3,,,,English (Faculty of Arts),Study of a particular theme or genre of significance to the development of medieval literature.
ENGL,340,21st Century Literature,3,Fall 2025,,,English (Faculty of Arts),A study of prose and/or poetry from the 21st century. A review of frameworks for approaching literature emerging since the turn of this century; using specific works as case studies for how those theoretical approaches can be helpful in revealing important ways in which textual meaning is constructed by the intersection of medium(understood here as genre; form and format) and content.
ENGL,342,Introduction to Old English.,3,,,ENGL 351,English (Faculty of Arts),An introduction to grammar and basic vocabulary in Old English.
ENGL,343,Literature and Science 1.,3,,,,English (Faculty of Arts),A study of literature and science.  Topic varies by year.
ENGL,344,Literature and Environment,3,Fall 2025,,,English (Faculty of Arts),An engagement with nature is fundamental to a wide range of literature and close scrutiny of the form and function of that engagement; particularly within the context of the particular period of literary production; is a remarkably productive analytical framework. Because instructors might approach the topic using very different bodies of literature -- one might imagine this course focusing on Romantic Poetry; for example; or dystopian fiction.
ENGL,345,Literature and Society.,3,,,,English (Faculty of Arts),An examination of issues relating to literature and its social contexts; such as implications of gender; race; ethnicity.
ENGL,346,Materiality and Sociology of Text.,3,Winter 2026,,,English (Faculty of Arts),Writing; printing; distribution; marketing; and placement within canon-making institutions; the influence of material forms of production and transmission on the creation and reception of literature; film; and theatre.
ENGL,347,Great Writings of Europe 1.,3,,,,English (Faculty of Arts),A study of selected texts that significantly enhance understanding of English literature.
ENGL,348,Great Writings of Europe 2.,3,Fall 2025,,,English (Faculty of Arts),A study of selected texts that significantly enhance understanding of English literature.
ENGL,349,English Literature and Folklore 1.,3,,,,English (Faculty of Arts),A study of representative texts from Beowulf to the late Renaissance period in relation to their background in folk tradition. A focus on the origin and development of folklore motifs.
ENGL,350,Studies in the History of Film 1.,3,Winter 2026,,,English (Faculty of Arts),Developments in proto-cinema and early cinema through the silent era.
ENGL,351,Studies in the History of Film 2.,3,Fall 2025,,,English (Faculty of Arts),Developments in the Hollywood Studio Era; including rivals; imitators; and alternatives.
ENGL,352,Theories of Difference.,3,,,,English (Faculty of Arts),Introduction to a selection of theories that have influenced thinking about difference across the humanities and social sciences; including gender; sexuality; race; class and hierarchical structures; language; religion; ethnicity; and personal identity.
ENGL,353,Literature and Gender,3,,,,English (Faculty of Arts),A study of issues relating to literature and gender. The role of gender in literary works has been examined by anumerous waves of feminist scholarship as well as newer forms of queer and trans theory. Focus is on specific works and exposes levels of meaning through application of a variety of gender-related analytical frameworks. Introduction to theoretical commentaries.
ENGL,354,Sexuality and Representation.,3,,,,English (Faculty of Arts),Topics on representations of sexuality with reference to its cultural contexts.
ENGL,355,The Poetics of Performance.,3,Winter 2026,,,English (Faculty of Arts),This course; normally taken in tandem with ENGL 230; examines and tests theories of acting; directing; and design through scene work and practical exercises.
ENGL,356,Middle English.,3,,,,English (Faculty of Arts),A study of works in Middle English.
