Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
CEEN,211,Intermediate English 1: Reading and Writing.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 106;CEEN 121;CEEN 122,,Global & Strategic Comm. (School of Continuing Studies),Instruction and practice in reading and writing at a low-intermediate level of English as an additional language. 
CEEN,212,Intermediate English 1: Listening and Speaking.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 106;CEEN 121;CEEN 122,,Global & Strategic Comm. (School of Continuing Studies),Instruction and practice in listening and speaking at a low-intermediate level of English as an additional language.
CEEN,221,Intermediate English 2: Reading and Writing.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 211;CEEN 212,,Global & Strategic Comm. (School of Continuing Studies),Instruction and practice in reading and writing at a mid-intermediate level of English as an additional language.
CEEN,222,Intermediate English 2: Listening and Speaking.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 211;CEEN 212,,Global & Strategic Comm. (School of Continuing Studies),Instruction and practice in listening and speaking at a mid-intermediate level of English as an additional language.
CEEN,266,Introduction to Creative Writing.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 211;CEEN 212,,Global & Strategic Comm. (School of Continuing Studies),Further opportunities; beyond those provided in the core courses of the intermediate-mid level; for students to develop their English writing skills. The course is designed to encourage students to further develop their English writing capabilities by developing an understanding of different styles of creative writing through reading and analyzing short texts; and by developing creative ideas and expressing them through paragraph writing. 
CEEN,267,English Study Topics: The Story of Canada.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 211;CEEN 212,,Global & Strategic Comm. (School of Continuing Studies),Practice of English skills at the intermediate-mid level by reviewing material focused on the history of Canada; from pre-colonial Indigenous history to modern times. 
CEEN,301,English Grammar in Context.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 221;CEEN 222,,Global & Strategic Comm. (School of Continuing Studies),This course is intended for ESL students who need further training in grammatical accuracy; applied grammar; and syntax. They will review the metalanguage necessary to facilitate their learning; review important grammatical structures and apply them in different professional and social contexts. /  Ce cours s'adresse aux étudiants en anglais langue seconde (ESL); qui doivent en apprendre davantage au sujet du choix grammatical; de la grammaire appliquée et de la syntaxe. Ils y passeront en revue le métalangage nécessaire pour simplifier leur apprentissage et réviseront les structures grammaticales d'importance afin de les utiliser dans différents contextes professionnels et sociaux.  
CEEN,302,English Pronunciation: Stress and Intonation.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 221;CEEN 222,,Global & Strategic Comm. (School of Continuing Studies),Further opportunities; beyond those provided in the core courses of the intermediate-high level; for students to hone their English pronunciation skills; with a goal of increasing their comprehensibility. The course is designed to encourage students to develop a knowledge of English pronunciation at the suprasegmental level. Students will further investigate word stress; and will be introduced to sentence stress; and intonation.  
CEEN,331,Intermediate English 3: Reading and Writing.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 221;CEEN 222,,Global & Strategic Comm. (School of Continuing Studies),Instruction and practice in reading and writing at a high-intermediate level of English as an additional language.
CEEN,332,Intermediate English 3: Listening and Speaking.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 221;CEEN 222,,Global & Strategic Comm. (School of Continuing Studies),Instruction and practice in listening and speaking at a high-intermediate level of English as an additional language. 
CEEN,401,English Vocabulary in Context.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 331;CEEN 332,,Global & Strategic Comm. (School of Continuing Studies),Focuses on English communication through the study of vocabulary and its function in discourse. Broadens the field and mode of oral/written communication by developing "lexical competence". Identifies the nature and role of words; phrasal verbs and idioms through the study of semantics and intense practice of vocabulary in context./ Ce cours se concentre sur la communication par le truchement de l'étude du vocabulaire et de ses fonctions dans le discours. Il cherche à développer une véritable « compétence lexicale » tant à l'oral qu'à l'écrit. L'enrichissement  du vocabulaire se fera par l'identification de la nature et du rôle des mots; des locutions ou des expressions figées; par l'étude des champs sémantiques et par une pratique intensive favorisant le réemploi en contexte. 
CEEN,402,English Communication and Cultural Patterns.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 331;CEEN 332,,Global & Strategic Comm. (School of Continuing Studies),Examines the impact of cultural patterns in communication in English. Intended for those visiting/working abroad; and/or dealing with international associates. Explores the fundamental cultural differences and business practices in the different regions of the world; and how the English language should be used in specific situations./ Destiné aux personnes qui séjournent ou travaillent à l'étranger; ou encore qui traitent avec des associés de divers pays; ce cours étudie l'effet des modèles culturels sur la communication en langue anglaise. Il inclut l'exploration des différences culturelles fondamentales et des pratiques commerciales en usage dans diverses régions du monde; de même que les différentes façons dont la langue anglaise devrait être utilisée dans des cas bien précis.  
CEEN,403,Strategic Communication in English.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 411;CEEN 412,,Global & Strategic Comm. (School of Continuing Studies),This course will prepare ESL/EFL students for specific types of strategic communication in organizations and interpersonal relationships at work. Students will develop discursive and pragmatic competence in oral and written communication as well as learn about factors that influence group communication in professional and social situations. / Ce cours préparera les étudiants en anglais langue seconde (ESL) ou étrangère (EFL) à élaborer des types précis de communication stratégique au sein d'entreprises et lors d'échanges interpersonnels au travail. Ils y acquerront des compétences discursives et pragmatiques en communication orale et écrite et ils en apprendront sur les facteurs qui influent sur les communications de groupe; tant professionnelles que sociales.
CEEN,404,English Creative Non-fiction Writing.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 411;CEEN 412,,Global & Strategic Comm. (School of Continuing Studies),An exploration of creative non-fiction writing for ESL students. Students will read; write; and respond to creative non-fiction. An emphasis will be on narrative and descriptive forms.
CEEN,411,Advanced English 1: Reading and Writing .,3,Summer 2025; Fall 2025; Winter 2026,CEEN 331;CEEN 332,,Global & Strategic Comm. (School of Continuing Studies),Instruction and practice in reading and writing at a low-advanced level of English as an additional language.
CEEN,412,Advanced English 1:  Listening and Speaking.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 331;CEEN 332,,Global & Strategic Comm. (School of Continuing Studies),Instruction in listening and speaking at a low-advanced level of English as an additional language. 
CEEN,421,Advanced English 2: Reading and Writing .,3,Summer 2025; Fall 2025; Winter 2026,CEEN 411;CEEN 412,,Global & Strategic Comm. (School of Continuing Studies),Instruction and practice in reading and writing at a mid-advanced level of English as an additional language level.
CEEN,422,Advanced English 2:Listening and Speaking.,3,Summer 2025; Fall 2025; Winter 2026,CEEN 411;CEEN 412,,Global & Strategic Comm. (School of Continuing Studies),Instruction and practice in listening and speaking at a mid-advanced level of English as an additional language. 
CEFN,102,Basic French.,3,Summer 2025; Fall 2025; Winter 2026,,,Global & Strategic Comm. (School of Continuing Studies),For students with little or no knowledge of French; classes will provide instruction in listening; speaking; reading and writing.  Course content; including grammatical structures; phonetics and thematic vocabulary; is aimed at helping the students develop the basic linguistic and communicative skills required to operate in simple day-to-day situations.
CEFN,104,Elementary French .,3,Summer 2025; Fall 2025; Winter 2026,CEFN 102,,Global & Strategic Comm. (School of Continuing Studies),For students with basic knowledge of French; classes will provide instruction in listening; speaking; reading and writing. Course content; including grammar; phonetics; thematic vocabulary and functional expressions; is aimed at helping the students develop the basic linguistic and communicative skills required to operate in simple social contexts.
CEFN,106,Fundamentals of  French Grammar and Writing.,3,Summer 2025; Fall 2025; Winter 2026,CEFN 104;CEFN 107,,Global & Strategic Comm. (School of Continuing Studies),For students at an Elementary level wishing to acquire competency in reading and writing at this level. Vocabulary and grammar through written/oral exercises and communicative activities are aimed at helping students develop the linguistic skills required to operate in various simple social and cultural contexts.
CEFN,107,Fundamentals of French Oral Communication.,3,Summer 2025; Fall 2025; Winter 2026,CEFN 104;CEFN 106,,Global & Strategic Comm. (School of Continuing Studies),For students at an Elementary level wishing to acquire oral and written communicative competence at this level. Vocabulary; grammar and strategies are aimed at helping students develop listening and communicative skills required to operate in various simple social and cultural contexts.
CEFN,211,Functional French Grammar/Writing 1.,3,Summer 2025; Fall 2025; Winter 2026,CEFN 106;CEFN 107,,Global & Strategic Comm. (School of Continuing Studies),Designed for students at a Low Intermediate level wishing to acquire competency in reading and writing at this level. Vocabulary and grammar through written/oral exercises and communicative activities embedded in social/work related situations; including linguistic accuracy needed in socio-cultural settings and in professional life.  /  Ce cours s'adresse aux étudiants de niveau intermédiaire bas qui veulent développer; en compréhension et expression écrites; une compétence propre à ce niveau. L'étude du vocabulaire et de la grammaire se fait par le biais d'exercices écrits et oraux; ainsi que par des activités communicatives menées dans un contexte socioculturel et professionnel. L'accent est mis sur la précision linguistique requise pour être efficace en société et au travail. 
CEFN,212,French Communication Practice 1.,3,Summer 2025; Fall 2025; Winter 2026,CEFN 106;CEFN 107,,Global & Strategic Comm. (School of Continuing Studies),Designed for students at a Low Intermediate level wishing to acquire oral and written communicative competence at this level. Vocabulary; grammar and strategies needed in professional life and in socio-cultural situations; including listening and communicative skills.  / Ce cours s'adresse aux étudiants de niveau intermédiaire bas qui veulent développer; en communication orale et écrite; une compétence propre à ce niveau. Il vise à développer le vocabulaire; la grammaire et les stratégies nécessaires pour interagir dans la vie professionnelle et dans diverses situations socioculturelles. L'accent est mis sur l'écoute et l'aptitude à communiquer.
CEFN,221,Functional French Grammar/Writing 2.,3,Summer 2025; Fall 2025; Winter 2026,CEFN 211;CEFN 212,,Global & Strategic Comm. (School of Continuing Studies),Designed for students at a Mid Intermediate level wishing to acquire competency in reading and writing at this level. Vocabulary and grammar through written/oral exercises and communicative activities embedded in social/work related situations; including linguistic accuracy needed in socio-cultural settings and in professional life.  / Ce cours s'adresse aux étudiants de niveau intermédiaire moyen qui veulent développer; en compréhension et expression écrites; une compétence propre à ce niveau. L'étude du vocabulaire et de la grammaire se fait par le biais d'exercices écrits et oraux; ainsi que par des activités communicatives menées dans un contexte socioculturel et professionnel. L'accent est mis sur la précision linguistique requise pour être efficace en société et au travail.
CEFN,222,French Communication Practice 2.,3,Summer 2025; Fall 2025; Winter 2026,CEFN 211;CEFN 212,,Global & Strategic Comm. (School of Continuing Studies),Designed for students at a Mid Intermediate level wishing to acquire oral and written communicative competence at this level. Vocabulary; grammar and strategies needed in professional life and in socio-cultural situations; including listening and communicative skills.  / Ce cours s'adresse aux étudiants de niveau intermédiaire moyen qui veulent développer; en communication orale et écrite; une compétence propre à ce niveau. Il vise à développer le vocabulaire; la grammaire et les stratégies nécessaires pour interagir dans la vie professionnelle et dans diverses situations socioculturelles. L'accent est mis sur l'écoute et l'aptitude à communiquer.
CEFN,331,Functional French Grammar/Writing 3.,3,Summer 2025; Fall 2025; Winter 2026,CEFN 221;CEFN 222,,Global & Strategic Comm. (School of Continuing Studies),Designed for students at a High Intermediate level wishing to acquire competency in reading and writing at this level. Vocabulary and grammar through written/oral exercises and communicative activities embedded in social/work related situations; including linguistic accuracy needed in socio-cultural settings and in professional life.  / Ce cours s'adresse aux étudiants de niveau intermédiaire élevé qui veulent développer; en compréhension et expression écrites; une compétence propre à ce niveau. L'étude du vocabulaire et de la grammaire se fait par le biais d'exercices écrits et oraux; ainsi que par des activités communicatives menées dans un contexte socioculturel et professionnel. L'accent est mis sur la précision linguistique requise pour être efficace en société et au travail.
CEFN,332,French Communication Practice 3.,3,Summer 2025; Fall 2025; Winter 2026,CEFN 221;CEFN 222,,Global & Strategic Comm. (School of Continuing Studies),Designed for students at a High Intermediate level wishing to acquire oral and written communicative competence at this level. Vocabulary; grammar and strategies needed in professional life and in socio-cultural situations; including listening and communicative skills.  / Ce cours s'adresse aux étudiants de niveau intermédiaire élevé qui veulent développer; en communication orale et écrite; une compétence propre à ce niveau. Il vise à développer le vocabulaire; la grammaire et les stratégies nécessaires pour interagir dans la vie professionnelle et dans diverses situations socioculturelles. L'accent est mis sur l'écoute et l'aptitude à communiquer.
CEFN,401,French Vocabulary in Context.,3,Fall 2025,CEFN 331;CEFN 332,,Global & Strategic Comm. (School of Continuing Studies),Focuses on French communication through the study of vocabulary and its function in discourse. Broadens the field and mode of oral/written communication by developing "lexical competence". Identifies the nature and role of words; phrases and idioms through the study of semantics and intense practice of vocabulary in context./ Ce cours se concentre sur la communication par le truchement de l'étude du vocabulaire et de ses fonctions dans le discours. Il cherche à développer une véritable « compétence lexicale » tant à l'oral qu'à l'écrit. L'enrichissement  du vocabulaire se fera par l'identification de la nature et du rôle des mots; des locutions ou des expressions figées; par l'étude des champs sémantiques et par une pratique intensive favorisant le réemploi en contexte.  
CEFN,402,Persuasive French in Communication.,3,Summer 2025; Winter 2026,CEFN 331;CEFN 332,,Global & Strategic Comm. (School of Continuing Studies),Development of oral and written skills necessary for efficient communication in persuasive and argumentative situations; including argumentation mechanisms; and a study of linguistic and discursive elements for the convincing transmission of complex ideas./ Ce cours vise à développer; tant à l'oral qu'à l'écrit; les compétences nécessaires pour communiquer efficacement dans des échanges argumentés. Il traite des mécanismes de l'argumentation et propose une étude des éléments linguistiques et discursifs permettant une transmission convaincante d'idées complexes. 
CEFN,411,French Grammar/Writing Techniques.,3,Summer 2025; Fall 2025; Winter 2026,CEFN 331;CEFN 332,,Global & Strategic Comm. (School of Continuing Studies),Designed for students at an advanced level. Reviews grammatical structures. Explores specialized vocabulary and writing techniques for coherence; conciseness; clarity; accuracy; style; tone and audience. Strategies for revising; editing and effectively communicating the written message.   / Ce cours propose aux étudiants de niveau avancé une révision des règles grammaticales; un examen du vocabulaire spécialisé et l'étude de stratégies permettant de rédiger avec plus de cohérence; de clarté; de concision; de précision et d'efficacité. Le cours présente aussi quelques techniques d'autocorrection.
CEFN,412,French Oral Communication Techniques.,3,Summer 2025; Fall 2025; Winter 2026,CEFN 331;CEFN 332,,Global & Strategic Comm. (School of Continuing Studies),Designed for students at an advanced level. Provides principles and practice of effective oral communication. Focuses on accuracy; interaction; meaning; and fluency in a variety of work-related situations; including techniques for informative; persuasive; argumentative; and impromptu speaking.  /  Ce cours permet aux étudiants de niveau avancé de développer et de mettre en pratique les techniques nécessaires à une communication orale efficace. L'accent est mis sur la précision linguistique; la compétence pragmatique et l'aisance requises dans une variété de situations professionnelles. Des techniques propres à différents types de discours (informatif; persuasif; argumentatif; impromptu) sont aussi examinées.
CEFN,421,French Written Communication Contexts.,3,Summer 2025; Winter 2026,CEFN 411;CEFN 412,,Global & Strategic Comm. (School of Continuing Studies),Designed for students at an advanced level. Emphasizes formal and informal advanced written communication for social/professional purposes in inter-personal; group and organizational settings. Focuses on a variety of North American and international contexts.  / Ce cours permet aux étudiants de niveau avancé de s'exercer à la rédaction d'une grande variété de communications écrites répondant à des objectifs sociaux ou professionnels spécifiques: lettres ou documents formels ou informels; adressés à des individus; à des groupes de personnes ou à des organismes. Ces communications sont étudiées dans des contextes nord-américains et internationaux.
CEFN,422,French Oral Communication Contexts.,3,Summer 2025; Fall 2025,CEFN 411;CEFN 412,,Global & Strategic Comm. (School of Continuing Studies),Designed for students at an advanced level. Focuses on advanced formal and informal oral communication for social/professional purposes in inter-personal; group and organizational contexts. Explores the discourse of professional milieus in North American and international settings.   / Ce cours permet aux étudiants de niveau avancé de s'exercer à une grande variété de communications orales répondant à des objectifs sociaux ou professionnels spécifiques : discours formels ou informels; adressés à des individus; à des groupes de personnes ou à des organismes. Ces communications orales sont étudiées dans des contextes nord-américains et internationaux.
CEGL,213,English Language and Culture,Elementary 1.,2,Summer 2025,,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading at a lower-elementary English level. Essential linguistic; communicative; and socio-cultural skills required to function in familiar situations related to daily life and familiar interactions. Strategies for independent learning and cultural discovery.
CEGL,223,English Language and Culture,Elementary 2.,2,Summer 2025,CEGL 213,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading at a higher-elementary English level. Essential linguistic; communicative; and socio-cultural skills required to function in real-life situations related to personal life. Strategies for independent learning and cultural discovery.
CEGL,313,English Language and Culture,Intermediate 1.,2,Summer 2025,CEGL 223,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading at a lower-intermediate English level. Essential linguistic; communicative; and socio-cultural skills required to initiate and respond to spontaneous interactions in a variety of real-life situations. Strategies for independent learning and cultural discovery.
CEGL,323,English Language and Culture,Intermediate 2.,2,Summer 2025,CEGL 313,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading at a mid-intermediate English level. Essential linguistic; communicative; and socio-cultural skills required to engage effectively with English language media and real-time interactions with native/near-native speakers of English. Strategies for independent learning and cultural discovery.
CEGL,333,English Language and Culture,Intermediate 3.,2,,CEGL 323,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading at a higher-intermediate English level. Essential linguistic; communicative; and socio-cultural skills required to understand nuance in public discourse and critically analyze message and meaning. Strategies for independent learning and cultural discovery.
CEGL,355,English Language and Culture – Bridge.,2,Summer 2025,CEGL 333,,Global & Strategic Comm. (School of Continuing Studies),Consolidation of fundamental speaking; writing; listening; and reading skills in English in preparation for study at the advanced levels. Review of learning strategies to reinforce linguistic skills and confidence. Exploration of the creative power of language. Strategies for independent learning and cultural discovery.
CEGL,413,English Language and Culture,Advanced 1.,2,Summer 2025; Fall 2025,CEGL 355,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading for autonomous use of English at an advanced level. Essential linguistic; communicative; and socio-cultural skills for academic and professional environments. Strategies for independent learning and cultural discovery.
CEGL,423,English Language and Culture,Advanced 2.,2,Summer 2025; Fall 2025,CEGL 413,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading at a high-advanced English level. Essential linguistic; communicative; and socio-cultural skills for academic and professional environments. Strategies for independent learning and cultural discovery.
CEN2,500,New Venture Formation.,3,,,,Management & Entrepreneurship (School of Continuing Studies),Essential business acumen required to plan and launch a new venture.  The various facets of entrepreneurship dealing with idea generation; valuation techniques; funding; data sources; intellectual property; legalities and business plan development will be explored.
CEN2,506,Financing Startups and Ventures.,3,,,,Management & Entrepreneurship (School of Continuing Studies),Selecting and securing venture financing by evaluating the different sources of equity and debt financing (including Government financial assistance programs).  Capital planning; valuation and financing deal structure will also be covered.
CEN2,507,Venture Growth Strategies.,3,,,,Management & Entrepreneurship (School of Continuing Studies),Practical strategies for building businesses through all the various stages will be explored.  Focus will be placed on identifying potentials for growth; realizing the challenges and opportunities for growth within entrepreneurial settings; and managing growth. The course will also include a team project in which a development plan for a real or hypothetical business will be created.
CEN2,510,Practical Entrepreneurship Management.,3,,CEN2 500;CEN2 506,,Management & Entrepreneurship (School of Continuing Studies),This application-based course provides students with hands-on experience in planning a new venture in its entirety. Students will work in teams to develop a new start-up idea project during the term.
CENG,225,Ore Reserve Risk and Mine Planning.,3,Fac Partner & Summer Studies (School of Continuing Studies),,,,Methods to build up to the presentation of a new generation of applied technologies (stochastic mine planning optimization) dealing with geological risk and its substantial effects on ore reserves; strategic planning; optimization; risk management and profitability.
CENT,305,Sales and Negotiations.,3,,,,Management & Entrepreneurship (School of Continuing Studies),Skills necessary to sell your business vision and its products and services in a competitive marketplace.  Focus on specific strategies and techniques to convince all stakeholders of your company’s value proposition.  In addition; skills needed to negotiate win-win business arrangements are developed and practiced.
CENT,306,Launching a New Business.,3,,,,Management & Entrepreneurship (School of Continuing Studies),Converting ideas into successful new business ventures is a challenging task that needs creativity; understanding of the external market; key planning and risk management. All aspects of launching a new business; including the skills and tools needed to identify; evaluate and launch an attractive product or service.  
CENT,307,Creating a Business Plan.,3,Winter 2026,,,Management & Entrepreneurship (School of Continuing Studies),The importance of creating a business plan for entrepreneurs is discussed.  The elements of a solid plan and components that should be included are explained.  The foundations of preparing a tailored business plan and the key to making an effective presentation are also covered.
CENT,308,Financing a New Business.,3,,,,Management & Entrepreneurship (School of Continuing Studies),Finding financial resources to launch and grow a business is a creative process.  Focus will be on different types of capital available throughout the different stages of a venture.  An understanding of the choices of funding and importance of financial planning by comparing and contrasting various financing methods.
CENT,309,Business Growth Strategies and Issues.,3,,,,Management & Entrepreneurship (School of Continuing Studies),Practical strategies for different stages of business growth. Classroom and group work focus on the opportunities and challenges of creating and managing growth in entrepreneurial settings; within both small and larger companies.  Issues of particular importance to rapidly growing companies will also be highlighted and discussed.
CFIN,305,Investor Behaviour.,3,,,,Career & Professional Develop (School of Continuing Studies),The emotional and psychological factors that impact investors' behaviour and decision making. Various market anomalies will be examined in the context of mean-variance efficiency theory; as well as typical forecasting errors; expert justifications and continued investor reliance on forecasting models in the context of psychological biases.
CFIN,350,Alternative Investments.,3,,CFIN 300,,Career & Professional Develop (School of Continuing Studies),This course defines alternative asset classes; examines the structure of the different markets and investment vehicles with a focus on investments in sustainable ventures. The performance of each asset class in relation to the traditional asset classes of equity and fixed income is analyzed.
CFIN,400,Real Estate Finance.,3,,CFIN 300;CMSC 221;MGCR 341,,Career & Professional Develop (School of Continuing Studies),A thorough introduction to the cash flows; returns and risks of investing in and financing of real estates is provided. The basics of mortgage finance; mortgage refinancing; default risk and underwriting of individual residential properties; and analyses of leases; valuation; investment and risk of individual income producing properties are covered.
CFIN,420,Mutual Funds.,3,,CFIN 300;MGCR 211;MGCR 341,,Career & Professional Develop (School of Continuing Studies),This course examines the process of investing in mutual funds; sales of funds; and management of funds; including valuation and accounting. Additional topics include the special characteristics of hedge funds; ethical considerations and key regulations for mutual funds.
CFIN,512,Corporate Finance.,3,,CACC 520;CACC 521,,Career & Professional Develop (School of Continuing Studies),Fundamental finance theory as applied to the firm's short and long-term financing and investment decisions and the sources of funds available to it (stocks; bonds; derivatives). Exposure to critical concepts of "firm value maximization" emphasizing capital budgeting; cost of capital; capital structure; derivatives; dividend policy; risk and return.
CFIN,515,Behavioural Finance.,3,,,,Career & Professional Develop (School of Continuing Studies),The course will introduce various documented psychological biases that impact human behaviour and decision making. These documented market anomalies will be examined and assessed in the context of mean-variance efficiency theory. Typical forecasting errors; expert justifications and continued investor reliance on forecasting models will be examined.
CFIN,522,Applied Topics: Corporate Finance.,3,,CFIN 512,,Career & Professional Develop (School of Continuing Studies),Concepts and techniques developed in earlier courses are extended and/or applied to problems faced by managers in Corporate Finance. Such problems include: working capital management; capital budgeting; capital structure; dividend policy; cost of capital and mergers and acquisitions. Stresses the application of theory and techniques; and makes extensive use of case studies.
CFIN,540,Introduction to International Finance.,3,,CFIN 512,,Career & Professional Develop (School of Continuing Studies),The international financial environment as it affects the multinational manager. In-depth study of the various balance of payments concepts; adjustment of the external balance; and the international monetary systems; will be followed by a review of theory and institutional aspects of the foreign exchange and the international markets.
CFIN,550,Analysis of Fixed-Income Securities.,3,,CACC 521;CFIN 500;CFIN 512,,Career & Professional Develop (School of Continuing Studies),This course addresses investments and trading strategies concerning popular fixed income securities; and risk management of fixed income portfolios. Additional topics include the structure; pricing and risks of securitized products and credit derivatives. Students will also be expected to read and present current research papers in this area.
CFIN,560,Mutual Funds Finance.,3,,CACC 521;CFIN 500;CFIN 512,,Career & Professional Develop (School of Continuing Studies),This course examines the entire process of investing in mutual funds; sales of funds; and management of funds including valuation and accounting. Additional topics include the special characteristics of hedge funds; ethical considerations and key regulations for mutual funds.
CFIN,561,Sustainable Investments.,3,,CFIN 500,,Career & Professional Develop (School of Continuing Studies),The course addresses the nuances of sustainable investments; how they affect the performance of the respective investment; and how sustainable investments measure up from a risk-return analytical framework. It will take the perspective of investors for optimally allocating capital across various asset classes including classes of sustainable investments.
CFIN,590,Topics in Finance.,3,,CFIN 522;CFIN 525;CFIN 530;CFIN 540,,Career & Professional Develop (School of Continuing Studies),Specialized course covering an advanced topic in the finance area selected from current issues or themes in literature.
CFIN,595,Derivatives and Risk Management Tools.,3,,CFIN 500;CFIN 512,,Career & Professional Develop (School of Continuing Studies),This course develops and illustrates the no-arbitrage approach to the valuation of popular derivatives like forwards; futures and options for risk management purposes. Additional topics include an introduction to exotic options; emerging instruments; and the Nobel winning Black-Scholes option pricing model.
CFRN,203,French Language and Culture,Beginner.,2,,,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading for students with no knowledge of French. Essential linguistic; communicative; and socio-cultural skills required to satisfy basic needs in familiar and predictable everyday situations. Strategies for independent learning and cultural discovery.
CFRN,323,French Language and Culture,Elementary.,2,,CFRN 203,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading for students with a limited knowledge of French. Essential linguistic; communicative; and socio-cultural skills required to accomplish simple and routine tasks in familiar and predictable situations. Strategies for independent learning and cultural discovery.
CFRN,333,French Language and Culture,Intermediate 1.,2,,CFRN 323,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading at a low-intermediate French level. Essential linguistic; communicative; and socio-cultural skills required to function in predictable real-life personal and social situations. Strategies for independent learning and cultural discovery.
CFRN,343,French Language and Culture,Intermediate 2.,2,,CFRN 333,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading at a mid-intermediate French level. Essential linguistic; communicative; and socio-cultural skills required to function independently in familiar personal; social; and work-related situations. Strategies for independent learning and cultural discovery.
CFRN,355,French Language and Culture,Intermediate 3.,2,,CFRN 343,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading at a high-intermediate French level. Essential linguistic; communicative; and socio-cultural skills required to function independently in personal; social; and professional environments; on both concrete and abstract topics. Strategies for independent learning and cultural discovery.
CFRN,423,French Language and Culture,Advanced.,2,,CFRN 343;CFRN 355,,Global & Strategic Comm. (School of Continuing Studies),Speaking; writing; listening; and reading at an advanced level in French. Essential linguistic; communicative; and socio-cultural skills required to interact independently; with fluency and spontaneity; in most personal; social; and professional situations; on concrete as well as abstract topics. Strategies for independent learning and cultural discovery.
CGM2,590,Topics in Management.,3,,CACC 520;CFIN 512;CMR2 542;CMR2 642,,Management & Entrepreneurship (School of Continuing Studies),Specialized course covering an advanced topic in the management area selected from current issues or themes in literature.
CGM2,590D1,Topics in Management.,1,,CACC 520;CFIN 512;CMR2 542;CMR2 642,,Career & Professional Develop (School of Continuing Studies),Specialized course covering an advanced topic in the management area selected from current issues or themes in literature.
CGM2,590D2,Topics in Management.,1,,CGM2 590,,Career & Professional Develop (School of Continuing Studies),See CGM2 590D1 for description.
CGM2,590N1,Topics in Management.,1,,CACC 520;CFIN 512;CMR2 542;CMR2 642,,Career & Professional Develop (School of Continuing Studies),Specialized course covering an advanced topic in the management area selected from current issues or themes in literature.
CGM2,590N2,Topics in Management.,1,,CGM2 590,,Career & Professional Develop (School of Continuing Studies),For description see CGM2 590N1.
CGM2,610,Project Management: Tools and Techniques. ,3,Fall 2025; Winter 2026,,CGM2 510,Management & Entrepreneurship (School of Continuing Studies),Analysis of the development; scheduling; and planning of projects in both public and private organizations. Focus on theories of project management from initiation of a project to close-out. Exploration of project life cycle; planning; scheduling; implementing; monitoring; controlling; close-out and ethics applicable to projects of various sizes; types and degrees of complexity.
CGM2,620,Agile Project Management: Theory and Practice.,3,Summer 2025; Fall 2025; Winter 2026,,,Management & Entrepreneurship (School of Continuing Studies),Examination of the principles and techniques of agile project management to improve project delivery; reduce risk; and improve quality when dealing with a project with undefined and continually changing requirements. Applications of a collaborative method for resolving conflicts and interest-based problems. Assessment of change readiness in project teams. 
CGM2,625,Sales Management and Negotiation Strategies.,3,Fall 2025,,CGM2 520,Management & Entrepreneurship (School of Continuing Studies),Application of principles and theories of sales management for large; medium; and small-sized enterprises. Focus on crystallizing a venture’s customer value proposition to develop effective sales strategies to achieve business and marketing objectives. Strategies for personal selling; team selling; and online and offline selling as well as B-to-B and B-to-C models.Business negotiation strategies.
CGMG,210,Fundamentals of Project Management.,3,Summer 2025; Fall 2025; Winter 2026,,,Management & Entrepreneurship (School of Continuing Studies),Fundamental principles and best practices of project management essential to the successful development of projects or other complex undertakings within an organization; includes methods for defining; planning; and scheduling activities and resources.
CGMG,282,Introduction to Business.,3,Fall 2025; Winter 2026,,,Management & Entrepreneurship (School of Continuing Studies),A broad introduction to business based on the functional areas: accounting; finance; human resources management; industrial relations; marketing; production; and general management. For each area lectures introduce basic concepts; which students apply to cases that depict the complexity of decision-making in the business world.
